idx,S_rank,z1,z2,D_pw_mm,alpha,D_we_mm,L_we_mm,slenderness,Z,bore_mm,D_mm,T_mm,B_mm,C_mm,t_i_mm,t_o_mm,c12_margin,L_eff_m,S_index,mass_brg_kg,mass_shaft_kg,mass_total_kg,Myz_max_UW,Myz_max_DW,sigma_max_MPa,governing,feasible,t_s,warn
0.50_3.50_3600_23_110_250,3140,0.5,3.5,3600.0,23.0,110.0,250.0,2.273,94,3302.0,3890.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.49852,106.411,6923.3,57713.8,71560.5,2970.7,2560.6,2970.7,Myz_max/UW,0,0.36,
1.00_4.00_3600_23_110_250,3141,1.0,4.0,3600.0,23.0,110.0,250.0,2.273,94,3302.0,3890.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.49852,106.411,6923.3,64928.1,78774.7,2989.8,2574.7,2989.8,Myz_max/UW,0,0.35,
0.70_3.00_4200_19_170_400,3142,0.7,3.0,4200.0,19.0,170.0,400.0,2.353,71,3751.0,4637.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,3.72378,106.391,19380.5,65167.0,103928.1,2403.7,2160.3,2403.7,Myz_max/UW,0,0.3,
0.30_3.50_4500_19_230_400,3143,0.3,3.5,4500.0,19.0,230.0,400.0,1.739,56,3995.0,4994.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.72866,106.388,22655.8,84481.1,129792.7,2124.1,1878.9,2124.1,Myz_max/UW,0,0.27,
0.50_4.00_3900_31_200_325,3144,0.5,4.0,3900.0,31.0,200.0,325.0,1.625,56,3433.0,4358.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.82143,106.349,14765.2,70182.0,99712.4,2403.4,2040.2,2403.4,Myz_max/UW,0,0.26,
1.00_4.50_3900_31_200_325,3145,1.0,4.5,3900.0,31.0,200.0,325.0,1.625,56,3433.0,4358.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.82143,106.349,14765.2,77980.0,107510.4,2417.3,2050.9,2417.3,Myz_max/UW,0,0.25,
0.50_4.00_4200_19_140_250,3146,0.5,4.0,4200.0,19.0,140.0,250.0,1.786,86,3888.0,4505.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.91675,106.343,8219.6,90018.3,106457.5,2592.9,2277.4,2592.9,Myz_max/UW,0,0.3,
1.00_4.50_4200_19_140_250,3147,1.0,4.5,4200.0,19.0,140.0,250.0,1.786,86,3888.0,4505.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.91675,106.343,8219.6,100020.3,116459.6,2608.5,2289.5,2608.5,Myz_max/UW,0,0.35,
0.50_5.00_3900_19_200_325,3148,0.5,5.0,3900.0,19.0,200.0,325.0,1.625,56,3477.0,4314.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.81842,106.34,13291.3,87990.9,114573.6,2323.5,1972.1,2323.5,Myz_max/UW,0,0.29,
0.50_3.50_4200_31_110_175,3149,0.5,3.5,4200.0,31.0,110.0,175.0,1.591,110,3947.0,4448.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,5.49118,106.33,4668.4,82463.2,91799.9,2978.1,2580.3,2978.1,Myz_max/UW,0,0.4,
1.00_4.00_4200_31_110_175,3150,1.0,4.0,4200.0,31.0,110.0,175.0,1.591,110,3947.0,4448.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,5.49118,106.33,4668.4,92771.1,102107.8,2996.4,2594.0,2996.4,Myz_max/UW,0,0.38,
0.30_3.50_3600_31_170_325,3151,0.3,3.5,3600.0,31.0,170.0,325.0,1.912,61,3159.0,4032.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.3399,106.323,13139.0,52823.2,79101.2,2591.7,2182.2,2591.7,Myz_max/UW,0,0.28,
0.50_5.00_3300_31_230_400,3152,0.5,5.0,3300.0,31.0,230.0,400.0,1.739,41,2739.0,3850.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,6.46724,106.319,18572.2,54602.5,91747.0,2504.1,1933.9,2504.1,Myz_max/UW,0,0.27,
0.70_5.00_3600_31_110_175,3153,0.7,5.0,3600.0,31.0,110.0,175.0,1.591,94,3347.0,3848.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,6.43093,106.318,3996.0,81534.2,89526.3,3108.8,2580.3,3108.8,Myz_max/UW,0,0.36,
0.70_5.00_3900_23_110_175,3154,0.7,5.0,3900.0,23.0,110.0,175.0,1.591,102,3661.0,4134.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,5.9226,106.305,4076.4,97550.2,105703.0,2949.9,2516.4,2949.9,Myz_max/UW,0,0.34,
0.70_4.00_3900_23_170_325,3155,0.7,4.0,3900.0,23.0,170.0,325.0,1.912,66,3488.0,4302.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.93065,106.294,13224.5,72448.8,98897.9,2474.6,2141.4,2474.6,Myz_max/UW,0,0.3,
0.30_4.00_3900_15_200_400,3156,0.3,4.0,3900.0,15.0,200.0,400.0,2.0,56,3445.0,4343.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.72294,106.288,17802.4,70673.5,106278.4,2294.5,1982.9,2294.5,Myz_max/UW,0,0.27,
0.30_5.00_3300_19_170_325,3157,0.3,5.0,3300.0,19.0,170.0,325.0,1.912,56,2905.0,3685.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.81133,106.22,10675.4,61421.6,82772.3,2639.1,2101.6,2639.1,Myz_max/UW,0,0.27,
0.70_3.50_4200_27_140_250,3158,0.7,3.5,4200.0,27.0,140.0,250.0,1.786,86,3863.0,4530.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.91133,106.21,8938.4,78990.6,96867.4,2654.4,2330.8,2654.4,Myz_max/UW,0,0.33,
0.70_4.00_4200_15_200_400,3159,0.7,4.0,4200.0,15.0,200.0,400.0,2.0,60,3745.0,4643.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.40315,106.209,19152.6,83518.4,121823.6,2257.5,1995.3,2257.5,Myz_max/UW,0,0.27,
0.50_4.50_4200_19_200_325,3160,0.5,4.5,4200.0,19.0,200.0,325.0,1.625,60,3777.0,4614.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.42148,106.2,14297.2,94390.8,122985.3,2279.3,1975.2,2279.3,Myz_max/UW,0,0.28,
1.00_5.00_4200_19_200_325,3161,1.0,5.0,4200.0,19.0,200.0,325.0,1.625,60,3777.0,4614.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.42148,106.2,14297.2,103829.9,132424.3,2292.7,1985.5,2292.7,Myz_max/UW,0,0.25,
0.50_5.00_3600_19_140_250,3162,0.5,5.0,3600.0,19.0,140.0,250.0,1.786,74,3288.0,3905.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.71041,106.182,7048.6,78685.0,92782.2,2704.1,2271.7,2704.1,Myz_max/UW,0,0.32,
0.70_4.50_3300_19_110_250,3163,0.7,4.5,3300.0,19.0,110.0,250.0,2.273,86,3016.0,3577.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.90652,106.13,6018.7,60186.4,72223.8,3075.7,2530.6,3075.7,Myz_max/UW,0,0.34,
1.00_3.00_4500_19_140_325,3164,1.0,3.0,4500.0,19.0,140.0,325.0,2.321,92,4134.0,4857.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,3.5231,106.129,13760.4,79154.4,106675.2,2564.0,2336.1,2564.0,Myz_max/UW,0,0.37,
0.50_4.50_3600_15_230_475,3165,0.5,4.5,3600.0,15.0,230.0,475.0,2.065,45,3068.0,4119.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,4.9468,106.119,22881.4,62279.7,108042.6,2281.6,1881.6,2281.6,Myz_max/UW,0,0.23,
1.00_5.00_3600_15_230_475,3166,1.0,5.0,3600.0,15.0,230.0,475.0,2.065,45,3068.0,4119.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,4.9468,106.119,22881.4,68507.7,114270.6,2296.0,1891.4,2296.0,Myz_max/UW,0,0.22,
0.70_3.50_3600_31_230_475,3167,0.7,3.5,3600.0,31.0,230.0,475.0,2.065,45,2971.0,4216.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,4.94993,106.086,27574.1,46723.0,101871.2,2344.3,1962.9,2344.3,Myz_max/UW,0,0.25,
0.70_4.00_4200_27_200_325,3168,0.7,4.0,4200.0,27.0,200.0,325.0,1.625,60,3746.0,4645.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.41683,106.08,15427.6,83563.0,114418.2,2332.8,2020.2,2332.8,Myz_max/UW,0,0.27,
1.00_3.00_3900_27_200_475,3169,1.0,3.0,3900.0,27.0,200.0,475.0,2.375,56,3319.0,4468.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,3.97062,106.058,27970.9,51020.9,106962.7,2352.6,2077.8,2352.6,Myz_max/UW,0,0.3,
1.00_3.00_4500_27_170_325,3170,1.0,3.0,4500.0,27.0,170.0,325.0,1.912,76,4073.0000000000005,4918.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.2682,106.034,15877.1,76835.6,108589.9,2431.5,2177.9,2431.5,Myz_max/UW,0,0.31,
0.30_3.00_4500_23_140_250,3171,0.3,3.0,4500.0,23.0,140.0,250.0,1.786,92,4175.0,4818.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.58095,106.033,9211.7,80732.2,99155.7,2581.4,2297.6,2581.4,Myz_max/UW,0,0.37,
0.70_4.00_3300_23_230_550,3172,0.7,4.0,3300.0,23.0,230.0,550.0,2.391,41,2656.0,3928.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,4.68878,106.002,30154.6,42008.2,102317.4,2468.5,1913.6,2468.5,Myz_max/UW,0,0.26,
0.30_4.50_3600_23_140_250,3173,0.3,4.5,3600.0,23.0,140.0,250.0,1.786,74,3275.0,3918.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.69936,105.97,7373.4,70967.3,85714.1,2726.5,2290.0,2726.5,Myz_max/UW,0,0.31,
0.50_3.00_3900_23_110_250,3174,0.5,3.0,3900.0,23.0,110.0,250.0,2.273,102,3602.0,4190.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.12575,105.964,7505.2,60092.6,75103.0,2904.1,2572.9,2904.1,Myz_max/UW,0,0.35,
1.00_3.50_3900_23_110_250,3175,1.0,3.5,3900.0,23.0,110.0,250.0,2.273,102,3602.0,4190.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.12575,105.964,7505.2,68677.3,83687.7,2922.0,2587.2,2922.0,Myz_max/UW,0,0.35,
0.50_5.00_3300_19_200_400,3176,0.5,5.0,3300.0,19.0,200.0,400.0,2.0,47,2823.0,3766.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.61555,105.962,15889.1,58003.0,89781.2,2533.1,1980.0,2533.1,Myz_max/UW,0,0.26,
0.70_4.50_4200_15_140_250,3177,0.7,4.5,4200.0,15.0,140.0,250.0,1.786,86,3901.0,4491.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.89562,105.896,7812.9,100690.3,116316.1,2582.9,2272.8,2582.9,Myz_max/UW,0,0.33,
0.70_5.00_3300_19_230_475,3178,0.7,5.0,3300.0,19.0,230.0,475.0,2.065,41,2740.0,3846.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,5.41993,105.872,22194.4,54642.4,99031.2,2450.9,1884.5,2450.9,Myz_max/UW,0,0.22,
0.70_5.00_4200_15_200_325,3179,0.7,5.0,4200.0,15.0,200.0,325.0,1.625,60,3794.0,4596.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.4,105.795,13622.8,104766.7,132012.2,2269.8,1971.1,2269.8,Myz_max/UW,0,0.29,
0.50_3.00_4200_23_230_475,3180,0.5,3.0,4200.0,23.0,230.0,475.0,2.065,52,3615.0,4771.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,4.26635,105.785,29687.7,60527.2,119902.6,2172.6,1924.4,2172.6,Myz_max/UW,0,0.27,
1.00_3.50_4200_23_230_475,3181,1.0,3.5,4200.0,23.0,230.0,475.0,2.065,52,3615.0,4771.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,4.26635,105.785,29687.7,69173.9,128549.3,2185.3,1934.6,2185.3,Myz_max/UW,0,0.28,
0.50_4.00_3900_15_230_475,3182,0.5,4.0,3900.0,15.0,230.0,475.0,2.065,49,3368.0,4419.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,4.52691,105.785,24828.2,67549.6,117206.0,2197.1,1895.9,2197.1,Myz_max/UW,0,0.26,
1.00_4.50_3900_15_230_475,3183,1.0,4.5,3900.0,15.0,230.0,475.0,2.065,49,3368.0,4419.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,4.52691,105.785,24828.2,75055.1,124711.5,2210.4,1906.0,2210.4,Myz_max/UW,0,0.24,
0.50_3.00_3600_27_170_400,3184,0.5,3.0,3600.0,27.0,170.0,400.0,2.353,61,3109.0,4078.9999999999995,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.31354,105.757,18356.2,44768.8,81481.3,2558.0,2194.3,2558.0,Myz_max/UW,0,0.29,
1.00_3.50_3600_27_170_400,3185,1.0,3.5,3600.0,27.0,170.0,400.0,2.353,61,3109.0,4078.9999999999995,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.31354,105.757,18356.2,51164.3,87876.8,2574.0,2206.2,2574.0,Myz_max/UW,0,0.27,
0.50_4.00_3600_27_170_325,3186,0.5,4.0,3600.0,27.0,170.0,325.0,1.912,61,3173.0,4018.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.31039,105.752,12700.9,59954.0,85355.8,2571.6,2161.4,2571.6,Myz_max/UW,0,0.27,
1.00_4.50_3600_27_170_325,3187,1.0,4.5,3600.0,27.0,170.0,325.0,1.912,61,3173.0,4018.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.31039,105.752,12700.9,66615.6,92017.3,2587.2,2172.8,2587.2,Myz_max/UW,0,0.26,
0.70_3.50_4200_23_170_325,3188,0.7,3.5,4200.0,23.0,170.0,325.0,1.912,71,3788.0,4602.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.55778,105.748,14242.1,75953.1,104437.4,2433.7,2149.2,2433.7,Myz_max/UW,0,0.29,
0.70_4.50_4500_15_200_325,3189,0.7,4.5,4500.0,15.0,200.0,325.0,1.625,65,4094.0000000000005,4896.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.98022,105.747,14645.2,110900.0,140190.3,2238.1,1975.4,2238.1,Myz_max/UW,0,0.27,
0.70_4.00_3900_27_140_250,3190,0.7,4.0,3900.0,27.0,140.0,250.0,1.786,80,3563.0,4230.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.25865,105.743,8301.3,75597.9,92200.5,2704.5,2333.8,2704.5,Myz_max/UW,0,0.34,
1.00_3.00_4200_23_140_325,3191,1.0,3.0,4200.0,23.0,140.0,325.0,2.321,86,3816.0,4575.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,3.75689,105.729,13560.0,67445.1,94565.1,2617.8,2359.0,2617.8,Myz_max/UW,0,0.37,
0.70_4.00_4200_23_230_400,3192,0.7,4.0,4200.0,23.0,230.0,400.0,1.739,52,3674.0,4714.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,5.0632,105.722,22065.7,80381.6,124513.0,2189.8,1906.2,2189.8,Myz_max/UW,0,0.25,
0.70_3.00_4500_31_200_325,3193,0.7,3.0,4500.0,31.0,200.0,325.0,1.625,65,4033.0000000000005,4958.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.98119,105.707,17068.8,75333.9,109471.6,2328.9,2053.3,2328.9,Myz_max/UW,0,0.28,
0.70_3.50_3300_31_140_325,3194,0.7,3.5,3300.0,31.0,140.0,325.0,2.321,68,2884.0,3706.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.75845,105.701,11604.3,44026.7,67235.4,2895.5,2394.4,2895.5,Myz_max/UW,0,0.34,
0.70_3.50_3900_19_110_250,3195,0.7,3.5,3900.0,19.0,110.0,250.0,2.273,102,3616.0,4177.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.11294,105.643,7123.1,69212.2,83458.4,2891.9,2560.1,2891.9,Myz_max/UW,0,0.33,
0.70_3.00_4500_27_140_250,3196,0.7,3.0,4500.0,27.0,140.0,250.0,1.786,92,4163.0,4830.0,325.565,315.0625,265.7025,49.31,45.74,1.634,4.56404,105.636,9575.6,80268.8,99419.9,2625.4,2337.4,2625.4,Myz_max/UW,0,0.34,
0.70_4.50_3600_23_170_325,3197,0.7,4.5,3600.0,23.0,170.0,325.0,1.912,61,3188.0,4002.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.30354,105.63,12206.9,67246.9,91660.7,2553.1,2142.0,2553.1,Myz_max/UW,0,0.28,
0.70_4.50_3300_15_230_550,3198,0.7,4.5,3300.0,15.0,230.0,550.0,2.391,41,2719.0,3866.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,4.66988,105.629,26807.4,48916.4,102531.3,2457.4,1889.7,2457.4,Myz_max/UW,0,0.24,
0.70_3.50_3600_23_170_400,3199,0.7,3.5,3600.0,23.0,170.0,400.0,2.353,61,3129.0,4059.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.30669,105.606,17534.0,51824.7,86892.6,2549.8,2175.7,2549.8,Myz_max/UW,0,0.31,
0.50_3.50_3300_27_230_550,3200,0.5,3.5,3300.0,27.0,230.0,550.0,2.391,41,2628.0,3956.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,4.67074,105.566,31613.7,36557.5,99784.9,2472.5,1936.2,2472.5,Myz_max/UW,0,0.23,
1.00_4.00_3300_27_230_550,3201,1.0,4.0,3300.0,27.0,230.0,550.0,2.391,41,2628.0,3956.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,4.67074,105.566,31613.7,41127.2,104354.6,2488.7,1946.5,2488.7,Myz_max/UW,0,0.23,
0.70_4.00_3600_15_230_550,3202,0.7,4.0,3600.0,15.0,230.0,550.0,2.391,45,3019.0,4166.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,4.24995,105.549,29298.4,54275.6,112872.3,2305.3,1916.9,2305.3,Myz_max/UW,0,0.27,
0.30_4.00_4200_23_110_175,3203,0.3,4.0,4200.0,23.0,110.0,175.0,1.591,110,3961.0,4434.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,5.44986,105.544,4392.8,93430.4,102215.9,2897.8,2517.1,2897.8,Myz_max/UW,0,0.38,
0.30_4.00_3600_31_230_400,3204,0.3,4.0,3600.0,31.0,230.0,400.0,1.739,45,3039.0,4150.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,5.84678,105.536,20296.5,54997.1,95590.1,2355.5,1939.5,2355.5,Myz_max/UW,0,0.25,
0.30_3.50_4500_23_110_175,3205,0.3,3.5,4500.0,23.0,110.0,175.0,1.591,118,4261.0,4734.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,5.07712,105.524,4709.1,96105.6,105523.9,2864.6,2519.5,2864.6,Myz_max/UW,0,0.36,
0.70_3.50_4500_23_230_400,3206,0.7,3.5,4500.0,23.0,230.0,400.0,1.739,56,3974.0,5014.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.69022,105.507,23677.5,83595.2,130950.3,2157.4,1909.7,2157.4,Myz_max/UW,0,0.26,
0.30_3.00_4500_27_200_325,3207,0.3,3.0,4500.0,27.0,200.0,325.0,1.625,65,4046.0000000000005,4945.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,4.96939,105.474,16579.4,75820.3,108979.2,2291.1,2020.3,2291.1,Myz_max/UW,0,0.28,
0.50_4.00_4500_15_230_400,3208,0.5,4.0,4500.0,15.0,230.0,400.0,1.739,56,4017.0000000000005,4972.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.68409,105.409,21522.9,96090.8,139136.5,2121.8,1880.6,2121.8,Myz_max/UW,0,0.27,
1.00_4.50_4500_15_230_400,3209,1.0,4.5,4500.0,15.0,230.0,400.0,1.739,56,4017.0000000000005,4972.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.68409,105.409,21522.9,106767.6,149813.3,2134.4,1890.3,2134.4,Myz_max/UW,0,0.28,
1.00_3.00_4500_31_230_400,3210,1.0,3.0,4500.0,31.0,230.0,400.0,1.739,56,3939.0,5050.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,4.68596,105.367,25362.2,71863.1,122587.4,2211.6,1962.9,2211.6,Myz_max/UW,0,0.25,
0.50_4.00_3300_23_110_250,3211,0.5,4.0,3300.0,23.0,110.0,250.0,2.273,86,3002.0,3590.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.8713,105.366,6341.5,53666.1,66349.0,3097.9,2559.1,3097.9,Myz_max/UW,0,0.4,
1.00_4.50_3300_23_110_250,3212,1.0,4.5,3300.0,23.0,110.0,250.0,2.273,86,3002.0,3590.0,325.565,315.0625,265.7025,49.31,45.74,2.079,4.8713,105.366,6341.5,59629.0,72311.9,3118.1,2573.3,3118.1,Myz_max/UW,0,0.35,
0.70_4.00_3600_15_200_475,3213,0.7,4.0,3600.0,15.0,200.0,475.0,2.375,52,3096.0,4090.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,4.24591,105.336,21960.5,57079.5,101000.6,2405.0,2022.0,2405.0,Myz_max/UW,0,0.27,
0.70_4.50_3900_27_200_325,3214,0.7,4.5,3900.0,27.0,200.0,325.0,1.625,56,3446.0,4345.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.76431,105.326,14340.6,78571.7,107253.0,2384.6,2025.5,2384.6,Myz_max/UW,0,0.27,
0.70_4.00_3300_23_170_400,3215,0.7,4.0,3300.0,23.0,170.0,400.0,2.353,56,2829.0,3759.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.67964,105.297,16070.7,47658.9,79800.2,2682.1,2162.7,2682.1,Myz_max/UW,0,0.27,
0.30_4.50_3300_23_200_400,3216,0.3,4.5,3300.0,23.0,200.0,400.0,2.0,47,2802.0,3787.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.58096,105.294,16678.3,51948.4,85305.0,2546.6,1999.5,2546.6,Myz_max/UW,0,0.24,
0.50_3.00_4500_19_200_400,3217,0.5,3.0,4500.0,19.0,200.0,400.0,2.0,65,4022.9999999999995,4966.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.02773,105.286,21766.6,74960.7,118493.9,2237.3,2013.5,2237.3,Myz_max/UW,0,0.28,
1.00_3.50_4500_19_200_400,3218,1.0,3.5,4500.0,19.0,200.0,400.0,2.0,65,4022.9999999999995,4966.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,4.02773,105.286,21766.6,85669.4,129202.6,2250.8,2023.8,2250.8,Myz_max/UW,0,0.26,
1.00_3.00_3900_27_170_400,3219,1.0,3.0,3900.0,27.0,170.0,400.0,2.353,66,3409.0,4379.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,3.9661,105.261,19888.2,53825.5,93601.8,2499.4,2216.7,2499.4,Myz_max/UW,0,0.3,
0.30_5.00_3600_23_200_325,3220,0.3,5.0,3600.0,23.0,200.0,325.0,1.625,52,3161.0,4030.0000000000005,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,6.20476,105.255,12793.6,72724.0,98311.1,2419.1,1991.7,2419.1,Myz_max/UW,0,0.26,
0.70_4.50_3300_31_170_325,3221,0.7,4.5,3300.0,31.0,170.0,325.0,1.912,56,2859.0,3732.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.76005,105.248,12043.7,54083.4,78170.7,2735.2,2195.1,2735.2,Myz_max/UW,0,0.26,
0.70_3.00_3900_23_200_475,3222,0.7,3.0,3900.0,23.0,200.0,475.0,2.375,56,3343.0,4444.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,3.93808,105.215,26696.8,51761.5,105155.0,2337.9,2058.1,2337.9,Myz_max/UW,0,0.29,
0.30_3.00_4200_15_110_250,3223,0.3,3.0,4200.0,15.0,110.0,250.0,2.273,110,3930.0,4462.0,325.565,315.0625,265.7025,49.31,45.74,2.079,3.79516,105.198,7224.5,71535.1,85984.1,2819.4,2543.4,2819.4,Myz_max/UW,0,0.38,
0.50_4.50_3300_23_230_475,3224,0.5,4.5,3300.0,23.0,230.0,475.0,2.065,41,2715.0,3871.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,5.38563,105.18,23317.6,48772.6,95407.8,2461.6,1902.7,2461.6,Myz_max/UW,0,0.23,
1.00_5.00_3300_23_230_475,3225,1.0,5.0,3300.0,23.0,230.0,475.0,2.065,41,2715.0,3871.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,5.38563,105.18,23317.6,53649.8,100285.0,2477.9,1912.5,2477.9,Myz_max/UW,0,0.23,
0.50_3.50_3900_15_140_325,3226,0.5,3.5,3900.0,15.0,140.0,325.0,2.321,80,3552.0,4238.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.01847,105.17,11231.0,66783.9,89245.9,2624.2,2318.9,2624.2,Myz_max/UW,0,0.32,
1.00_4.00_3900_15_140_325,3227,1.0,4.0,3900.0,15.0,140.0,325.0,2.321,80,3552.0,4238.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.01847,105.17,11231.0,75131.9,97593.9,2640.7,2331.8,2640.7,Myz_max/UW,0,0.3,
0.70_3.50_4500_27_110_175,3228,0.7,3.5,4500.0,27.0,110.0,175.0,1.591,118,4254.0,4741.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,5.06007,105.168,4857.4,95790.1,105504.9,2917.3,2563.6,2917.3,Myz_max/UW,0,0.33,
0.30_3.00_3900_19_140_325,3229,0.3,3.0,3900.0,19.0,140.0,325.0,2.321,80,3534.0,4257.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.01672,105.115,11928.1,57845.1,81701.4,2631.0,2327.2,2631.0,Myz_max/UW,0,0.34,
0.30_4.50_3300_31_140_250,3230,0.3,4.5,3300.0,31.0,140.0,250.0,1.786,68,2953.0,3640.0,325.565,315.0625,265.7025,49.31,45.74,1.634,6.1553,105.108,7246.4,57698.3,72191.0,2917.5,2353.7,2917.5,Myz_max/UW,0,0.29,
0.50_5.00_3300_27_140_250,3231,0.5,5.0,3300.0,27.0,140.0,250.0,1.786,68,2963.0,3630.0,325.565,315.0625,265.7025,49.31,45.74,1.634,6.15337,105.084,7026.9,63898.7,77952.5,2885.8,2325.3,2885.8,Myz_max/UW,0,0.28,
0.50_4.50_3600_27_230_400,3232,0.5,4.5,3600.0,27.0,230.0,400.0,1.739,45,3056.0,4133.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,5.81669,105.017,19656.9,61793.5,101107.3,2338.0,1921.6,2338.0,Myz_max/UW,0,0.25,
1.00_5.00_3600_27_230_400,3233,1.0,5.0,3600.0,27.0,230.0,400.0,1.739,45,3056.0,4133.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,5.81669,105.017,19656.9,67972.8,107286.6,2352.0,1931.5,2352.0,Myz_max/UW,0,0.25,
