design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_DW,eps_Sys
c50,DLC1.2-i-s3,0.44,center,30,2997.0,1.879,-31.3342,0.8502
c50,DLC1.2-i-s4,0.48,center,30,2997.0,2.0281,-44.7524,0.7658
c50,DLC1.2-i-s5,0.49,min_pos,30,2997.0,3.2401,-35.7863,1.2839
c50,DLC1.2-i-s6,0.49,center,30,2997.0,2.5917,-39.2863,1.326
c50,DLC1.2-j-s1,0.51,min_pos,30,1332.0,3.6667,-42.2316,1.424
c50,DLC1.2-j-s2,0.55,center,30,1332.0,2.9293,-31.4722,1.5326
c50,DLC1.2-j-s3,0.53,center,30,1332.0,2.5762,-43.4738,0.7448
c50,DLC1.2-j-s4,0.52,min_pos,30,1332.0,3.1494,-41.7275,1.5981
c50,DLC1.2-j-s5,0.56,min_pos,30,1332.0,3.0108,-28.1052,1.3178
c50,DLC1.2-j-s6,0.56,center,30,1332.0,1.8024,-47.028,0.4802
c50,DLC1.2-k-s1,0.61,min_pos,30,538.2,3.3001,-22.0184,1.4137
c50,DLC1.2-k-s2,0.64,center,30,538.2,2.3174,-20.8444,0.989
c50,DLC1.2-k-s3,0.62,center,30,538.2,2.1752,-21.4365,0.1938
c50,DLC1.2-k-s4,0.61,min_pos,30,538.2,3.5461,-16.8874,1.4721
c50,DLC1.2-k-s5,0.51,center,30,538.2,0.1612,5.3774,0.9111
c50,DLC1.2-k-s6,0.57,center,30,538.2,2.5164,-25.4153,0.0787
c50,DLC2.4.1-a-s1,0.3,center,3,50.0,2.2739,-7.5413,0.376
c50,DLC2.4.1-a-s2,0.39,center,3,50.0,2.3804,-6.1695,0.8554
c50,DLC2.4.1-a-s3,0.32,min_pos,3,50.0,3.377,-11.1917,0.6964
c50,DLC2.4.1-a-s4,0.42,min_pos,3,50.0,4.6346,-12.9339,1.205
c50,DLC2.4.1-a-s5,0.42,center,3,50.0,2.2372,-6.9256,0.5412
c50,DLC2.4.1-a-s6,0.28,center,3,50.0,2.3236,-6.3355,0.7942
c50,DLC2.4.1-b-s1,0.93,min_pos,3,50.0,6.068,-23.3362,0.9509
c50,DLC2.4.1-b-s2,0.97,min_pos,3,50.0,4.3585,-18.5523,0.4386
c50,DLC2.4.1-b-s3,0.78,min_pos,3,50.0,6.281,-29.1667,0.232
c50,DLC2.4.1-b-s4,0.91,min_pos,3,50.0,5.3285,-22.1015,0.5306
c50,DLC2.4.1-b-s5,0.8,min_pos,3,50.0,6.6931,-18.9064,1.1688
c50,DLC2.4.1-b-s6,0.71,min_pos,3,50.0,4.7762,-15.6721,1.1132
c50,DLC2.4.2-a-s1,0.27,center,15,25.0,2.4369,-31.1542,1.3929
c50,DLC2.4.2-a-s2,0.19,center,15,25.0,1.8709,-2.0401,1.6355
c50,DLC2.4.2-a-s3,0.21,center,15,25.0,1.8914,-7.7516,1.3755
c50,DLC2.4.2-a-s4,0.18,center,15,25.0,1.5293,2.0002,1.5631
c50,DLC2.4.2-a-s5,0.25,center,15,25.0,2.7427,-17.2625,1.8133
c50,DLC2.4.2-a-s6,0.2,center,15,25.0,1.9768,-3.2123,1.705
c50,DLC2.4.2-b-s1,0.31,center,15,25.0,2.7937,-4.7368,1.6902
c50,DLC2.4.2-b-s2,0.47,center,15,25.0,2.9613,-9.6398,0.7984
c50,DLC2.4.2-b-s3,0.4,center,15,25.0,2.6088,-8.3746,0.926
c50,DLC2.4.2-b-s4,0.39,center,15,25.0,2.7167,-5.7743,1.3856
c50,DLC2.4.2-b-s5,0.39,center,15,25.0,2.1681,-5.2961,0.9886
c50,DLC2.4.2-b-s6,0.26,center,15,25.0,2.4219,-5.3783,1.2384
c50,DLC4.1-a-y1,0.35,center,10,10000.0,1.7557,0.2378,1.5565
c50,DLC4.1-a-y2,0.35,center,10,10000.0,1.7229,0.2126,1.5259
