rank,stage,tag,K1L,K2L,zmL_um,K1R,K2R,zmR_um,sigma_MPa,edge_L_MPa,margin_L_mm,y_star_mm,y_star_pct,edge_R_MPa,margin_R_mm,contact_mm,score,feasible
1,base,DIN off 0,,,,,,,2096.9,988.4,1.55,-175.64,65.8,162.9,45.77,486.2,0.0,1
130,base,DIN off 0,,,,,,,2097.9,1003.6,1.08,-136.63,65.5,327.2,31.43,384.6,0.0,1
210,base,DIN off 0,,,,,,,2099.8,941.7,1.1,-104.39,60.1,521.2,22.05,324.5,0.0,1
1,S0,JG 대조 ×1,1.0,1.0,67.7,1.0,1.0,67.7,2463.3,2461.1,0.0,-266.75,100.0,539.2,13.68,519.8,,0
1,S0,JG 대조 ×4,1.0,1.0,270.6,1.0,1.0,270.6,2080.5,1643.0,0.0,-188.69,70.7,8.0,39.12,494.4,-0.74243,1
1,S0,JG 대조 ×8,1.0,1.0,541.3,1.0,1.0,541.3,2137.0,1363.2,16.37,-126.96,47.6,720.6,72.81,444.3,,0
130,S0,JG 대조 ×1,1.0,1.0,54.6,1.0,1.0,54.6,2441.5,2441.5,0.0,-208.55,100.0,100.2,0.0,417.1,,0
130,S0,JG 대조 ×4,1.0,1.0,218.6,1.0,1.0,218.6,2081.1,1575.5,0.0,-136.75,65.6,263.1,27.32,389.8,-0.57593,1
130,S0,JG 대조 ×8,1.0,1.0,437.1,1.0,1.0,437.1,2152.5,1333.6,13.65,-88.06,42.2,167.6,44.07,359.4,,0
210,S0,JG 대조 ×1,1.0,1.0,56.5,1.0,1.0,56.5,2383.4,2383.4,0.0,-173.8,100.0,702.9,0.0,347.6,,0
210,S0,JG 대조 ×4,1.0,1.0,225.9,1.0,1.0,225.9,2083.1,1413.1,0.0,-104.66,60.2,483.6,19.17,328.4,-0.50954,1
210,S0,JG 대조 ×8,1.0,1.0,451.8,1.0,1.0,451.8,2182.9,1271.0,12.69,-63.38,36.5,317.4,33.56,301.3,,0
1,S1,sym K1=1.0 K2=0.4 zm=40,1.0,0.4,40.0,1.0,0.4,40.0,2529.4,2527.1,0.0,-266.75,100.0,235.4,0.0,533.5,,0
1,S1,sym K1=1.0 K2=0.4 zm=80,1.0,0.4,80.0,1.0,0.4,80.0,9000000000.0,9000000000.0,0.0,,,9000000000.0,0.0,0.0,,0
1,S1,sym K1=1.0 K2=0.4 zm=150,1.0,0.4,150.0,1.0,0.4,150.0,2321.6,2285.1,0.0,-253.21,94.9,727.1,19.15,514.3,,0
1,S1,sym K1=1.0 K2=0.4 zm=250,1.0,0.4,250.0,1.0,0.4,250.0,2362.7,2095.7,0.0,-253.25,94.9,281.7,7.12,526.4,,0
1,S1,sym K1=1.0 K2=0.4 zm=400,1.0,0.4,400.0,1.0,0.4,400.0,2399.8,1917.8,0.42,-252.86,94.8,364.8,7.83,525.3,,0
1,S1,sym K1=1.0 K2=0.4 zm=600,1.0,0.4,600.0,1.0,0.4,600.0,2478.4,2476.2,3.47,-263.28,98.7,397.6,8.2,521.8,,0
1,S1,sym K1=1.0 K2=0.55 zm=40,1.0,0.55,40.0,1.0,0.55,40.0,2532.8,2530.5,0.0,-266.75,100.0,247.3,0.0,533.5,,0
1,S1,sym K1=1.0 K2=0.55 zm=80,1.0,0.55,80.0,1.0,0.55,80.0,9000000000.0,9000000000.0,0.0,,,9000000000.0,0.0,0.0,,0
1,S1,sym K1=1.0 K2=0.55 zm=150,1.0,0.55,150.0,1.0,0.55,150.0,2302.0,2275.3,0.0,-253.22,94.9,677.0,19.32,514.2,,0
1,S1,sym K1=1.0 K2=0.55 zm=250,1.0,0.55,250.0,1.0,0.55,250.0,2344.1,2085.4,0.0,-253.26,94.9,707.8,20.76,512.7,,0
1,S1,sym K1=1.0 K2=0.55 zm=400,1.0,0.55,400.0,1.0,0.55,400.0,2385.6,1883.5,0.36,-252.93,94.8,200.3,7.93,525.2,,0
1,S1,sym K1=1.0 K2=0.55 zm=600,1.0,0.55,600.0,1.0,0.55,600.0,2458.2,2456.0,3.47,-263.28,98.7,253.7,8.26,521.8,,0
1,S1,sym K1=1.0 K2=0.7 zm=40,1.0,0.7,40.0,1.0,0.7,40.0,2538.7,2536.4,0.0,-266.75,100.0,280.9,0.0,533.5,,0
1,S1,sym K1=1.0 K2=0.7 zm=80,1.0,0.7,80.0,1.0,0.7,80.0,2417.0,2414.8,0.0,-266.75,100.0,566.8,13.68,519.8,,0
1,S1,sym K1=1.0 K2=0.7 zm=150,1.0,0.7,150.0,1.0,0.7,150.0,2289.9,2271.8,0.0,-253.22,94.9,642.7,19.41,514.1,,0
1,S1,sym K1=1.0 K2=0.7 zm=250,1.0,0.7,250.0,1.0,0.7,250.0,2332.0,2081.3,0.0,-253.26,94.9,674.4,20.85,512.7,,0
1,S1,sym K1=1.0 K2=0.7 zm=400,1.0,0.7,400.0,1.0,0.7,400.0,2378.2,1855.3,0.29,-252.99,94.8,692.0,21.45,511.8,,0
1,S1,sym K1=1.0 K2=0.7 zm=600,1.0,0.7,600.0,1.0,0.7,600.0,2446.1,2444.0,3.46,-263.29,98.7,72.6,8.31,521.7,,0
1,S1,sym K1=1.0 K2=0.85 zm=40,1.0,0.85,40.0,1.0,0.85,40.0,2545.8,2543.6,0.0,-266.75,100.0,319.9,0.0,533.5,,0
1,S1,sym K1=1.0 K2=0.85 zm=80,1.0,0.85,80.0,1.0,0.85,80.0,2421.2,2419.0,0.0,-266.75,100.0,540.5,13.68,519.8,,0
1,S1,sym K1=1.0 K2=0.85 zm=150,1.0,0.85,150.0,1.0,0.85,150.0,2282.5,2272.2,0.0,-253.22,94.9,619.1,19.45,514.0,,0
1,S1,sym K1=1.0 K2=0.85 zm=250,1.0,0.85,250.0,1.0,0.85,250.0,2324.6,2081.3,0.0,-253.26,94.9,651.8,20.9,512.6,,0
1,S1,sym K1=1.0 K2=0.85 zm=400,1.0,0.85,400.0,1.0,0.85,400.0,2374.9,1830.5,0.22,-253.07,94.9,670.1,21.49,511.8,,0
1,S1,sym K1=1.0 K2=0.85 zm=600,1.0,0.85,600.0,1.0,0.85,600.0,2438.6,2436.6,3.44,-263.31,98.7,674.1,21.71,508.4,,0
1,S1,sym K1=1.0 K2=1.0 zm=40,1.0,1.0,40.0,1.0,1.0,40.0,2553.5,2551.3,0.0,-266.75,100.0,359.1,0.0,533.5,,0
1,S1,sym K1=1.0 K2=1.0 zm=80,1.0,1.0,80.0,1.0,1.0,80.0,2427.3,2425.1,0.0,-266.75,100.0,524.5,13.68,519.8,,0
1,S1,sym K1=1.0 K2=1.0 zm=150,1.0,1.0,150.0,1.0,1.0,150.0,2278.1,2275.1,0.0,-253.22,94.9,603.2,19.44,514.1,,0
1,S1,sym K1=1.0 K2=1.0 zm=250,1.0,1.0,250.0,1.0,1.0,250.0,2320.2,2084.1,0.0,-253.26,94.9,637.1,20.93,512.6,,0
1,S1,sym K1=1.0 K2=1.0 zm=400,1.0,1.0,400.0,1.0,1.0,400.0,2374.8,1808.3,0.14,-253.14,94.9,656.0,21.52,511.8,,0
1,S1,sym K1=1.0 K2=1.0 zm=600,1.0,1.0,600.0,1.0,1.0,600.0,2434.6,2432.5,3.41,-263.34,98.7,660.1,21.73,508.4,,0
1,S1,sym K1=2.0 K2=0.4 zm=40,2.0,0.4,40.0,2.0,0.4,40.0,2523.7,2521.5,0.0,-266.75,100.0,158.7,0.0,533.5,,0
1,S1,sym K1=2.0 K2=0.4 zm=80,2.0,0.4,80.0,2.0,0.4,80.0,2376.2,2373.9,0.0,-266.75,100.0,477.2,13.68,519.8,,0
1,S1,sym K1=2.0 K2=0.4 zm=150,2.0,0.4,150.0,2.0,0.4,150.0,2231.6,2161.1,0.0,-253.27,94.9,592.6,21.08,512.4,,0
1,S1,sym K1=2.0 K2=0.4 zm=250,2.0,0.4,250.0,2.0,0.4,250.0,2263.7,1925.5,0.0,-253.29,95.0,605.9,22.07,511.4,,0
1,S1,sym K1=2.0 K2=0.4 zm=400,2.0,0.4,400.0,2.0,0.4,400.0,2310.3,1678.2,0.33,-252.97,94.8,618.1,22.19,511.0,,0
1,S1,sym K1=2.0 K2=0.4 zm=600,2.0,0.4,600.0,2.0,0.4,600.0,2267.8,2265.6,3.67,-263.08,98.6,619.0,22.15,507.7,,0
1,S1,sym K1=2.0 K2=0.55 zm=40,2.0,0.55,40.0,2.0,0.55,40.0,2531.9,2529.7,0.0,-266.75,100.0,224.2,0.0,533.5,,0
1,S1,sym K1=2.0 K2=0.55 zm=80,2.0,0.55,80.0,2.0,0.55,80.0,2382.9,2380.6,0.0,-266.75,100.0,373.2,13.68,519.8,,0
1,S1,sym K1=2.0 K2=0.55 zm=150,2.0,0.55,150.0,2.0,0.55,150.0,2195.7,2151.6,0.0,-253.28,95.0,477.6,21.75,511.7,,0
1,S1,sym K1=2.0 K2=0.55 zm=250,2.0,0.55,250.0,2.0,0.55,250.0,2223.4,1901.3,0.0,-253.32,95.0,495.8,23.32,510.2,,0
1,S1,sym K1=2.0 K2=0.55 zm=400,2.0,0.55,400.0,2.0,0.55,400.0,2277.4,1595.3,0.18,-253.15,94.9,508.2,23.37,509.9,,0
1,S1,sym K1=2.0 K2=0.55 zm=600,2.0,0.55,600.0,2.0,0.55,600.0,2220.9,2218.6,3.68,-263.07,98.6,506.1,23.15,506.7,,0
1,S1,sym K1=2.0 K2=0.7 zm=40,2.0,0.7,40.0,2.0,0.7,40.0,2541.7,2539.5,0.0,-266.75,100.0,288.7,0.0,533.5,,0
1,S1,sym K1=2.0 K2=0.7 zm=80,2.0,0.7,80.0,2.0,0.7,80.0,2395.4,2393.1,0.0,-266.75,100.0,313.6,13.68,519.8,,0
1,S1,sym K1=2.0 K2=0.7 zm=150,2.0,0.7,150.0,2.0,0.7,150.0,2175.0,2154.4,0.0,-253.29,95.0,391.7,22.19,511.3,,0
1,S1,sym K1=2.0 K2=0.7 zm=250,2.0,0.7,250.0,2.0,0.7,250.0,2198.3,1892.0,0.0,-253.36,95.0,428.9,24.78,508.7,,0
1,S1,sym K1=2.0 K2=0.7 zm=400,2.0,0.7,400.0,2.0,0.7,400.0,2259.5,1524.0,0.02,-253.34,95.0,444.0,24.87,508.6,,0
1,S1,sym K1=2.0 K2=0.7 zm=600,2.0,0.7,600.0,2.0,0.7,600.0,2192.1,2189.9,3.66,-263.09,98.6,440.2,24.65,505.2,,0
1,S1,sym K1=2.0 K2=0.85 zm=40,2.0,0.85,40.0,2.0,0.85,40.0,2552.0,2549.8,0.0,-266.75,100.0,345.9,0.0,533.5,,0
1,S1,sym K1=2.0 K2=0.85 zm=80,2.0,0.85,80.0,2.0,0.85,80.0,2410.5,2408.3,0.0,-266.75,100.0,289.8,13.68,519.8,,0
1,S1,sym K1=2.0 K2=0.85 zm=150,2.0,0.85,150.0,2.0,0.85,150.0,2166.6,2164.1,0.0,-266.75,100.0,330.3,22.52,511.0,,0
1,S1,sym K1=2.0 K2=0.85 zm=250,2.0,0.85,250.0,2.0,0.85,250.0,2182.4,1892.3,0.0,-253.39,95.0,388.1,25.7,507.8,,0
1,S1,sym K1=2.0 K2=0.85 zm=400,2.0,0.85,400.0,2.0,0.85,400.0,2244.0,1513.0,0.0,-253.39,95.0,405.4,25.83,507.7,,0
1,S1,sym K1=2.0 K2=0.85 zm=600,2.0,0.85,600.0,2.0,0.85,600.0,2174.2,2171.9,3.62,-263.13,98.6,401.3,25.61,504.3,,0
1,S1,sym K1=2.0 K2=1.0 zm=40,2.0,1.0,40.0,2.0,1.0,40.0,2562.5,2560.3,0.0,-266.75,100.0,396.7,0.0,533.5,,0
1,S1,sym K1=2.0 K2=1.0 zm=80,2.0,1.0,80.0,2.0,1.0,80.0,2427.0,2424.8,0.0,-266.75,100.0,293.5,13.68,519.8,,0
1,S1,sym K1=2.0 K2=1.0 zm=150,2.0,1.0,150.0,2.0,1.0,150.0,2180.7,2178.2,0.0,-266.75,100.0,286.2,22.62,510.9,,0
1,S1,sym K1=2.0 K2=1.0 zm=250,2.0,1.0,250.0,2.0,1.0,250.0,2173.1,1899.1,0.0,-253.4,95.0,359.5,26.25,507.3,,0
1,S1,sym K1=2.0 K2=1.0 zm=400,2.0,1.0,400.0,2.0,1.0,400.0,2234.5,1517.6,0.0,-253.41,95.0,378.9,26.43,507.1,,0
1,S1,sym K1=2.0 K2=1.0 zm=600,2.0,1.0,600.0,2.0,1.0,600.0,2163.7,2161.5,3.57,-263.18,98.7,374.9,26.2,503.7,,0
1,S1,sym K1=3.0 K2=0.4 zm=40,3.0,0.4,40.0,3.0,0.4,40.0,2523.0,2520.8,0.0,-266.75,100.0,141.7,0.0,533.5,,0
1,S1,sym K1=3.0 K2=0.4 zm=80,3.0,0.4,80.0,3.0,0.4,80.0,2366.1,2363.9,0.0,-266.75,100.0,365.8,13.68,519.8,,0
1,S1,sym K1=3.0 K2=0.4 zm=150,3.0,0.4,150.0,3.0,0.4,150.0,2176.7,2100.1,0.0,-239.91,89.9,495.4,23.51,510.0,,0
1,S1,sym K1=3.0 K2=0.4 zm=250,3.0,0.4,250.0,3.0,0.4,250.0,2185.6,1772.4,0.0,-226.78,85.0,564.1,27.27,506.2,,0
1,S1,sym K1=3.0 K2=0.4 zm=400,3.0,0.4,400.0,3.0,0.4,400.0,2216.4,1392.9,0.23,-253.23,94.9,588.1,27.98,505.3,,0
1,S1,sym K1=3.0 K2=0.4 zm=600,3.0,0.4,600.0,3.0,0.4,600.0,2185.8,2038.4,3.91,-236.43,88.6,584.6,27.89,501.7,,0
1,S1,sym K1=3.0 K2=0.55 zm=40,3.0,0.55,40.0,3.0,0.55,40.0,2532.9,2530.6,0.0,-266.75,100.0,227.4,0.0,533.5,,0
1,S1,sym K1=3.0 K2=0.55 zm=80,3.0,0.55,80.0,3.0,0.55,80.0,2379.7,2377.5,0.0,-266.75,100.0,235.4,13.68,519.8,,0
1,S1,sym K1=3.0 K2=0.55 zm=150,3.0,0.55,150.0,3.0,0.55,150.0,2137.8,2103.3,0.0,-226.62,85.0,355.3,25.24,508.3,,0
1,S1,sym K1=3.0 K2=0.55 zm=250,3.0,0.55,250.0,3.0,0.55,250.0,2144.5,1746.5,0.0,-226.97,85.1,448.5,29.65,503.9,,0
1,S1,sym K1=3.0 K2=0.55 zm=400,3.0,0.55,400.0,3.0,0.55,400.0,2158.8,1255.8,0.0,-253.51,95.0,463.6,30.42,503.1,,0
1,S1,sym K1=3.0 K2=0.55 zm=600,3.0,0.55,600.0,3.0,0.55,600.0,2142.7,1958.4,3.94,-223.39,83.7,460.9,30.34,499.2,,0
1,S1,sym K1=3.0 K2=0.7 zm=40,3.0,0.7,40.0,3.0,0.7,40.0,2543.9,2541.6,0.0,-266.75,100.0,299.7,0.0,533.5,,0
1,S1,sym K1=3.0 K2=0.7 zm=80,3.0,0.7,80.0,3.0,0.7,80.0,2397.8,2395.6,0.0,-266.75,100.0,169.7,13.68,519.8,,0
1,S1,sym K1=3.0 K2=0.7 zm=150,3.0,0.7,150.0,3.0,0.7,150.0,2122.5,2120.0,0.0,-266.75,100.0,237.5,26.08,507.4,,0
1,S1,sym K1=3.0 K2=0.7 zm=250,3.0,0.7,250.0,3.0,0.7,250.0,2118.1,1744.9,0.0,-227.1,85.1,334.2,31.22,502.3,,0
1,S1,sym K1=3.0 K2=0.7 zm=400,3.0,0.7,400.0,3.0,0.7,400.0,2131.2,1228.8,0.0,-227.2,85.2,366.2,32.58,500.9,,0
1,S1,sym K1=3.0 K2=0.7 zm=600,3.0,0.7,600.0,3.0,0.7,600.0,2119.2,1907.3,3.93,-210.5,78.9,363.6,32.52,497.0,,0
1,S1,sym K1=3.0 K2=0.85 zm=40,3.0,0.85,40.0,3.0,0.85,40.0,2555.2,2553.0,0.0,-266.75,100.0,360.7,0.0,533.5,,0
1,S1,sym K1=3.0 K2=0.85 zm=80,3.0,0.85,80.0,3.0,0.85,80.0,2417.6,2415.4,0.0,-266.75,100.0,171.2,13.68,519.8,,0
1,S1,sym K1=3.0 K2=0.85 zm=150,3.0,0.85,150.0,3.0,0.85,150.0,2145.9,2143.4,0.0,-266.75,100.0,95.8,26.28,507.2,,0
1,S1,sym K1=3.0 K2=0.85 zm=250,3.0,0.85,250.0,3.0,0.85,250.0,2102.4,1757.1,0.0,-214.03,80.2,257.6,32.63,500.9,,0
1,S1,sym K1=3.0 K2=0.85 zm=400,3.0,0.85,400.0,3.0,0.85,400.0,2114.6,1224.4,0.0,-214.19,80.3,302.6,34.18,499.3,,0
1,S1,sym K1=3.0 K2=0.85 zm=600,3.0,0.85,600.0,3.0,0.85,600.0,2106.0,1874.2,3.88,-210.72,79.0,300.4,34.15,495.5,,0
1,S1,sym K1=3.0 K2=1.0 zm=40,3.0,1.0,40.0,3.0,1.0,40.0,2566.5,2564.3,0.0,-266.75,100.0,414.0,0.0,533.5,,0
1,S1,sym K1=3.0 K2=1.0 zm=80,3.0,1.0,80.0,3.0,1.0,80.0,2438.1,2435.9,0.0,-266.75,100.0,214.4,13.68,519.8,,0
1,S1,sym K1=3.0 K2=1.0 zm=150,3.0,1.0,150.0,3.0,1.0,150.0,2172.7,2170.3,0.0,-266.75,100.0,595.4,39.31,494.2,,0
1,S1,sym K1=3.0 K2=1.0 zm=250,3.0,1.0,250.0,3.0,1.0,250.0,2095.0,1778.4,0.0,-214.11,80.3,192.0,33.4,500.1,-1.02414,1
1,S1,sym K1=3.0 K2=1.0 zm=400,3.0,1.0,400.0,3.0,1.0,400.0,2107.0,1236.1,0.0,-214.29,80.3,259.6,35.17,498.3,,0
1,S1,sym K1=3.0 K2=1.0 zm=600,3.0,1.0,600.0,3.0,1.0,600.0,2099.3,1853.8,3.8,-210.89,79.1,257.8,35.15,494.5,,0
1,S1,sym K1=4.0 K2=0.4 zm=40,4.0,0.4,40.0,4.0,0.4,40.0,2522.9,2520.6,0.0,-266.75,100.0,135.9,0.0,533.5,,0
1,S1,sym K1=4.0 K2=0.4 zm=80,4.0,0.4,80.0,4.0,0.4,80.0,2363.0,2360.7,0.0,-266.75,100.0,293.8,13.68,519.8,,0
1,S1,sym K1=4.0 K2=0.4 zm=150,4.0,0.4,150.0,4.0,0.4,150.0,2163.8,2073.4,0.0,-226.65,85.0,451.9,25.56,507.9,,0
1,S1,sym K1=4.0 K2=0.4 zm=250,4.0,0.4,250.0,4.0,0.4,250.0,2172.7,1668.1,0.0,-213.8,80.1,540.4,30.44,503.1,,0
1,S1,sym K1=4.0 K2=0.4 zm=400,4.0,0.4,400.0,4.0,0.4,400.0,2187.7,1094.8,0.11,-213.88,80.2,566.3,32.12,501.3,,0
1,S1,sym K1=4.0 K2=0.4 zm=600,4.0,0.4,600.0,4.0,0.4,600.0,2179.9,1793.5,4.2,-210.24,78.8,566.4,32.36,496.9,,0
1,S1,sym K1=4.0 K2=0.55 zm=40,4.0,0.55,40.0,4.0,0.55,40.0,2533.5,2531.3,0.0,-266.75,100.0,230.9,0.0,533.5,,0
1,S1,sym K1=4.0 K2=0.55 zm=80,4.0,0.55,80.0,4.0,0.55,80.0,2380.2,2377.9,0.0,-266.75,100.0,130.2,13.68,519.8,,0
1,S1,sym K1=4.0 K2=0.55 zm=150,4.0,0.55,150.0,4.0,0.55,150.0,2119.8,2087.9,0.0,-226.78,85.0,282.9,27.26,506.2,,0
1,S1,sym K1=4.0 K2=0.55 zm=250,4.0,0.55,250.0,4.0,0.55,250.0,2129.7,1654.2,0.0,-201.02,75.4,385.1,33.92,499.6,,0
1,S1,sym K1=4.0 K2=0.55 zm=400,4.0,0.55,400.0,4.0,0.55,400.0,2145.0,967.8,0.0,-201.32,75.5,441.8,36.22,497.3,,0
1,S1,sym K1=4.0 K2=0.55 zm=600,4.0,0.55,600.0,4.0,0.55,600.0,2136.6,1672.2,4.28,-197.64,74.1,443.8,36.5,492.7,,0
1,S1,sym K1=4.0 K2=0.7 zm=40,4.0,0.7,40.0,4.0,0.7,40.0,2545.2,2542.9,0.0,-266.75,100.0,306.2,0.0,533.5,,0
1,S1,sym K1=4.0 K2=0.7 zm=80,4.0,0.7,80.0,4.0,0.7,80.0,2400.9,2398.8,0.0,-266.75,100.0,560.9,27.36,506.1,,0
1,S1,sym K1=4.0 K2=0.7 zm=150,4.0,0.7,150.0,4.0,0.7,150.0,2117.3,2114.8,0.0,-266.75,100.0,56.6,27.98,505.5,,0
1,S1,sym K1=4.0 K2=0.7 zm=250,4.0,0.7,250.0,4.0,0.7,250.0,2102.7,1669.3,0.0,-201.32,75.5,275.1,36.21,497.3,,0
1,S1,sym K1=4.0 K2=0.7 zm=400,4.0,0.7,400.0,4.0,0.7,400.0,2117.4,940.2,0.0,-201.66,75.6,342.8,38.78,494.7,,0
1,S1,sym K1=4.0 K2=0.7 zm=600,4.0,0.7,600.0,4.0,0.7,600.0,2111.9,1592.1,4.28,-197.98,74.2,340.2,39.11,490.1,,0
1,S1,sym K1=4.0 K2=0.85 zm=40,4.0,0.85,40.0,4.0,0.85,40.0,2557.0,2554.7,0.0,-266.75,100.0,368.9,0.0,533.5,,0
1,S1,sym K1=4.0 K2=0.85 zm=80,4.0,0.85,80.0,4.0,0.85,80.0,2423.1,2420.9,0.0,-266.75,100.0,96.7,13.68,519.8,,0
1,S1,sym K1=4.0 K2=0.85 zm=150,4.0,0.85,150.0,4.0,0.85,150.0,2149.0,2146.5,0.0,-266.75,100.0,579.5,41.23,492.3,,0
1,S1,sym K1=4.0 K2=0.85 zm=250,4.0,0.85,250.0,4.0,0.85,250.0,2085.5,1700.1,0.0,-201.49,75.5,166.3,37.55,495.9,-0.87307,1
1,S1,sym K1=4.0 K2=0.85 zm=400,4.0,0.85,400.0,4.0,0.85,400.0,2102.2,949.8,0.0,-188.94,70.8,240.4,40.68,492.8,,0
1,S1,sym K1=4.0 K2=0.85 zm=600,4.0,0.85,600.0,4.0,0.85,600.0,2097.6,1538.5,4.23,-185.46,69.5,246.2,41.22,488.1,,0
1,S1,sym K1=4.0 K2=1.0 zm=40,4.0,1.0,40.0,4.0,1.0,40.0,2568.7,2566.5,0.0,-266.75,100.0,423.2,0.0,533.5,,0
1,S1,sym K1=4.0 K2=1.0 zm=80,4.0,1.0,80.0,4.0,1.0,80.0,2445.6,2443.4,0.0,-266.75,100.0,184.9,13.68,519.8,,0
1,S1,sym K1=4.0 K2=1.0 zm=150,4.0,1.0,150.0,4.0,1.0,150.0,2183.5,2181.1,0.0,-266.75,100.0,540.7,40.54,493.0,,0
1,S1,sym K1=4.0 K2=1.0 zm=250,4.0,1.0,250.0,4.0,1.0,250.0,2077.4,1739.9,0.0,-188.55,70.7,639.7,51.24,482.3,-0.83967,1
1,S1,sym K1=4.0 K2=1.0 zm=400,4.0,1.0,400.0,4.0,1.0,400.0,2094.8,983.7,0.0,-189.14,70.9,159.4,42.0,491.5,-0.07795,1
1,S1,sym K1=4.0 K2=1.0 zm=600,4.0,1.0,600.0,4.0,1.0,600.0,2091.6,1503.9,4.13,-185.77,69.6,174.5,42.62,486.8,-0.5695,1
1,S1,sym K1=6.0 K2=0.4 zm=40,6.0,0.4,40.0,6.0,0.4,40.0,2522.9,2520.6,0.0,-266.75,100.0,132.2,0.0,533.5,,0
1,S1,sym K1=6.0 K2=0.4 zm=80,6.0,0.4,80.0,6.0,0.4,80.0,2361.2,2358.9,0.0,-266.75,100.0,200.5,13.68,519.8,,0
1,S1,sym K1=6.0 K2=0.4 zm=150,6.0,0.4,150.0,6.0,0.4,150.0,2151.9,2053.9,0.0,-213.5,80.0,402.1,27.58,505.9,,0
1,S1,sym K1=6.0 K2=0.4 zm=250,6.0,0.4,250.0,6.0,0.4,250.0,2173.0,1562.5,0.0,-201.16,75.4,514.3,35.04,498.5,,0
1,S1,sym K1=6.0 K2=0.4 zm=400,6.0,0.4,400.0,6.0,0.4,400.0,2196.8,520.3,0.0,-201.61,75.6,595.2,38.42,495.1,,0
1,S1,sym K1=6.0 K2=0.4 zm=600,6.0,0.4,600.0,6.0,0.4,600.0,2194.5,1270.4,4.94,-197.44,74.0,597.3,39.35,489.2,,0
1,S1,sym K1=6.0 K2=0.55 zm=40,6.0,0.55,40.0,6.0,0.55,40.0,2534.3,2532.1,0.0,-266.75,100.0,235.5,0.0,533.5,,0
1,S1,sym K1=6.0 K2=0.55 zm=80,6.0,0.55,80.0,6.0,0.55,80.0,2381.6,2379.5,0.0,-266.75,100.0,569.8,27.36,506.1,,0
1,S1,sym K1=6.0 K2=0.55 zm=150,6.0,0.55,150.0,6.0,0.55,150.0,2106.6,2082.0,0.0,-200.41,75.1,157.8,29.28,504.2,,0
1,S1,sym K1=6.0 K2=0.55 zm=250,6.0,0.55,250.0,6.0,0.55,250.0,2124.7,1580.9,0.0,-188.66,70.7,340.7,38.91,494.6,,0
1,S1,sym K1=6.0 K2=0.55 zm=400,6.0,0.55,400.0,6.0,0.55,400.0,2149.8,402.4,0.0,-189.41,71.0,417.6,43.69,489.8,,0
1,S1,sym K1=6.0 K2=0.55 zm=600,6.0,0.55,600.0,6.0,0.55,600.0,2152.5,1039.9,5.17,-172.58,64.7,442.2,45.16,483.2,,0
1,S1,sym K1=6.0 K2=0.7 zm=40,6.0,0.7,40.0,6.0,0.7,40.0,2546.5,2544.3,0.0,-266.75,100.0,313.4,0.0,533.5,,0
1,S1,sym K1=6.0 K2=0.7 zm=80,6.0,0.7,80.0,6.0,0.7,80.0,2405.1,2403.0,0.0,-266.75,100.0,531.2,27.36,506.1,,0
1,S1,sym K1=6.0 K2=0.7 zm=150,6.0,0.7,150.0,6.0,0.7,150.0,2121.6,2119.1,0.0,-266.75,100.0,582.5,43.06,490.4,,0
1,S1,sym K1=6.0 K2=0.7 zm=250,6.0,0.7,250.0,6.0,0.7,250.0,2094.5,1627.4,0.0,-176.14,66.0,127.5,41.61,491.9,-0.65519,1
1,S1,sym K1=6.0 K2=0.7 zm=400,6.0,0.7,400.0,6.0,0.7,400.0,2123.2,451.4,0.0,-164.38,61.6,297.9,47.24,486.3,,0
1,S1,sym K1=6.0 K2=0.7 zm=600,6.0,0.7,600.0,6.0,0.7,600.0,2128.9,875.0,5.25,-173.22,64.9,312.2,49.01,479.2,,0
1,S1,sym K1=6.0 K2=0.85 zm=40,6.0,0.85,40.0,6.0,0.85,40.0,2558.8,2556.6,0.0,-266.75,100.0,377.4,0.0,533.5,,0
1,S1,sym K1=6.0 K2=0.85 zm=80,6.0,0.85,80.0,6.0,0.85,80.0,2429.6,2427.5,0.0,-266.75,100.0,523.2,27.36,506.1,,0
1,S1,sym K1=6.0 K2=0.85 zm=150,6.0,0.85,150.0,6.0,0.85,150.0,2162.2,2159.8,0.0,-266.75,100.0,518.2,42.62,490.9,,0
1,S1,sym K1=6.0 K2=0.85 zm=250,6.0,0.85,250.0,6.0,0.85,250.0,2076.4,1686.1,0.0,-163.52,61.3,644.8,56.04,477.5,-0.64273,1
1,S1,sym K1=6.0 K2=0.85 zm=400,6.0,0.85,400.0,6.0,0.85,400.0,2107.3,573.9,0.0,-152.17,57.0,139.4,49.72,483.8,,0
1,S1,sym K1=6.0 K2=0.85 zm=600,6.0,0.85,600.0,6.0,0.85,600.0,2116.3,756.4,5.21,-148.73,55.8,193.4,51.99,476.3,,0
1,S1,sym K1=6.0 K2=1.0 zm=40,6.0,1.0,40.0,6.0,1.0,40.0,2571.0,2568.8,0.0,-266.75,100.0,432.6,0.0,533.5,,0
1,S1,sym K1=6.0 K2=1.0 zm=80,6.0,1.0,80.0,6.0,1.0,80.0,2454.1,2451.9,0.0,-266.75,100.0,168.0,13.68,519.8,,0
1,S1,sym K1=6.0 K2=1.0 zm=150,6.0,1.0,150.0,6.0,1.0,150.0,2204.3,2201.9,0.0,-266.75,100.0,469.5,41.35,492.2,,0
