idx,S_rank,z1,z2,D_pw_mm,alpha,D_we_mm,L_we_mm,slenderness,Z,bore_mm,D_mm,T_mm,B_mm,C_mm,t_i_mm,t_o_mm,c12_margin,L_eff_m,S_index,mass_brg_kg,mass_shaft_kg,mass_total_kg,Myz_max_UW,Myz_max_DW,sigma_max_MPa,governing,feasible,t_s,warn
1.00_5.50_3300_31_200_400,2389,1.0,5.5,3300.0,31.0,200.0,400.0,2.0,47,2765.0,3824.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,6.46508,121.877,18008.6,60702.6,96719.8,2544.3,1935.3,2544.3,Myz_max/UW,0,0.26,
1.50_6.00_3300_31_200_400,2390,1.5,6.0,3300.0,31.0,200.0,400.0,2.0,47,2765.0,3824.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,6.46508,121.877,18008.6,65761.2,101778.3,2560.6,1945.4,2560.6,Myz_max/UW,0,0.23,
1.50_5.50_3300_23_230_550,2392,1.5,5.5,3300.0,23.0,230.0,550.0,2.391,41,2656.0,3928.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.38878,121.787,30154.6,56011.0,116320.2,2433.9,1804.4,2433.9,Myz_max/UW,0,0.28,
2.00_6.00_3300_23_230_550,2393,2.0,6.0,3300.0,23.0,230.0,550.0,2.391,41,2656.0,3928.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.38878,121.787,30154.6,60678.6,120987.8,2450.8,1813.5,2450.8,Myz_max/UW,0,0.27,
1.50_4.50_4500_27_140_250,2395,1.5,4.5,4500.0,27.0,140.0,250.0,1.786,92,4163.0,4830.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.26404,121.736,9575.6,114669.7,133820.8,2528.1,2204.4,2528.1,Myz_max/UW,0,0.38,
2.00_5.00_4500_27_140_250,2396,2.0,5.0,4500.0,27.0,140.0,250.0,1.786,92,4163.0,4830.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.26404,121.736,9575.6,126136.7,145287.8,2543.5,2215.9,2543.5,Myz_max/UW,0,0.34,
2.50_5.50_4500_27_140_250,2397,2.5,5.5,4500.0,27.0,140.0,250.0,1.786,92,4163.0,4830.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.26404,121.736,9575.6,137603.6,156754.7,2559.0,2227.6,2559.0,Myz_max/UW,0,0.33,
3.00_6.00_4500_27_140_250,2398,3.0,6.0,4500.0,27.0,140.0,250.0,1.786,92,4163.0,4830.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.26404,121.736,9575.6,149070.6,168221.7,2574.7,2239.5,2574.7,Myz_max/UW,0,0.32,
1.50_4.00_4200_23_170_400,2400,1.5,4.0,4200.0,23.0,170.0,400.0,2.353,71,3729.0,4659.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.26093,121.631,20460.4,82806.2,123726.9,2329.2,2057.4,2329.2,Myz_max/UW,0,0.32,
2.00_4.50_4200_23_170_400,2401,2.0,4.5,4200.0,23.0,170.0,400.0,2.353,71,3729.0,4659.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.26093,121.631,20460.4,92006.9,132927.6,2343.2,2068.5,2343.2,Myz_max/UW,0,0.3,
2.50_5.00_4200_23_170_400,2402,2.5,5.0,4200.0,23.0,170.0,400.0,2.353,71,3729.0,4659.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.26093,121.631,20460.4,101207.6,142128.3,2357.2,2079.8,2357.2,Myz_max/UW,0,0.3,
3.00_5.50_4200_23_170_400,2403,3.0,5.5,4200.0,23.0,170.0,400.0,2.353,71,3729.0,4659.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.26093,121.631,20460.4,110408.3,151329.0,2371.3,2091.3,2371.3,Myz_max/UW,0,0.32,
1.00_6.00_3300_27_170_325,2404,1.0,6.0,3300.0,27.0,170.0,325.0,1.912,56,2873.0,3718.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,6.65787,121.602,11642.0,70998.7,94282.7,2632.3,2034.1,2632.3,Myz_max/UW,0,0.24,
1.00_5.50_3300_15_230_550,2405,1.0,5.5,3300.0,15.0,230.0,550.0,2.391,41,2719.0,3866.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.36988,121.414,26807.4,58699.6,112314.5,2397.2,1772.0,2397.2,Myz_max/UW,0,0.23,
1.50_6.00_3300_15_230_550,2406,1.5,6.0,3300.0,15.0,230.0,550.0,2.391,41,2719.0,3866.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,5.36988,121.414,26807.4,63591.3,117206.2,2414.1,1780.9,2414.1,Myz_max/UW,0,0.23,
1.50_5.50_3600_27_200_400,2408,1.5,5.5,3600.0,27.0,200.0,400.0,2.0,52,3082.0,4106.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.815,121.353,19033.5,75419.3,113486.3,2372.1,1926.4,2372.1,Myz_max/UW,0,0.27,
2.00_6.00_3600_27_200_400,2409,2.0,6.0,3600.0,27.0,200.0,400.0,2.0,52,3082.0,4106.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.815,121.353,19033.5,81704.2,119771.3,2386.5,1936.5,2386.5,Myz_max/UW,0,0.25,
1.50_4.50_3600_31_110_250,2411,1.5,4.5,3600.0,31.0,110.0,250.0,2.273,94,3278.0,3915.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.13409,121.333,7539.7,71097.4,86176.8,2949.5,2491.4,2949.5,Myz_max/UW,0,0.36,
2.00_5.00_3600_31_110_250,2412,2.0,5.0,3600.0,31.0,110.0,250.0,2.273,94,3278.0,3915.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.13409,121.333,7539.7,78207.1,93286.5,2967.9,2504.9,2967.9,Myz_max/UW,0,0.33,
2.50_5.50_3600_31_110_250,2413,2.5,5.5,3600.0,31.0,110.0,250.0,2.273,94,3278.0,3915.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.13409,121.333,7539.7,85316.9,100396.3,2986.4,2518.6,2986.4,Myz_max/UW,0,0.37,
3.00_6.00_3600_31_110_250,2414,3.0,6.0,3600.0,31.0,110.0,250.0,2.273,94,3278.0,3915.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.13409,121.333,7539.7,92426.6,107506.0,3005.0,2532.4,3005.0,Myz_max/UW,0,0.36,
1.50_5.50_3900_23_170_325,2416,1.5,5.5,3900.0,23.0,170.0,325.0,1.912,66,3488.0,4302.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.63065,121.309,13224.5,96598.4,123047.5,2397.7,2028.4,2397.7,Myz_max/UW,0,0.31,
2.00_6.00_3900_23_170_325,2417,2.0,6.0,3900.0,23.0,170.0,325.0,1.912,66,3488.0,4302.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,5.63065,121.309,13224.5,104648.3,131097.3,2412.1,2039.0,2412.1,Myz_max/UW,0,0.3,
1.50_4.50_4500_23_170_325,2419,1.5,4.5,4500.0,23.0,170.0,325.0,1.912,76,4088.0,4902.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.88494,121.28,15259.7,110575.2,141094.5,2313.0,2034.2,2313.0,Myz_max/UW,0,0.32,
2.00_5.00_4500_23_170_325,2420,2.0,5.0,4500.0,23.0,170.0,325.0,1.912,76,4088.0,4902.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.88494,121.28,15259.7,121632.7,152152.1,2326.9,2044.8,2326.9,Myz_max/UW,0,0.3,
2.50_5.50_4500_23_170_325,2421,2.5,5.5,4500.0,23.0,170.0,325.0,1.912,76,4088.0,4902.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.88494,121.28,15259.7,132690.2,163209.6,2341.0,2055.5,2341.0,Myz_max/UW,0,0.3,
3.00_6.00_4500_23_170_325,2422,3.0,6.0,4500.0,23.0,170.0,325.0,1.912,76,4088.0,4902.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.749,4.88494,121.28,15259.7,143747.7,174267.1,2355.1,2066.4,2355.1,Myz_max/UW,0,0.33,
1.50_5.00_4200_27_140_250,2424,1.5,5.0,4200.0,27.0,140.0,250.0,1.786,86,3863.0,4530.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.61133,121.26,8938.4,108612.0,126488.9,2566.7,2207.4,2566.7,Myz_max/UW,0,0.37,
2.00_5.50_4200_27_140_250,2425,2.0,5.5,4200.0,27.0,140.0,250.0,1.786,86,3863.0,4530.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.61133,121.26,8938.4,118485.8,136362.7,2582.1,2219.2,2582.1,Myz_max/UW,0,0.41,
2.50_6.00_4200_27_140_250,2426,2.5,6.0,4200.0,27.0,140.0,250.0,1.786,86,3863.0,4530.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.61133,121.26,8938.4,128359.7,146236.5,2597.6,2231.1,2597.6,Myz_max/UW,0,0.37,
1.50_5.00_4500_23_230_400,2428,1.5,5.0,4500.0,23.0,230.0,400.0,1.739,56,3974.0,5014.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,5.39022,121.187,23677.5,114943.4,162298.5,2082.3,1805.3,2082.3,Myz_max/UW,1,0.27,
2.00_5.50_4500_23_230_400,2429,2.0,5.5,4500.0,23.0,230.0,400.0,1.739,56,3974.0,5014.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,5.39022,121.187,23677.5,125392.9,172747.9,2094.3,1814.6,2094.3,Myz_max/UW,1,0.27,
2.50_6.00_4500_23_230_400,2430,2.5,6.0,4500.0,23.0,230.0,400.0,1.739,56,3974.0,5014.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,5.39022,121.187,23677.5,135842.3,183197.3,2106.5,1824.0,2106.5,Myz_max/UW,0,0.28,
1.00_5.50_3300_19_110_250,2431,1.0,5.5,3300.0,19.0,110.0,250.0,2.273,86,3016.0,3577.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.60652,121.18,6018.7,72223.7,84261.1,2971.3,2378.9,2971.3,Myz_max/UW,0,0.32,
1.50_6.00_3300_19_110_250,2432,1.5,6.0,3300.0,19.0,110.0,250.0,2.273,86,3016.0,3577.0,325.565,315.0625,265.7025,49.31,45.74,2.079,5.60652,121.18,6018.7,78242.3,90279.7,2990.9,2391.6,2990.9,Myz_max/UW,0,0.33,
1.50_5.00_3300_31_140_325,2434,1.5,5.0,3300.0,31.0,140.0,325.0,2.321,68,2884.0,3706.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.45845,121.171,11604.3,60536.7,83745.4,2828.0,2256.3,2828.0,Myz_max/UW,0,0.31,
2.00_5.50_3300_31_140_325,2435,2.0,5.5,3300.0,31.0,140.0,325.0,2.321,68,2884.0,3706.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.45845,121.171,11604.3,66040.1,89248.7,2846.8,2268.2,2846.8,Myz_max/UW,0,0.29,
2.50_6.00_3300_31_140_325,2436,2.5,6.0,3300.0,31.0,140.0,325.0,2.321,68,2884.0,3706.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.45845,121.171,11604.3,71543.4,94752.1,2865.6,2280.2,2865.6,Myz_max/UW,0,0.3,
1.50_5.50_3600_15_170_400,2438,1.5,5.5,3600.0,15.0,170.0,400.0,2.353,61,3174.0,4014.0000000000005,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.94199,121.137,15623.9,79989.1,111236.9,2449.3,2018.4,2449.3,Myz_max/UW,0,0.28,
2.00_6.00_3600_15_170_400,2439,2.0,6.0,3600.0,15.0,170.0,400.0,2.353,61,3174.0,4014.0000000000005,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,4.94199,121.137,15623.9,86654.9,117902.6,2464.9,2028.9,2464.9,Myz_max/UW,0,0.27,
1.00_6.00_3900_23_200_325,2440,1.0,6.0,3900.0,23.0,200.0,325.0,1.625,56,3461.0,4330.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,6.63178,121.129,13842.1,103034.4,130718.6,2271.5,1882.4,2271.5,Myz_max/UW,0,0.26,
1.50_4.00_4500_19_140_325,2442,1.5,4.0,4500.0,19.0,140.0,325.0,2.321,92,4134.0,4857.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.0231,121.079,13760.4,101769.9,129290.7,2456.3,2203.1,2456.3,Myz_max/UW,0,0.37,
2.00_4.50_4500_19_140_325,2443,2.0,4.5,4500.0,19.0,140.0,325.0,2.321,92,4134.0,4857.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.0231,121.079,13760.4,113077.6,140598.5,2471.8,2215.0,2471.8,Myz_max/UW,0,0.31,
2.50_5.00_4500_19_140_325,2444,2.5,5.0,4500.0,19.0,140.0,325.0,2.321,92,4134.0,4857.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.0231,121.079,13760.4,124385.4,151906.2,2487.5,2227.0,2487.5,Myz_max/UW,0,0.36,
3.00_5.50_4500_19_140_325,2445,3.0,5.5,4500.0,19.0,140.0,325.0,2.321,92,4134.0,4857.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.0231,121.079,13760.4,135693.2,163214.0,2503.3,2239.5,2503.3,Myz_max/UW,0,0.35,
1.00_6.00_3600_31_200_325,2446,1.0,6.0,3600.0,31.0,200.0,325.0,1.625,52,3133.0,4058.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,7.14164,121.056,13645.7,84430.6,111721.9,2412.7,1929.6,2412.7,Myz_max/UW,0,0.25,
1.50_5.00_3600_31_230_475,2448,1.5,5.0,3600.0,31.0,230.0,475.0,2.065,45,2971.0,4216.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,5.64993,121.049,27574.1,64244.2,119392.4,2294.7,1855.8,2294.7,Myz_max/UW,0,0.27,
2.00_5.50_3600_31_230_475,2449,2.0,5.5,3600.0,31.0,230.0,475.0,2.065,45,2971.0,4216.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,5.64993,121.049,27574.1,70084.6,125232.7,2308.8,1865.5,2308.8,Myz_max/UW,0,0.25,
2.50_6.00_3600_31_230_475,2450,2.5,6.0,3600.0,31.0,230.0,475.0,2.065,45,2971.0,4216.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,5.64993,121.049,27574.1,75924.9,131073.1,2322.9,1875.2,2322.9,Myz_max/UW,0,0.24,
1.50_4.50_3900_23_140_325,2452,1.5,4.5,3900.0,23.0,140.0,325.0,2.321,80,3516.0,4275.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.62969,121.042,12592.4,81796.3,106981.2,2560.7,2217.4,2560.7,Myz_max/UW,0,0.35,
2.00_5.00_3900_23_140_325,2453,2.0,5.0,3900.0,23.0,140.0,325.0,2.321,80,3516.0,4275.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.62969,121.042,12592.4,89975.9,115160.8,2576.6,2229.5,2576.6,Myz_max/UW,0,0.35,
2.50_5.50_3900_23_140_325,2454,2.5,5.5,3900.0,23.0,140.0,325.0,2.321,80,3516.0,4275.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.62969,121.042,12592.4,98155.5,123340.4,2592.7,2241.6,2592.7,Myz_max/UW,0,0.37,
3.00_6.00_3900_23_140_325,2455,3.0,6.0,3900.0,23.0,140.0,325.0,2.321,80,3516.0,4275.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,4.62969,121.042,12592.4,106335.2,131520.1,2608.8,2253.9,2608.8,Myz_max/UW,0,0.32,
1.50_4.50_4500_19_230_475,2457,1.5,4.5,4500.0,19.0,230.0,475.0,2.065,56,3940.0,5046.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,4.53181,121.016,30318.9,102713.7,163351.4,2052.7,1811.5,2052.7,Myz_max/UW,1,0.27,
2.00_5.00_4500_19_230_475,2458,2.0,5.0,4500.0,19.0,230.0,475.0,2.065,56,3940.0,5046.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,4.53181,121.016,30318.9,112985.0,173622.8,2064.9,1821.0,2064.9,Myz_max/UW,1,0.27,
2.50_5.50_4500_19_230_475,2459,2.5,5.5,4500.0,19.0,230.0,475.0,2.065,56,3940.0,5046.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,4.53181,121.016,30318.9,123256.4,183894.1,2077.2,1830.6,2077.2,Myz_max/UW,1,0.26,
3.00_6.00_4500_19_230_475,2460,3.0,6.0,4500.0,19.0,230.0,475.0,2.065,56,3940.0,5046.0,618.5735,598.61875,504.83475,93.7,86.91,1.889,4.53181,121.016,30318.9,133527.8,194165.5,2089.7,1840.4,2089.7,Myz_max/UW,1,0.26,
1.50_5.50_3300_23_170_400,2462,1.5,5.5,3300.0,23.0,170.0,400.0,2.353,56,2829.0,3759.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.37964,120.977,16070.7,63545.2,95686.5,2624.6,2036.8,2624.6,Myz_max/UW,0,0.27,
2.00_6.00_3300_23_170_400,2463,2.0,6.0,3300.0,23.0,170.0,400.0,2.353,56,2829.0,3759.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.37964,120.977,16070.7,68840.7,100982.0,2642.2,2047.6,2642.2,Myz_max/UW,0,0.27,
1.00_5.50_4200_15_140_250,2464,1.0,5.5,4200.0,15.0,140.0,250.0,1.786,86,3901.0,4491.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.59562,120.946,7812.9,120828.4,136454.2,2478.4,2140.9,2478.4,Myz_max/UW,0,0.32,
1.50_6.00_4200_15_140_250,2465,1.5,6.0,4200.0,15.0,140.0,250.0,1.786,86,3901.0,4491.0,325.565,315.0625,265.7025,49.31,45.74,1.634,5.59562,120.946,7812.9,130897.4,146523.2,2493.5,2152.1,2493.5,Myz_max/UW,0,0.31,
1.00_5.50_4200_23_110_175,2466,1.0,5.5,4200.0,23.0,110.0,175.0,1.591,110,3961.0,4434.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,6.24986,120.944,4392.8,124573.8,133359.4,2794.6,2377.4,2794.6,Myz_max/UW,0,0.35,
1.50_6.00_4200_23_110_175,2467,1.5,6.0,4200.0,23.0,110.0,175.0,1.591,110,3961.0,4434.0,227.89549999999997,220.54375000000002,185.99175,34.52,32.02,1.455,6.24986,120.944,4392.8,134955.0,143740.5,2811.7,2390.0,2811.7,Myz_max/UW,0,0.35,
1.50_4.00_3900_27_230_550,2469,1.5,4.0,3900.0,27.0,230.0,550.0,2.391,49,3228.0,4556.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,4.47533,120.929,37475.5,62050.5,137001.4,2164.2,1861.0,2164.2,Myz_max/UW,0,0.26,
2.00_4.50_3900_27_230_550,2470,2.0,4.5,3900.0,27.0,230.0,550.0,2.391,49,3228.0,4556.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,4.47533,120.929,37475.5,68945.0,143895.9,2177.4,1871.0,2177.4,Myz_max/UW,0,0.26,
2.50_5.00_3900_27_230_550,2471,2.5,5.0,3900.0,27.0,230.0,550.0,2.391,49,3228.0,4556.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,4.47533,120.929,37475.5,75839.5,150790.4,2190.7,1881.0,2190.7,Myz_max/UW,0,0.26,
3.00_5.50_3900_27_230_550,2472,3.0,5.5,3900.0,27.0,230.0,550.0,2.391,49,3228.0,4556.0,716.243,693.1375,584.5455000000001,108.49,100.63,2.188,4.47533,120.929,37475.5,82734.0,157684.9,2204.0,1891.2,2204.0,Myz_max/UW,0,0.29,
1.50_5.00_3600_23_140_325,2474,1.5,5.0,3600.0,23.0,140.0,325.0,2.321,74,3216.0,3975.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.00251,120.926,11624.9,75276.7,98526.5,2641.7,2210.6,2641.7,Myz_max/UW,0,0.32,
2.00_5.50_3600_23_140_325,2475,2.0,5.5,3600.0,23.0,140.0,325.0,2.321,74,3216.0,3975.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.00251,120.926,11624.9,82120.0,105369.8,2658.2,2222.5,2658.2,Myz_max/UW,0,0.31,
2.50_6.00_3600_23_140_325,2476,2.5,6.0,3600.0,23.0,140.0,325.0,2.321,74,3216.0,3975.0,423.2345,409.58125000000007,345.41325,64.11,59.46,2.124,5.00251,120.926,11624.9,88963.4,112213.2,2674.7,2234.4,2674.7,Myz_max/UW,0,0.32,
1.00_6.00_3900_15_140_250,2477,1.0,6.0,3900.0,15.0,140.0,250.0,1.786,80,3601.0,4191.0,325.565,315.0625,265.7025,49.31,45.74,1.634,6.01532,120.9,7256.6,111538.7,126051.8,2523.9,2138.7,2523.9,Myz_max/UW,0,0.31,
1.50_5.00_3900_15_200_475,2479,1.5,5.0,3900.0,15.0,200.0,475.0,2.375,56,3396.0,4390.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,4.52609,120.897,23768.1,83939.0,131475.2,2240.6,1912.7,2240.6,Myz_max/UW,0,0.27,
2.00_5.50_3900_15_200_475,2480,2.0,5.5,3900.0,15.0,200.0,475.0,2.375,56,3396.0,4390.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,4.52609,120.897,23768.1,91569.8,139106.0,2254.8,1923.0,2254.8,Myz_max/UW,0,0.27,
2.50_6.00_3900_15_200_475,2481,2.5,6.0,3900.0,15.0,200.0,475.0,2.375,56,3396.0,4390.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,4.52609,120.897,23768.1,99200.7,146736.8,2269.0,1933.2,2269.0,Myz_max/UW,0,0.27,
1.00_6.00_3600_23_140_250,2482,1.0,6.0,3600.0,23.0,140.0,250.0,1.786,74,3275.0,3918.0,325.565,315.0625,265.7025,49.31,45.74,1.634,6.49936,120.77,7373.4,92257.5,107004.3,2646.5,2170.4,2646.5,Myz_max/UW,0,0.3,
1.50_3.50_4500_23_200_475,2484,1.5,3.5,4500.0,23.0,200.0,475.0,2.375,65,3943.0,5044.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,3.89223,120.725,30858.8,82296.1,144013.8,2163.5,1946.0,2163.5,Myz_max/UW,0,0.3,
2.00_4.00_4500_23_200_475,2485,2.0,4.0,4500.0,23.0,200.0,475.0,2.375,65,3943.0,5044.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,3.89223,120.725,30858.8,92583.1,154300.8,2176.5,1956.3,2176.5,Myz_max/UW,0,0.28,
2.50_4.50_4500_23_200_475,2486,2.5,4.5,4500.0,23.0,200.0,475.0,2.375,65,3943.0,5044.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,3.89223,120.725,30858.8,102870.1,164587.8,2189.6,1966.7,2189.6,Myz_max/UW,0,0.26,
3.00_5.00_4500_23_200_475,2487,3.0,5.0,4500.0,23.0,200.0,475.0,2.375,65,3943.0,5044.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,3.89223,120.725,30858.8,113157.2,174874.9,2202.7,1977.3,2202.7,Myz_max/UW,0,0.27,
1.00_5.50_3900_23_230_400,2488,1.0,5.5,3900.0,23.0,230.0,400.0,1.739,49,3374.0,4414.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,6.13623,120.647,20559.6,90387.3,131506.4,2158.7,1796.2,2158.7,Myz_max/UW,0,0.27,
1.50_6.00_3900_23_230_400,2489,1.5,6.0,3900.0,23.0,230.0,400.0,1.739,49,3374.0,4414.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.591,6.13623,120.647,20559.6,97919.5,139038.6,2171.7,1805.4,2171.7,Myz_max/UW,0,0.25,
1.00_5.50_3300_15_170_400,2490,1.0,5.5,3300.0,15.0,170.0,400.0,2.353,56,2874.0,3714.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.36179,120.607,14320.7,65582.9,94224.4,2584.2,1997.7,2584.2,Myz_max/UW,0,0.25,
1.50_6.00_3300_15_170_400,2491,1.5,6.0,3300.0,15.0,170.0,400.0,2.353,56,2874.0,3714.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,2.153,5.36179,120.607,14320.7,71048.1,99689.6,2601.9,2008.1,2601.9,Myz_max/UW,0,0.28,
1.50_5.50_3300_23_200_475,2493,1.5,5.5,3300.0,23.0,200.0,475.0,2.375,47,2743.0,3844.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.38411,120.572,22534.1,59740.5,104808.7,2521.3,1911.4,2521.3,Myz_max/UW,0,0.24,
2.00_6.00_3300_23_200_475,2494,2.0,6.0,3300.0,23.0,200.0,475.0,2.375,47,2743.0,3844.0,618.5735,598.61875,504.83475,93.7,86.91,2.173,5.38411,120.572,22534.1,64718.8,109787.1,2538.3,1921.1,2538.3,Myz_max/UW,0,0.26,
1.50_4.00_4200_31_200_400,2496,1.5,4.0,4200.0,31.0,200.0,400.0,2.0,60,3665.0,4724.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.00443,120.567,22956.1,79988.3,125900.5,2259.9,1967.9,2259.9,Myz_max/UW,0,0.27,
2.00_4.50_4200_31_200_400,2497,2.0,4.5,4200.0,31.0,200.0,400.0,2.0,60,3665.0,4724.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.00443,120.567,22956.1,88875.9,134788.1,2273.2,1978.4,2273.2,Myz_max/UW,0,0.25,
2.50_5.00_4200_31_200_400,2498,2.5,5.0,4200.0,31.0,200.0,400.0,2.0,60,3665.0,4724.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.00443,120.567,22956.1,97763.4,143675.7,2286.6,1988.9,2286.6,Myz_max/UW,0,0.25,
3.00_5.50_4200_31_200_400,2499,3.0,5.5,4200.0,31.0,200.0,400.0,2.0,60,3665.0,4724.0,520.904,504.1000000000001,425.1240000000001,78.9,73.19,1.83,5.00443,120.567,22956.1,106651.0,152563.3,2300.2,1999.4,2300.2,Myz_max/UW,0,0.25,
1.00_5.50_4500_15_200_325,2500,1.0,5.5,4500.0,15.0,200.0,325.0,1.625,65,4094.0000000000005,4896.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.68022,120.534,14645.2,133080.0,162370.3,2151.6,1864.3,2151.6,Myz_max/UW,0,0.28,
1.50_6.00_4500_15_200_325,2501,1.5,6.0,4500.0,15.0,200.0,325.0,1.625,65,4094.0000000000005,4896.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.68022,120.534,14645.2,144170.0,173460.3,2164.4,1873.7,2164.4,Myz_max/UW,0,0.28,
1.50_4.50_4500_31_200_325,2503,1.5,4.5,4500.0,31.0,200.0,325.0,1.625,65,4033.0000000000005,4958.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.68119,120.494,17068.8,107619.8,141757.5,2255.0,1947.9,2255.0,Myz_max/UW,0,0.29,
2.00_5.00_4500_31_200_325,2504,2.0,5.0,4500.0,31.0,200.0,325.0,1.625,65,4033.0000000000005,4958.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.68119,120.494,17068.8,118381.8,152519.5,2268.4,1958.0,2268.4,Myz_max/UW,0,0.3,
2.50_5.50_4500_31_200_325,2505,2.5,5.5,4500.0,31.0,200.0,325.0,1.625,65,4033.0000000000005,4958.0,423.2345,409.58125000000007,345.41325,64.11,59.46,1.487,5.68119,120.494,17068.8,129143.8,163281.5,2281.8,1968.2,2281.8,Myz_max/UW,0,0.27,
