DLC,k,dt_s,eps_UW_pct,eps_DW_pct,eps_Sys_pct
DLC1.2-d-s3,0.45,20.0,19.03920900252536,18.258236743866284,18.910684048530733
DLC1.2-d-s3,0.5,20.0,23.439698403653033,24.716889097410167,23.65007160279746
DLC1.2-d-s3,0.55,20.0,27.97391826832265,31.466147088319076,28.549644489557412
DLC1.2-d-s3,0.6,20.0,32.64479994095952,38.515786280913254,33.613521297367235
DLC1.2-d-s3,0.65,20.0,37.45530959874544,45.87577659064406,38.84588424449602
DLC1.2-d-s3,0.7,20.0,42.40844812559954,53.55628212440855,44.25097906718871
DLC1.2-d-s3,0.75,20.0,47.51228841125565,61.567660972410906,49.83731480731266
DLC1.2-d-s3,0.8,20.0,52.7679959094512,69.92046495644392,55.60767220044514
DLC1.2-d-s3,0.85,20.0,58.17582166741349,78.62543933899431,61.564106874932435
DLC1.2-d-s3,0.9,20.0,63.73891182533218,87.69352249714149,67.71112350597659
DLC1.2-d-s3,0.95,20.0,69.46044673186394,97.13584556483576,74.05328969949008
DLC1.2-d-s3,1.0,20.0,75.34364082890484,106.96373204679071,80.59523584152181
DLC1.2-d-s3,1.05,20.0,81.39174253747687,117.18869740691211,87.34165494294021
DLC1.2-d-s3,1.1,20.0,87.60803414462958,127.82244863390004,94.29730247980702
DLC1.2-d-s3,1.15,20.0,93.99583169127372,138.87688378641383,101.46699622984636
DLC1.2-d-s3,1.2,20.0,100.55848486088092,150.36409151995355,108.85561610538849
DLC1.2-d-s3,1.25,20.0,107.2993768689928,162.2963505974134,116.46810398313848
DLC1.2-d-s3,1.3,20.0,114.22192435349734,174.6861293850784,124.30946353110302
DLC1.2-d-s3,1.35,20.0,121.32957726563527,187.54608533566483,132.38476003297973
DLC1.2-d-s3,1.4,20.0,128.6258187617066,200.88906445986453,140.69912021029242
DLC1.2-d-s3,1.45,20.0,136.11416509545657,214.72810078771317,149.25773204254145
DLC1.2-d-s3,1.5,20.0,143.79816551111907,229.07641582098455,158.06584458561065
DLC1.2-d-s3,1.55,20.0,151.6814021371053,243.9474179777036,167.1287677886619
DLC1.2-d-s3,1.6,20.0,159.76748988032367,259.35470202977467,176.45187230972715
DLC1.2-d-s3,1.65,20.0,168.06007632112286,275.3120485346276,186.04058933019508
DLC1.2-d-s3,1.7,20.0,176.56284160885014,291.833423261714,195.9004103683724
DLC1.2-d-s3,1.75,20.0,185.27949835801877,308.9329766145981,206.03688709228894
DLC1.2-d-s3,1.8,20.0,194.21379154508048,326.62504304933753,216.45563113190067
DLC1.2-d-s3,1.85,20.0,203.37351278936268,344.92414048977747,227.16563589734173
DLC1.2-d-s3,1.9,20.0,212.78202435752246,363.8449697403332,238.18880437047878
DLC1.2-d-s3,1.95,20.0,222.4210678846517,383.40241389678056,249.5126317060261
DLC1.2-d-s3,2.0,20.0,232.29700694038578,403.61153775554266,261.145025118619
DLC1.2-d-s3,2.05,20.0,242.44004295797717,424.48758722189837,273.11362298984255
DLC1.2-d-s3,2.1,20.0,252.82653640903123,446.0459887175241,285.401585400854
DLC1.2-d-s3,2.15,20.0,263.4620661084506,468.3023485877266,298.0162664999915
DLC1.2-d-s3,2.2,20.0,274.3548295037518,491.2724525087095,310.9672133700525
DLC1.2-d-s3,2.25,20.0,285.50380409894,514.9722648951728,324.2563907203057
DLC1.2-d-s3,2.3,20.0,296.91313635058253,539.4179283085318,337.8900659757131
DLC1.2-d-s3,2.35,20.0,308.5870049174809,564.6257628660098,351.8745651757877
DLC1.2-d-s3,2.4,20.0,320.5605711866026,590.6122656508338,366.2417969500094
DLC1.2-d-s3,2.45,20.0,332.8214281895968,617.3941101237621,380.9844544980452
DLC1.2-d-s3,2.5,20.0,345.3621024810598,644.9881455361185,396.09934559316036
DLC1.2-d-s3,2.55,20.0,358.2178970290147,673.4113963445363,411.618566445076
DLC1.2-d-s3,2.6,20.0,371.3843687612862,702.681061627551,427.54147623949274
DLC1.2-d-s3,2.65,20.0,384.84714290207415,732.814514504211,443.85929596632786
DLC1.2-d-s3,2.7,20.0,398.6108132584259,763.8293015548289,460.5789113893722
DLC1.2-d-s3,2.75,20.0,412.68000785040346,795.7431422440026,477.70726757024846
DLC1.2-d-s3,2.8,20.0,427.12635557024805,828.5739283460161,495.3064666460196
DLC1.2-d-s3,2.85,20.0,441.92376928338956,862.339723372726,513.3582055588006
DLC1.2-d-s3,2.9,20.0,457.0756545468934,897.0587620040131,531.8684930510976
DLC1.2-d-s3,2.95,20.0,472.5586152414743,932.7494495209075,550.8213365946693
DLC1.2-d-s3,3.0,20.0,488.3776108137144,969.4303612414296,570.2241042335005
DLC1.2-d-s4,0.0,20.0,-16.526570599087663,-31.695313635815037,-19.041421354005006
DLC1.2-d-s4,0.05,20.0,-13.132381395186677,-27.495843000875375,-15.516066239868042
DLC1.2-d-s4,0.1,20.0,-9.624312661022117,-23.077369543549008,-11.859092640276103
DLC1.2-d-s4,0.15,20.0,-5.9996670658137745,-18.431595448376083,-8.066822498242132
DLC1.2-d-s4,0.2,20.0,-2.255714332182157,-13.550053112530824,-4.135519553496869
DLC1.2-d-s4,0.25,20.0,1.6103086669487787,-8.424105410919747,-0.06138946782509036
DLC1.2-d-s4,0.3,20.0,5.601197811411196,-3.0449459808979285,4.1594200451522845
DLC1.2-d-s4,0.35,20.0,9.719781636845038,2.596400474857008,8.530819086143214
DLC1.2-d-s4,0.4,20.0,13.968921237767894,8.509077868680048,13.056775432661393
DLC1.2-d-s4,0.45,20.0,18.351510170689256,14.702398392738125,17.741314398152408
DLC1.2-d-s4,0.5,20.0,22.870474357294633,21.18584216952715,22.588518688083337
DLC1.2-d-s4,0.55,20.0,27.5287719877235,27.969056889160292,27.602528253285463
DLC1.2-d-s4,0.6,20.0,32.32939342396482,35.06185743449068,32.7875401408207
DLC1.2-d-s4,0.65,20.0,37.27536110339207,42.47422549504183,38.14780834262026
DLC1.2-d-s4,0.7,20.0,42.36972944245947,50.216309170656295,43.687643642127114
DLC1.2-d-s4,0.75,20.0,47.61558474057881,58.29842256571496,49.411413459156364
DLC1.2-d-s4,0.8,20.0,53.01604508419817,66.73104537472261,55.32354169317277
DLC1.2-d-s4,0.85,20.0,58.574260251098885,75.52482246000358,61.42850856516793
DLC1.2-d-s4,0.9,20.0,64.29341161492921,84.69056342220624,67.73085045830874
DLC1.2-d-s4,0.95,20.0,70.17671204999178,94.23924216426518,74.23515975751425
DLC1.2-d-s4,1.0,20.0,76.22740583629933,104.18199644943198,80.9460846881075
DLC1.2-d-s4,1.05,20.0,82.44876856491415,114.53012745394378,87.86832915367722
DLC1.2-d-s4,1.1,20.0,88.84410704358577,125.29509931486271,95.00665257327607
DLC1.2-d-s4,1.15,20.0,95.41675920269815,136.48853867358562,102.36586971806987
DLC1.2-d-s4,1.2,20.0,102.17009400154127,148.12223421548998,109.95085054754772
DLC1.2-d-s4,1.25,20.0,109.10751133491674,160.20813620615138,117.76652004539136
DLC1.2-d-s4,1.3,20.0,116.23244194008846,172.75835602454345,125.81785805509584
DLC1.2-d-s4,1.35,20.0,123.5483473040897,185.78516569359905,134.10989911542978
DLC1.2-d-s4,1.4,20.0,131.0587195713953,199.30099740849207,142.64773229581115
DLC1.2-d-s4,1.45,20.0,138.76708145196682,213.31844306297194,151.43650103167502
DLC1.2-d-s4,1.5,20.0,146.67698612968093,227.85025377406515,160.48140295989924
DLC1.2-d-s4,1.55,20.0,154.79201717114682,242.9093394054334,169.78768975435284
DLC1.2-d-s4,1.6,20.0,163.11578843492038,258.508768089664,179.36066696162442
DLC1.2-d-s4,1.65,20.0,171.65194398112286,274.661765749745,189.20569383698572
DLC1.2-d-s4,1.7,20.0,180.40540324883105,291.38171561996586,199.32921145032458
DLC1.2-d-s4,1.75,20.0,189.38045158402664,308.68215776646457,209.73716467327864
DLC1.2-d-s4,1.8,20.0,198.57920921552957,326.57678860763053,220.4337396340612
DLC1.2-d-s4,1.85,20.0,208.00544979772354,345.07946043455667,231.42451661913822
DLC1.2-d-s4,1.9,20.0,217.68476795040957,364.20418093172316,242.73309891069522
DLC1.2-d-s4,1.95,20.0,227.62833177247296,383.96511269808053,254.37120180986753
DLC1.2-d-s4,2.0,20.0,237.81356816164268,404.37657276869163,266.3227545569149
DLC1.2-d-s4,2.05,20.0,248.27396736442884,425.45303213707786,278.6179309033992
DLC1.2-d-s4,2.1,20.0,258.98764688522715,447.2091152784106,291.24129690210145
DLC1.2-d-s4,2.15,20.0,269.956553737645,469.6595996736677,304.1970933392
DLC1.2-d-s4,2.2,20.0,281.1847783370273,492.8194153348866,317.49135519735853
DLC1.2-d-s4,2.25,20.0,292.6764415109928,516.7036443316088,331.13017020737414
DLC1.2-d-s4,2.3,20.0,304.43569441122287,541.3275203186339,345.11967868809614
DLC1.2-d-s4,2.35,20.0,316.46671842568645,566.7064280651687,359.4660733869975
DLC1.2-d-s4,2.4,20.0,328.7737250913043,592.8559029854629,374.1755993214244
DLC1.2-d-s4,2.45,20.0,341.3609560070575,619.7916306710167,389.25455362053765
DLC1.2-d-s4,2.5,20.0,354.23268274753605,647.5294464244276,404.7092853679541
DLC1.2-d-s4,2.55,20.0,367.3932067769364,676.0853347949605,420.54619544511115
DLC1.2-d-s4,2.6,20.0,380.8468593635028,705.4754291158932,436.7717363753562
DLC1.2-d-s4,2.65,20.0,394.598001494416,735.7160110437038,453.39241216877645
DLC1.2-d-s4,2.7,20.0,408.6510237911342,766.8235100991543,470.4147781677806
DLC1.2-d-s4,2.75,20.0,423.010346425176,798.8145032103217,487.84544089343296
DLC1.2-d-s4,2.8,20.0,437.694806924701,831.7057142576234,505.7028589586671
DLC1.2-d-s4,2.85,20.0,452.7181207250932,865.5140136208755,524.0013046677561
DLC1.2-d-s4,2.9,20.0,468.06272875771384,900.25641772843,542.729431414573
DLC1.2-d-s4,2.95,20.0,483.7332014870627,935.950088608422,561.8940750740796
DLC1.2-d-s4,3.0,20.0,499.7451126576899,972.6123334421598,581.511113221512
DLC1.2-d-s5,0.0,20.0,-18.000028962888614,-31.786953228477255,-20.535709737780106
DLC1.2-d-s5,0.05,20.0,-14.534292320332565,-27.51649130028817,-16.924225683514425
DLC1.2-d-s5,0.1,20.0,-10.947021361583364,-23.0225422400257,-13.172121348275567
DLC1.2-d-s5,0.15,20.0,-7.235191374417438,-18.29645436863554,-9.275285485602991
DLC1.2-d-s5,0.2,20.0,-3.395738035119522,-13.329385670770167,-5.229536835944149
DLC1.2-d-s5,0.25,20.0,0.5744424674156035,-8.112303852398695,-1.0306242220436856
DLC1.2-d-s5,0.3,20.0,4.684020358530305,-2.635986438383342,3.3302818202416207
DLC1.2-d-s5,0.35,20.0,8.938211255296501,3.108979092123665,7.859224655821917
DLC1.2-d-s5,0.4,20.0,13.333560374244824,9.132195134602682,12.555215693962163
DLC1.2-d-s5,0.45,20.0,17.873358175333067,15.443453754526427,17.422808222951325
DLC1.2-d-s5,0.5,20.0,22.560934402011345,22.052736451234022,22.466625152425678
DLC1.2-d-s5,0.55,20.0,27.39965795251078,28.970213892348195,27.691358866192918
DLC1.2-d-s5,0.6,20.0,32.39293675120201,36.20624562069927,33.10177106876082
DLC1.2-d-s5,0.65,20.0,37.544217620138866,43.77137973565335,38.70269262609825
DLC1.2-d-s5,0.7,20.0,42.85698615088413,51.67635255066321,44.49902340112346
DLC1.2-d-s5,0.75,20.0,48.334766576699636,59.93208822878184,50.495732084383626
DLC1.2-d-s5,0.8,20.0,53.98112164516653,68.54969839779676,56.69785602035664
DLC1.2-d-s5,0.85,20.0,59.7996524912938,77.54048174655637,63.110501029781105
DLC1.2-d-s5,0.9,20.0,65.79399851115815,86.91592360397958,69.738841228389
DLC1.2-d-s5,0.95,20.0,71.96783723611328,96.68769550215353,76.58811884239161
DLC1.2-d-s5,1.0,20.0,78.3248842075964,106.86765472484576,83.66364402104414
DLC1.2-d-s5,1.05,20.0,84.86889285255666,117.46784384267545,90.97079464659213
DLC1.2-d-s5,1.1,20.0,91.60365435952282,128.50049023611402,98.51501614188143
DLC1.2-d-s5,1.15,20.0,98.53299755532416,139.97800560741146,106.30182127589248
DLC1.2-d-s5,1.2,20.0,105.66078878247586,151.91298548247428,114.33678996744243
DLC1.2-d-s5,1.25,20.0,112.99093177723623,164.3182087036527,122.62556908728044
DLC1.2-d-s5,1.3,20.0,120.52736754834163,177.20663691433538,131.17387225878514
DLC1.2-d-s5,1.35,20.0,128.27407425642434,190.59141403618605,139.9874796574603
DLC1.2-d-s5,1.4,20.0,136.23506709411356,204.4858657398012,149.07223780940672
DLC1.2-d-s5,1.45,20.0,144.41654804870018,218.90349890951475,158.4357980563874
DLC1.2-d-s5,1.5,20.0,152.84104693322115,233.85800110302674,168.09904555521146
DLC1.2-d-s5,1.55,20.0,161.49316104811103,249.3632400064823,178.05222520712613
DLC1.2-d-s5,1.6,20.0,170.37707669863784,265.43326288558785,188.30146566014832
DLC1.2-d-s5,1.65,20.0,179.49701684809378,282.0822960333084,198.8529610564123
DLC1.2-d-s5,1.7,20.0,188.85724100125424,299.32474421464906,209.71297082715873
DLC1.2-d-s5,1.75,20.0,198.46204508852588,317.1751901089891,220.8878194876465
DLC1.2-d-s5,1.8,20.0,208.3157613507801,335.64839375041026,232.38389643208578
DLC1.2-d-s5,1.85,20.0,218.42275822486948,354.75929196641306,244.20765572868018
DLC1.2-d-s5,1.9,20.0,228.7874402298268,374.5229978154056,256.3656159148671
DLC1.2-d-s5,1.95,20.0,239.41424785374252,394.9548000233081,268.8643597928303
DLC1.2-d-s5,2.0,20.0,250.3076574413195,416.0701624195931,281.71053422535823
DLC1.2-d-s5,2.05,20.0,261.56249334702767,437.884723373066,294.9835902561197
DLC1.2-d-s5,2.1,20.0,273.1039703874038,460.4142952276583,308.6263554855972
DLC1.2-d-s5,2.15,20.0,284.9314928969614,483.6748637384863,322.6414912500303
DLC1.2-d-s5,2.2,20.0,297.04984139984447,507.68258750842404,337.0360250612139
DLC1.2-d-s5,2.25,20.0,309.4639243464884,532.4537974253931,351.8171218944996
DLC1.2-d-s5,2.3,20.0,322.2192819222919,558.0049961005867,367.0246563570431
DLC1.2-d-s5,2.35,20.0,335.2822366982717,584.3528573078086,382.63481177619434
DLC1.2-d-s5,2.4,20.0,348.6577769525097,611.5142254240926,398.6549189476888
DLC1.2-d-s5,2.45,20.0,362.3509282130611,639.506114871782,415.0923727059827
DLC1.2-d-s5,2.5,20.0,376.3667531414863,668.3457095621918,431.95463171861365
DLC1.2-d-s5,2.55,20.0,390.71035141712287,698.0503623410059,449.24921828148456
DLC1.2-d-s5,2.6,20.0,405.4751742402387,728.6375944355295,467.0546138898703
DLC1.2-d-s5,2.65,20.0,420.5860789767315,760.1250949039068,485.3139508007407
DLC1.2-d-s5,2.7,20.0,436.044544509062,792.5307200864141,504.0319425646434
DLC1.2-d-s5,2.75,20.0,451.8559092185507,825.872493058922,523.2164353071172
DLC1.2-d-s5,2.8,20.0,468.025548684132,860.1686030886194,542.8753383387927
DLC1.2-d-s5,2.85,20.0,484.55887556808096,895.4374050920696,563.016623954561
DLC1.2-d-s5,2.9,20.0,501.461339502477,931.6974190956842,583.6483272338028
DLC1.2-d-s5,2.95,20.0,518.7384269764043,968.9673296986771,604.7785458417013
DLC1.2-d-s5,3.0,20.0,536.4227534093053,1007.2659855385511,626.4371414384419
DLC1.2-d-s6,0.0,20.0,-16.865415555633735,-30.66376980364458,-19.17679773271962
DLC1.2-d-s6,0.05,20.0,-13.531440755974344,-26.576592318467938,-15.718607721934053
DLC1.2-d-s6,0.1,20.0,-10.086052564356041,-22.283344570962292,-12.132883716012755
DLC1.2-d-s6,0.15,20.0,-6.526584605950713,-17.776227818486866,-8.416056498761703
DLC1.2-d-s6,0.2,20.0,-2.8503366249312267,-13.047272477575756,-4.5644977053383995
DLC1.2-d-s6,0.25,20.0,0.9454254150609076,-8.088338212508695,-0.5745199024840719
DLC1.2-d-s6,0.3,20.0,4.863469230635364,-2.891114057786537,3.557623323707837
DLC1.2-d-s6,0.35,20.0,8.906596118611642,2.552881427989062,7.835737273061638
DLC1.2-d-s6,0.4,20.0,13.07764085625045,8.252299979180112,12.263686030159814
DLC1.2-d-s6,0.45,20.0,17.37947160178097,14.215963413318345,16.845392357249022
DLC1.2-d-s6,0.5,20.0,21.81498979523868,20.452863396513266,21.58483758167393
DLC1.2-d-s6,0.55,20.0,26.387130059622145,26.97216118598078,26.48606147826955
DLC1.2-d-s6,0.6,20.0,31.098860102372594,33.78318735148977,31.55316214711268
DLC1.2-d-s6,0.65,20.0,35.953180617179804,40.89544147739561,36.790295887010146
DLC1.2-d-s6,0.7,20.0,40.95312518611303,48.318591846821256,42.20167706507305
DLC1.2-d-s6,0.75,20.0,46.101760182078365,56.06247510943303,47.79157798270619
DLC1.2-d-s6,0.8,20.0,51.40218467160136,64.13709593416172,53.564328738319624
DLC1.2-d-s6,0.85,20.0,56.857530317935435,72.55262664812419,59.524317087049525
DLC1.2-d-s6,0.9,20.0,62.47096128449523,81.31940686290898,65.6759882977555
DLC1.2-d-s6,0.95,20.0,68.24567413861809,90.4479430893123,72.02384500754751
DLC1.2-d-s6,1.0,20.0,74.19062817724623,99.94890834153037,78.57719390590292
DLC1.2-d-s6,1.05,20.0,80.31725622493553,109.83314173174392,85.34741406368367
DLC1.2-d-s6,1.1,20.0,86.61610770766626,120.11164805596333,92.32861851137177
DLC1.2-d-s6,1.15,20.0,93.09054196164159,130.79559737194435,99.52556518309498
DLC1.2-d-s6,1.2,20.0,99.74395065525484,141.8963245699211,106.94306893272687
DLC1.2-d-s6,1.25,20.0,106.57975769318737,153.42532893685595,114.58600137678312
DLC1.2-d-s6,1.3,20.0,113.60141912086573,165.39427371485246,122.45929073620773
DLC1.2-d-s6,1.35,20.0,120.81242302928308,177.81498565433503,130.5679216771955
DLC1.2-d-s6,1.4,20.0,128.21628946018956,190.69945456254908,138.91693515118195
DLC1.2-d-s6,1.45,20.0,135.81657031165682,204.05983284790904,147.51142823412903
DLC1.2-d-s6,1.5,20.0,143.61684924402098,217.90843506066904,156.3565539652205
DLC1.2-d-s6,1.55,20.0,151.62074158620942,232.2577374303707,165.4575211850767
DLC1.2-d-s6,1.6,20.0,159.83189424245631,247.12037740048248,174.8195943735885
DLC1.2-d-s6,1.65,20.0,168.25398559941087,262.509153160618,184.44809348746523
DLC1.2-d-s6,1.7,20.0,176.89072543364438,278.43702317669664,194.34839379758338
DLC1.2-d-s6,1.75,20.0,185.74585481955782,294.91710571937614,204.5259257262155
DLC1.2-d-s6,1.8,20.0,194.82314603769817,311.96267839107475,214.98617468421736
DLC1.2-d-s6,1.85,20.0,204.1264024834839,329.5871776518682,225.73468090824073
DLC1.2-d-s6,1.9,20.0,213.65945857634506,347.80419834453335,236.77703929803747
DLC1.2-d-s6,1.95,20.0,223.42617966928256,366.62749321898553,248.11889925391526
DLC1.2-d-s6,2.0,20.0,233.430461958848,386.07097245634645,259.76596451439997
DLC1.2-d-s6,2.05,20.0,243.67623239554868,406.1487031928558,271.7239929941565
DLC1.2-d-s6,2.1,20.0,254.16744859468054,426.87490904382736,283.9987966222169
DLC1.2-d-s6,2.15,20.0,264.90809874759105,448.2639696278391,296.59624118055683
DLC1.2-d-s6,2.2,20.0,275.9022015333762,470.33042009132845,309.5222461430658
DLC1.2-d-s6,2.25,20.0,287.15380603101147,493.0889506337519,322.7827845149454
DLC1.2-d-s6,2.3,20.0,298.6844679916957,516.5544060334636,336.3982412549468
DLC1.2-d-s6,2.35,20.0,310.4910457943199,540.7417851744484,350.3687274949401
DLC1.2-d-s6,2.4,20.0,322.5688692591043,565.6662405740351,364.6931346193104
DLC1.2-d-s6,2.45,20.0,334.9221452637554,591.3430779117169,379.3776777239672
DLC1.2-d-s6,2.5,20.0,347.55511106135765,617.7877555591829,394.4286249557929
DLC1.2-d-s6,2.55,20.0,360.47203419380594,645.0158841116644,409.85229735422354
DLC1.2-d-s6,2.6,20.0,373.6772124056848,673.0432259206948,425.6550686934541
DLC1.2-d-s6,2.65,20.0,387.1749735585935,701.8856946283627,441.8433653252865
DLC1.2-d-s6,2.7,20.0,400.9696755459193,731.5593547031508,458.42366602264076
DLC1.2-d-s6,2.75,20.0,415.0657062080626,762.0804209774196,475.40250182374234
DLC1.2-d-s6,2.8,20.0,429.4674832481072,793.4652581866238,492.7864558770036
DLC1.2-d-s6,2.85,20.0,444.17945414794093,825.7303805103055,510.582163286608
DLC1.2-d-s6,2.9,20.0,459.20772617658037,858.892451114936,528.797645747156
DLC1.2-d-s6,2.95,20.0,474.5785027023242,892.9682816986581,547.4574020881247
DLC1.2-d-s6,3.0,20.0,490.27403040421075,927.9748320379657,566.5499651992693
DLC1.2-e-s1,0.0,20.0,-23.77539007441686,-40.69961438066419,-26.885254978239782
DLC1.2-e-s1,0.05,20.0,-19.841103183217633,-36.25004658774622,-22.859476501302368
DLC1.2-e-s1,0.1,20.0,-15.741881930871926,-31.524248145518175,-18.648035226188707
DLC1.2-e-s1,0.15,20.0,-11.472811100392445,-26.509571477590487,-14.244529531577044
DLC1.2-e-s1,0.2,20.0,-7.028899532791355,-21.193047696192725,-9.642432482747697
DLC1.2-e-s1,0.25,20.0,-2.4050804149714278,-15.561387234342384,-4.835092159813659
DLC1.2-e-s1,0.3,20.0,2.4037884368745877,-9.600980537107173,0.1842680020143872
DLC1.2-e-s1,0.35,20.0,7.402924296501734,-3.2978988060394787,5.42254886014697
DLC1.2-e-s1,0.4,20.0,12.59761924851528,3.3621052085923697,10.88677520093233
DLC1.2-e-s1,0.45,20.0,17.99323991043318,10.393596372660285,16.584095365448405
DLC1.2-e-s1,0.5,20.0,23.59522715565077,17.81145629455898,22.521780865740592
DLC1.2-e-s1,0.55,20.0,29.40909583719462,25.630882417151813,28.707225992491423
DLC1.2-e-s1,0.6,20.0,35.440434512228315,33.86738707895513,35.14794741507752
DLC1.2-e-s1,0.65,20.0,41.69490516732088,42.537344411375,41.851685764712585
DLC1.2-e-s1,0.7,20.0,48.17824294451363,51.65656556125357,48.82614060043782
DLC1.2-e-s1,0.75,20.0,54.89625586823561,61.24154422807608,56.079201416216186
DLC1.2-e-s1,0.8,20.0,61.8548245731235,71.30909268691977,63.618879907842164
DLC1.2-e-s1,0.85,20.0,69.05990203280754,81.8763381280916,71.45330906696874
DLC1.2-e-s1,0.9,20.0,76.51872586660393,92.96072171237029,79.59172763276538
DLC1.2-e-s1,0.95,20.0,84.26872909652235,104.57999760220073,88.0679499406099
DLC1.2-e-s1,1.0,20.0,92.28599460652696,116.7522319715995,96.86602312571469
DLC1.2-e-s1,1.05,20.0,100.57685538725613,129.49580199728064,105.99463488268435
DLC1.2-e-s1,1.1,20.0,109.14771693454068,142.82939483330347,115.46259329500042
DLC1.2-e-s1,1.15,20.0,118.00505697850508,156.77200657133662,125.27882641047069
DLC1.2-e-s1,1.2,20.0,127.15542521397984,171.34294118845457,135.45238181478183
DLC1.2-e-s1,1.25,20.0,136.60544303226544,186.561809484212,145.99242620359058
DLC1.2-e-s1,1.3,20.0,146.36180325429348,202.44852800859152,156.90824495355523
DLC1.2-e-s1,1.35,20.0,156.43126986521878,219.02331798228016,168.20924169266985
DLC1.2-e-s1,1.4,20.0,166.82067775047477,236.30670421060395,179.90493787023212
DLC1.2-e-s1,1.45,20.0,177.5369324333251,254.3195139923311,192.00497232674687
DLC1.2-e-s1,1.5,20.0,188.587009813936,273.0828760244555,204.5191008640415
DLC1.2-e-s1,1.55,20.0,199.9779559099943,292.6182193039675,217.4571958158409
DLC1.2-e-s1,1.6,20.0,211.71688659889037,312.947272027538,230.82924561902863
DLC1.2-e-s1,1.65,20.0,223.8109873614877,334.09206048995895,244.64535438580418
DLC1.2-e-s1,1.7,20.0,236.26751302749213,356.0749079821086,258.91574147691875
DLC1.2-e-s1,1.75,20.0,249.09378752243558,378.91843368914317,273.6507410761617
