design,DLC,k,eps_UW,eps_DW,eps_Sys
D1,DLC2.4.1-b-s2,0.19,-52.9388,-63.4921,-54.8893
D1,DLC2.4.1-b-s2,0.2,-52.4552,-63.0747,-54.418
D1,DLC2.4.1-b-s2,0.21,-51.9667,-62.6524,-53.9419
D1,DLC2.4.1-b-s2,0.22,-51.4734,-62.2253,-53.4609
D1,DLC2.4.1-b-s2,0.23,-50.9751,-61.7933,-52.975
D1,DLC2.4.1-b-s2,0.24,-50.472,-61.3563,-52.4842
D1,DLC2.4.1-b-s2,0.25,-49.9628,-60.9144,-51.9875
D1,DLC2.4.1-b-s2,0.26,-49.4452,-60.4674,-51.4831
D1,DLC2.4.1-b-s2,0.27,-48.9226,-60.0153,-50.9736
D1,DLC2.4.1-b-s2,0.28,-48.3949,-59.558,-50.4591
D1,DLC2.4.1-b-s2,0.29,-47.8622,-59.0957,-49.9396
D1,DLC2.4.1-b-s2,0.3,-47.3245,-58.6281,-49.4149
D1,DLC2.4.1-b-s2,0.31,-46.7816,-58.1552,-48.885
D1,DLC2.4.1-b-s2,0.32,-46.2335,-57.6771,-48.35
D1,DLC2.4.1-b-s2,0.33,-45.68,-57.1936,-47.8096
D1,DLC2.4.1-b-s2,0.34,-45.1186,-56.7048,-47.2617
D1,DLC2.4.1-b-s2,0.35,-44.5516,-56.2105,-46.7083
D1,DLC2.4.1-b-s2,0.36,-43.9792,-55.7107,-46.1494
D1,DLC2.4.1-b-s2,0.37,-43.4011,-55.2055,-45.585
D1,DLC2.4.1-b-s2,0.38,-42.8175,-54.6946,-45.0149
D1,DLC2.4.1-b-s2,0.39,-42.2282,-54.1782,-44.4392
D1,DLC2.4.1-b-s2,0.4,-41.6331,-53.6562,-43.8578
D1,DLC2.4.1-b-s2,0.41,-41.0323,-53.1284,-43.2706
D1,DLC2.4.1-b-s2,0.42,-40.4257,-52.5949,-42.6776
D1,DLC2.4.1-b-s2,0.43,-39.8132,-52.0556,-42.0788
D1,DLC2.4.1-b-s2,0.44,-39.1948,-51.5106,-41.474
D1,DLC2.4.1-b-s2,0.45,-38.5703,-50.9596,-40.8633
D1,DLC2.4.1-b-s2,0.46,-37.9399,-50.4027,-40.2466
D1,DLC2.4.1-b-s2,0.47,-37.3033,-49.8398,-39.6238
D1,DLC2.4.1-b-s2,0.48,-36.6606,-49.271,-38.9949
D1,DLC2.4.1-b-s2,0.49,-36.0117,-48.6961,-38.3598
D1,DLC2.4.1-b-s2,0.5,-35.3565,-48.115,-37.7185
D1,DLC2.4.1-b-s2,0.51,-34.695,-47.5278,-37.0708
D1,DLC2.4.1-b-s2,0.52,-34.0271,-46.9345,-36.4168
D1,DLC2.4.1-b-s2,0.53,-33.3527,-46.3348,-35.7564
D1,DLC2.4.1-b-s2,0.54,-32.6718,-45.7289,-35.0895
D1,DLC2.4.1-b-s2,0.55,-31.9842,-45.1167,-34.416
D1,DLC2.4.1-b-s2,0.56,-31.2901,-44.498,-33.736
D1,DLC2.4.1-b-s2,0.57,-30.5891,-43.8729,-33.0492
D1,DLC2.4.1-b-s2,0.58,-29.8814,-43.2414,-32.3557
D1,DLC2.4.1-b-s2,0.59,-29.1668,-42.6033,-31.6554
D1,DLC2.4.1-b-s2,0.6,-28.4452,-41.9586,-30.9482
D1,DLC2.4.1-b-s2,0.61,-27.7166,-41.3073,-30.234
D1,DLC2.4.1-b-s2,0.62,-26.9809,-40.6493,-29.5128
D1,DLC2.4.1-b-s2,0.63,-26.2379,-39.9845,-28.7844
D1,DLC2.4.1-b-s2,0.64,-25.4877,-39.313,-28.0489
D1,DLC2.4.1-b-s2,0.65,-24.7301,-38.6347,-27.3061
D1,DLC2.4.1-b-s2,0.66,-23.965,-37.9495,-26.556
D1,DLC2.4.1-b-s2,0.67,-23.1924,-37.2573,-25.7984
D1,DLC2.4.1-b-s2,0.68,-22.4122,-36.5582,-25.0333
D1,DLC2.4.1-b-s2,0.69,-21.6242,-35.852,-24.2606
D1,DLC2.4.1-b-s2,0.7,-20.8284,-35.1388,-23.4803
D1,DLC2.4.1-b-s2,0.71,-20.0247,-34.4184,-22.6921
D1,DLC2.4.1-b-s2,0.72,-19.2129,-33.6909,-21.896
D1,DLC2.4.1-b-s2,0.73,-18.393,-32.9561,-21.092
D1,DLC2.4.1-b-s2,0.74,-17.5648,-32.1986,-20.2771
D1,DLC2.4.1-b-s2,0.75,-16.7283,-31.4281,-19.453
D1,DLC2.4.1-b-s2,0.76,-15.8834,-30.6478,-18.6202
D1,DLC2.4.1-b-s2,0.77,-15.0298,-29.8577,-17.7786
D1,DLC2.4.1-b-s2,0.78,-14.1676,-29.0575,-16.928
D1,DLC2.4.1-b-s2,0.79,-13.2966,-28.247,-16.0684
D1,DLC2.4.1-b-s2,0.8,-12.4166,-27.426,-15.1995
D1,DLC2.4.1-b-s2,0.81,-11.5276,-26.5943,-14.3213
D1,DLC2.4.1-b-s2,0.82,-10.6294,-25.7517,-13.4336
D1,DLC2.4.1-b-s2,0.83,-9.7219,-24.8979,-12.5362
D1,DLC2.4.1-b-s2,0.84,-8.8049,-24.0327,-11.629
D1,DLC2.4.1-b-s2,0.85,-7.8784,-23.1559,-10.7119
D1,DLC2.4.1-b-s2,0.86,-6.9421,-22.2673,-9.7847
D1,DLC2.4.1-b-s2,0.87,-5.996,-21.3666,-8.8472
D1,DLC2.4.1-b-s2,0.88,-5.04,-20.4535,-7.8993
D1,DLC2.4.1-b-s2,0.89,-4.0737,-19.5278,-6.9408
D1,DLC2.4.1-b-s2,0.9,-3.0972,-18.5893,-5.9716
D1,DLC2.4.1-b-s2,0.91,-2.1103,-17.6376,-4.9914
D1,DLC2.4.1-b-s2,0.92,-1.1127,-16.6725,-4.0001
D1,DLC2.4.1-b-s2,0.93,-0.1044,-15.6938,-2.9975
D1,DLC2.4.1-b-s2,0.94,0.9148,-14.7011,-1.9834
D1,DLC2.4.1-b-s2,0.95,1.945,-13.6942,-0.9577
D1,DLC2.4.1-b-s2,0.96,2.9865,-12.6727,0.0798
D1,DLC2.4.1-b-s2,0.97,4.0394,-11.6364,1.1294
D1,DLC2.4.1-b-s2,0.98,5.1039,-10.5849,2.1912
D1,DLC2.4.1-b-s2,0.99,6.1801,-9.518,3.2655
D1,DLC2.4.1-b-s2,1.0,7.2682,-8.4354,4.3524
D1,DLC2.4.1-b-s2,1.01,8.3684,-7.3366,5.4521
D1,DLC2.4.1-b-s2,1.02,9.481,-6.2214,6.5648
D1,DLC2.4.1-b-s2,1.03,10.6059,-5.0895,7.6908
D1,DLC2.4.1-b-s2,1.04,11.7435,-3.9405,8.8303
D1,DLC2.4.1-b-s2,1.05,12.894,-2.7741,9.9835
D1,DLC2.4.1-b-s2,1.06,14.0575,-1.5899,11.1506
D1,DLC2.4.1-b-s2,1.07,15.2342,-0.3876,12.3318
D1,DLC2.4.1-b-s2,1.08,16.4244,0.8332,13.5274
D1,DLC2.4.1-b-s2,1.09,17.6282,2.0729,14.7375
D1,DLC2.4.1-b-s2,1.1,18.8458,3.3319,15.9626
D1,DLC2.4.1-b-s2,1.11,20.0775,4.6104,17.2027
D1,DLC2.4.1-b-s2,1.12,21.3234,5.9089,18.4581
D1,DLC2.4.1-b-s2,1.13,22.5838,7.2279,19.7291
D1,DLC2.4.1-b-s2,1.14,23.8589,8.5676,21.0159
D1,DLC2.4.1-b-s2,1.15,25.1489,9.9285,22.3188
D1,DLC2.4.1-b-s2,1.16,26.454,11.311,23.638
D1,DLC2.4.1-b-s2,1.17,27.7744,12.7155,24.9737
D1,DLC2.4.1-b-s2,1.18,29.1105,14.1424,26.3264
D1,DLC2.4.1-b-s2,1.19,30.4623,15.5922,27.6961
D1,DLC2.4.1-b-s2,1.2,31.8302,17.0653,29.0833
D1,DLC2.4.1-b-s2,1.21,33.2143,18.5621,30.4881
D1,DLC2.4.1-b-s2,1.22,34.615,20.0831,31.9108
D1,DLC2.4.1-b-s2,1.23,36.0324,21.6287,33.3518
D1,DLC2.4.1-b-s2,1.24,37.4669,23.1994,34.8113
D1,DLC2.4.1-b-s2,1.25,38.9186,24.7956,36.2896
D1,DLC2.4.1-b-s2,1.26,40.3878,26.4179,37.787
D1,DLC2.4.1-b-s2,1.27,41.8747,28.0666,39.3037
D1,DLC2.4.1-b-s2,1.28,43.3797,29.7423,40.8402
D1,DLC2.4.1-b-s2,1.29,44.9029,31.4454,42.3966
D1,DLC2.4.1-b-s2,1.3,46.4447,33.1765,43.9734
D1,DLC2.4.1-b-s2,1.31,48.0053,34.9361,45.5707
D1,DLC2.4.1-b-s2,1.32,49.585,36.7245,47.189
D1,DLC2.4.1-b-s2,1.33,51.184,38.5425,48.8285
D1,DLC2.4.1-b-s2,1.34,52.8026,40.3904,50.4895
D1,DLC2.4.1-b-s2,1.35,54.4412,42.2688,52.1725
D1,DLC2.4.1-b-s2,1.36,56.0999,44.1782,53.8776
D1,DLC2.4.1-b-s2,1.37,57.7791,46.1192,55.6053
D1,DLC2.4.1-b-s2,1.38,59.479,48.0923,57.3559
D1,DLC2.4.1-b-s2,1.39,61.2,50.098,59.1297
D1,DLC2.4.1-b-s2,1.4,62.9423,52.137,60.927
D1,DLC2.4.1-b-s2,1.41,64.7062,54.2097,62.7483
D1,DLC2.4.1-b-s2,1.42,66.4921,56.3168,64.5938
D1,DLC2.4.1-b-s2,1.43,68.3002,58.4587,66.4639
D1,DLC2.4.1-b-s2,1.44,70.1308,60.6362,68.359
D1,DLC2.4.1-b-s2,1.45,71.9843,62.8497,70.2794
D1,DLC2.4.1-b-s2,1.46,73.8609,65.0999,72.2255
D1,DLC2.4.1-b-s2,1.47,75.761,67.3873,74.1977
D1,DLC2.4.1-b-s2,1.48,77.6849,69.7126,76.1963
D1,DLC2.4.1-b-s2,1.49,79.6329,72.0763,78.2217
D1,DLC2.4.1-b-s2,1.5,81.6053,74.4791,80.2743
D1,DLC2.4.1-b-s2,1.51,83.6025,76.9217,82.3545
D1,DLC2.4.1-b-s2,1.52,85.6247,79.4045,84.4626
D1,DLC2.4.1-b-s2,1.53,87.6724,81.9284,86.599
D1,DLC2.4.1-b-s2,1.54,89.7457,84.4938,88.7642
D1,DLC2.4.1-b-s2,1.55,91.8452,87.1015,90.9585
D1,DLC2.4.1-b-s2,1.56,93.9711,89.7521,93.1824
D1,DLC2.4.1-b-s2,1.57,96.1238,92.4462,95.4362
D1,DLC2.4.1-b-s2,1.58,98.3036,95.1846,97.7203
D1,DLC2.4.1-b-s2,1.59,100.5108,97.9679,100.0352
D1,DLC2.4.1-b-s2,1.6,102.7459,100.7968,102.3813
D1,DLC2.4.1-b-s2,1.61,105.0091,103.6719,104.7589
D1,DLC2.4.1-b-s2,1.62,107.3009,106.594,107.1686
D1,DLC2.4.1-b-s2,1.63,109.6215,109.5637,109.6107
D1,DLC2.4.1-b-s2,1.64,111.9715,112.5818,112.0857
D1,DLC2.4.1-b-s2,1.65,114.351,115.6489,114.594
D1,DLC2.4.1-b-s2,1.66,116.7605,118.7658,117.136
D1,DLC2.4.1-b-s2,1.67,119.2004,121.9332,119.7122
D1,DLC2.4.1-b-s2,1.68,121.6711,125.1518,122.323
D1,DLC2.4.1-b-s2,1.69,124.1728,128.4224,124.9689
D1,DLC2.4.1-b-s2,1.7,126.7061,131.7456,127.6503
D1,DLC2.4.1-b-s2,1.71,129.2712,135.1223,130.3677
D1,DLC2.4.1-b-s2,1.72,131.8687,138.5532,133.1215
D1,DLC2.4.1-b-s2,1.73,134.4988,142.0391,135.9123
D1,DLC2.4.1-b-s2,1.74,137.1619,145.5806,138.7403
D1,DLC2.4.1-b-s2,1.75,139.8586,149.1787,141.6063
D1,DLC2.4.1-b-s2,1.76,142.5891,152.834,144.5105
D1,DLC2.4.1-b-s2,1.77,145.3538,156.5473,147.4535
D1,DLC2.4.1-b-s2,1.78,148.1532,160.3195,150.4358
D1,DLC2.4.1-b-s2,1.79,150.9878,164.1513,153.4578
D1,DLC2.4.1-b-s2,1.8,153.8578,168.0435,156.5201
D1,DLC2.4.1-b-s2,1.81,156.7637,171.997,159.623
D1,DLC2.4.1-b-s2,1.82,159.7059,176.0125,162.7672
D1,DLC2.4.1-b-s2,1.83,162.6849,180.0909,165.9532
D1,DLC2.4.1-b-s2,1.84,165.701,184.233,169.1813
D1,DLC2.4.1-b-s2,1.85,168.7547,188.4396,172.4522
D1,DLC2.4.1-b-s2,1.86,171.8465,192.7116,175.7663
D1,DLC2.4.1-b-s2,1.87,174.9767,197.0498,179.1242
D1,DLC2.4.1-b-s2,1.88,178.1458,201.455,182.5263
D1,DLC2.4.1-b-s2,1.89,181.3543,205.9282,185.9732
D1,DLC2.4.1-b-s2,1.9,184.6025,210.4702,189.4654
D1,DLC2.4.1-b-s2,1.91,187.891,215.0818,193.0035
D1,DLC2.4.1-b-s2,1.92,191.2201,219.764,196.5879
D1,DLC2.4.1-b-s2,1.93,194.5903,224.5175,200.2192
D1,DLC2.4.1-b-s2,1.94,198.0021,229.3434,203.898
D1,DLC2.4.1-b-s2,1.95,201.456,234.2425,207.6247
D1,DLC2.4.1-b-s2,1.96,204.9523,239.2156,211.4
D1,DLC2.4.1-b-s2,1.97,208.4915,244.2638,215.2243
D1,DLC2.4.1-b-s2,1.98,212.0742,249.3878,219.0983
D1,DLC2.4.1-b-s2,1.99,215.7008,254.5887,223.0224
D1,DLC2.4.1-b-s2,2.0,219.3717,259.8674,226.9973
D1,DLC2.4.1-b-s2,2.01,223.0874,265.2248,231.0235
D1,DLC2.4.1-b-s2,2.02,226.8485,270.6617,235.1016
D1,DLC2.4.1-b-s2,2.03,230.6553,276.1793,239.2321
D1,DLC2.4.1-b-s2,2.04,234.5084,281.7784,243.4156
D1,DLC2.4.1-b-s2,2.05,238.4083,287.4599,247.6527
D1,DLC2.4.1-b-s2,2.06,242.3554,293.2249,251.944
D1,DLC2.4.1-b-s2,2.07,246.3502,299.0743,256.29
D1,DLC2.4.1-b-s2,2.08,250.3932,305.009,260.6914
D1,DLC2.4.1-b-s2,2.09,254.485,311.0302,265.1487
D1,DLC2.4.1-b-s2,2.1,258.626,317.1387,269.6626
D1,DLC2.4.1-b-s2,2.11,262.8167,323.3355,274.2336
D1,DLC2.4.1-b-s2,2.12,267.0577,329.6216,278.8623
D1,DLC2.4.1-b-s2,2.13,271.3494,335.9981,283.5493
D1,DLC2.4.1-b-s2,2.14,275.6924,342.466,288.2953
D1,DLC2.4.1-b-s2,2.15,280.0871,349.0262,293.1009
D1,DLC2.4.1-b-s2,2.16,284.5341,355.6798,297.9666
D1,DLC2.4.1-b-s2,2.17,289.0339,362.4279,302.8931
D1,DLC2.4.1-b-s2,2.18,293.5871,369.2714,307.8811
D1,DLC2.4.1-b-s2,2.19,298.1941,376.2114,312.931
D1,DLC2.4.1-b-s2,2.2,302.8555,383.2489,318.0437
D1,DLC2.4.1-b-s2,2.21,307.5718,390.385,323.2197
D1,DLC2.4.1-b-s2,2.22,312.3436,397.6209,328.4596
D1,DLC2.4.1-b-s2,2.23,317.1713,404.9574,333.7641
D1,DLC2.4.1-b-s2,2.24,322.0556,412.3957,339.1338
D1,DLC2.4.1-b-s2,2.25,326.997,419.9369,344.5694
D1,DLC2.4.1-b-s2,2.26,331.996,427.5821,350.0715
D1,DLC2.4.1-b-s2,2.27,337.0531,435.3323,355.6408
D1,DLC2.4.1-b-s2,2.28,342.169,443.1887,361.278
D1,DLC2.4.1-b-s2,2.29,347.3442,451.1523,366.9836
D1,DLC2.4.1-b-s2,2.3,352.5792,459.2242,372.7584
D1,DLC2.4.1-b-s2,2.31,357.8746,467.4057,378.6031
D1,DLC2.4.1-b-s2,2.32,363.2309,475.6977,384.5183
D1,DLC2.4.1-b-s2,2.33,368.6488,484.1015,390.5046
D1,DLC2.4.1-b-s2,2.34,374.1288,492.618,396.5628
D1,DLC2.4.1-b-s2,2.35,379.6715,501.6053,402.7619
D1,DLC2.4.1-b-s2,2.36,385.2774,510.8745,409.0661
D1,DLC2.4.1-b-s2,2.37,390.9471,520.267,415.4456
D1,DLC2.4.1-b-s2,2.38,396.6812,529.7841,421.9013
D1,DLC2.4.1-b-s2,2.39,402.4803,539.427,428.4336
D1,DLC2.4.1-b-s2,2.4,408.345,549.197,435.0434
D1,DLC2.4.1-b-s2,2.41,414.2758,559.0952,441.7315
D1,DLC2.4.1-b-s2,2.42,420.2734,569.149,448.5034
D1,DLC2.4.1-b-s2,2.43,426.3384,579.3957,455.3668
D1,DLC2.4.1-b-s2,2.44,432.4713,589.7753,462.3108
D1,DLC2.4.1-b-s2,2.45,438.6727,600.2888,469.336
D1,DLC2.4.1-b-s2,2.46,444.9433,610.9377,476.4432
D1,DLC2.4.1-b-s2,2.47,451.2836,621.7232,483.6331
D1,DLC2.4.1-b-s2,2.48,457.6943,632.6465,490.9064
D1,DLC2.4.1-b-s2,2.49,464.176,643.7089,498.2639
D1,DLC2.4.1-b-s2,2.5,470.7293,654.9117,505.7063
D1,DLC2.4.1-b-s2,2.51,477.3548,666.2562,513.2344
D1,DLC2.4.1-b-s2,2.52,484.0531,677.7436,520.849
D1,DLC2.4.1-b-s2,2.53,490.8248,689.3754,528.5507
D1,DLC2.4.1-b-s2,2.54,497.6707,701.1527,536.3403
D1,DLC2.4.1-b-s2,2.55,504.5912,713.0769,544.2187
D1,DLC2.4.1-b-s2,2.56,511.5871,725.1494,552.1865
D1,DLC2.4.1-b-s2,2.57,518.659,737.3714,560.2446
D1,DLC2.4.1-b-s2,2.58,525.8074,749.7442,568.3936
D1,DLC2.4.1-b-s2,2.59,533.0332,762.2693,576.6345
D1,DLC2.4.1-b-s2,2.6,540.3368,774.9479,584.9679
D1,DLC2.4.1-b-s2,2.61,547.7189,787.7813,593.3947
D1,DLC2.4.1-b-s2,2.62,555.1802,800.7711,601.9156
D1,DLC2.4.1-b-s2,2.63,562.7214,813.9184,610.5314
D1,DLC2.4.1-b-s2,2.64,570.343,827.2247,619.2429
D1,DLC2.4.1-b-s2,2.65,578.0458,840.6914,628.051
D1,DLC2.4.1-b-s2,2.66,585.8304,854.3198,636.9563
D1,DLC2.4.1-b-s2,2.67,593.6975,868.1113,645.9598
D1,DLC2.4.1-b-s2,2.68,601.6476,882.0673,655.0621
D1,DLC2.4.1-b-s2,2.69,609.6816,896.1892,664.2642
D1,DLC2.4.1-b-s2,2.7,617.8001,910.4784,673.5669
D1,DLC2.4.1-b-s2,2.71,626.0037,924.9363,682.9709
D1,DLC2.4.1-b-s2,2.72,634.2931,939.5643,692.4771
D1,DLC2.4.1-b-s2,2.73,642.669,954.3638,702.0862
D1,DLC2.4.1-b-s2,2.74,651.1321,969.3363,711.7992
D1,DLC2.4.1-b-s2,2.75,659.683,984.4832,721.6169
D1,DLC2.4.1-b-s2,2.76,668.3225,999.806,731.54
D1,DLC2.4.1-b-s2,2.77,677.0512,1015.306,741.5695
D1,DLC2.4.1-b-s2,2.78,685.8698,1030.9848,751.7061
D1,DLC2.4.1-b-s2,2.79,694.7791,1046.8437,761.9508
D1,DLC2.4.1-b-s2,2.8,703.7797,1062.8843,772.3043
D1,DLC2.4.1-b-s2,2.81,712.8723,1079.108,782.7675
D1,DLC2.4.1-b-s2,2.82,722.0576,1095.5163,793.3412
D1,DLC2.4.1-b-s2,2.83,731.3363,1112.1106,804.0264
D1,DLC2.4.1-b-s2,2.84,740.7092,1128.8925,814.8238
D1,DLC2.4.1-b-s2,2.85,750.177,1145.8634,825.7344
D1,DLC2.4.1-b-s2,2.86,759.7403,1163.0249,836.759
D1,DLC2.4.1-b-s2,2.87,769.3998,1180.3785,847.8984
D1,DLC2.4.1-b-s2,2.88,779.1564,1197.9255,859.1536
D1,DLC2.4.1-b-s2,2.89,789.0107,1215.6677,870.5255
D1,DLC2.4.1-b-s2,2.9,798.9634,1233.6064,882.0148
D1,DLC2.4.1-b-s2,2.91,809.0153,1251.7433,893.6225
D1,DLC2.4.1-b-s2,2.92,819.1671,1270.0798,905.3495
D1,DLC2.4.1-b-s2,2.93,829.4195,1288.6174,917.1966
D1,DLC2.4.1-b-s2,2.94,839.7733,1307.3579,929.1648
D1,DLC2.4.1-b-s2,2.95,850.2292,1326.3025,941.255
D1,DLC2.4.1-b-s2,2.96,860.7879,1345.4531,953.468
D1,DLC2.4.1-b-s2,2.97,871.4503,1364.811,965.8047
D1,DLC2.4.1-b-s2,2.98,882.2169,1384.3779,978.2661
D1,DLC2.4.1-b-s2,2.99,893.0887,1404.1553,990.8531
D1,DLC2.4.1-b-s2,3.0,904.0663,1424.1448,1003.5665
D1,DLC2.4.1-b-s3,0.0,-60.5717,-74.3297,-63.1004
D1,DLC2.4.1-b-s3,0.01,-60.0473,-73.9763,-62.6075
D1,DLC2.4.1-b-s3,0.02,-59.5158,-73.6178,-62.1078
D1,DLC2.4.1-b-s3,0.03,-58.9772,-73.2541,-61.6014
D1,DLC2.4.1-b-s3,0.04,-58.4314,-72.8854,-61.0882
D1,DLC2.4.1-b-s3,0.05,-57.8784,-72.5114,-60.5682
D1,DLC2.4.1-b-s3,0.06,-57.318,-72.1322,-60.0412
D1,DLC2.4.1-b-s3,0.07,-56.7502,-71.7477,-59.5072
D1,DLC2.4.1-b-s3,0.08,-56.175,-71.3578,-58.9661
D1,DLC2.4.1-b-s3,0.09,-55.5922,-70.9626,-58.4178
D1,DLC2.4.1-b-s3,0.1,-55.0018,-70.5619,-57.8623
D1,DLC2.4.1-b-s3,0.11,-54.4036,-70.1556,-57.2995
D1,DLC2.4.1-b-s3,0.12,-53.7977,-69.7439,-56.7294
D1,DLC2.4.1-b-s3,0.13,-53.1839,-69.3265,-56.1517
D1,DLC2.4.1-b-s3,0.14,-52.5622,-68.9034,-55.5666
D1,DLC2.4.1-b-s3,0.15,-51.9324,-68.4746,-54.9739
D1,DLC2.4.1-b-s3,0.16,-51.2945,-68.04,-54.3734
D1,DLC2.4.1-b-s3,0.17,-50.6485,-67.5996,-53.7653
D1,DLC2.4.1-b-s3,0.18,-49.9942,-67.1533,-53.1493
D1,DLC2.4.1-b-s3,0.19,-49.3315,-66.7011,-52.5253
D1,DLC2.4.1-b-s3,0.2,-48.6604,-66.2428,-51.8935
D1,DLC2.4.1-b-s3,0.21,-47.9808,-65.7785,-51.2535
D1,DLC2.4.1-b-s3,0.22,-47.2925,-65.3081,-50.6054
D1,DLC2.4.1-b-s3,0.23,-46.5956,-64.8315,-49.9491
D1,DLC2.4.1-b-s3,0.24,-45.8899,-64.3487,-49.2845
D1,DLC2.4.1-b-s3,0.25,-45.1754,-63.8596,-48.6115
D1,DLC2.4.1-b-s3,0.26,-44.4519,-63.3641,-47.93
D1,DLC2.4.1-b-s3,0.27,-43.7194,-62.8623,-47.24
D1,DLC2.4.1-b-s3,0.28,-42.9778,-62.3539,-46.5414
D1,DLC2.4.1-b-s3,0.29,-42.227,-61.8391,-45.8341
D1,DLC2.4.1-b-s3,0.3,-41.4669,-61.3176,-45.1179
D1,DLC2.4.1-b-s3,0.31,-40.6975,-60.7896,-44.3929
D1,DLC2.4.1-b-s3,0.32,-39.9185,-60.2548,-43.659
D1,DLC2.4.1-b-s3,0.33,-39.13,-59.7132,-42.916
D1,DLC2.4.1-b-s3,0.34,-38.3319,-59.1648,-42.1639
D1,DLC2.4.1-b-s3,0.35,-37.524,-58.6095,-41.4026
D1,DLC2.4.1-b-s3,0.36,-36.7063,-58.0473,-40.6319
D1,DLC2.4.1-b-s3,0.37,-35.8787,-57.478,-39.8519
D1,DLC2.4.1-b-s3,0.38,-35.0411,-56.9017,-39.0625
D1,DLC2.4.1-b-s3,0.39,-34.1933,-56.3182,-38.2634
D1,DLC2.4.1-b-s3,0.4,-33.3354,-55.7275,-37.4548
D1,DLC2.4.1-b-s3,0.41,-32.4672,-55.1295,-36.6363
D1,DLC2.4.1-b-s3,0.42,-31.5886,-54.5242,-35.8081
D1,DLC2.4.1-b-s3,0.43,-30.6995,-53.9115,-34.97
D1,DLC2.4.1-b-s3,0.44,-29.7999,-53.2913,-34.1218
D1,DLC2.4.1-b-s3,0.45,-28.8895,-52.6559,-33.2622
D1,DLC2.4.1-b-s3,0.46,-27.9684,-51.9508,-32.3812
D1,DLC2.4.1-b-s3,0.47,-27.0365,-51.2351,-31.4895
D1,DLC2.4.1-b-s3,0.48,-26.0936,-50.5085,-30.5868
D1,DLC2.4.1-b-s3,0.49,-25.1396,-49.771,-29.673
D1,DLC2.4.1-b-s3,0.5,-24.1744,-49.0223,-28.7481
D1,DLC2.4.1-b-s3,0.51,-23.198,-48.2624,-27.812
D1,DLC2.4.1-b-s3,0.52,-22.2103,-47.4911,-26.8645
D1,DLC2.4.1-b-s3,0.53,-21.2111,-46.7082,-25.9056
D1,DLC2.4.1-b-s3,0.54,-20.2003,-45.9137,-24.9351
D1,DLC2.4.1-b-s3,0.55,-19.1779,-45.1072,-23.9529
D1,DLC2.4.1-b-s3,0.56,-18.1437,-44.2888,-22.9589
D1,DLC2.4.1-b-s3,0.57,-17.0976,-43.4582,-21.953
D1,DLC2.4.1-b-s3,0.58,-16.0396,-42.6153,-20.935
D1,DLC2.4.1-b-s3,0.59,-14.9695,-41.76,-19.905
D1,DLC2.4.1-b-s3,0.6,-13.8872,-40.892,-18.8627
D1,DLC2.4.1-b-s3,0.61,-12.7926,-40.0112,-17.808
D1,DLC2.4.1-b-s3,0.62,-11.6857,-39.1175,-16.7408
D1,DLC2.4.1-b-s3,0.63,-10.5662,-38.2106,-15.6611
D1,DLC2.4.1-b-s3,0.64,-9.4342,-37.2905,-14.5686
D1,DLC2.4.1-b-s3,0.65,-8.2895,-36.3569,-13.4633
D1,DLC2.4.1-b-s3,0.66,-7.1319,-35.4097,-12.3451
D1,DLC2.4.1-b-s3,0.67,-5.9614,-34.4488,-11.2138
D1,DLC2.4.1-b-s3,0.68,-4.7779,-33.4739,-10.0693
D1,DLC2.4.1-b-s3,0.69,-3.5813,-32.4848,-8.9115
D1,DLC2.4.1-b-s3,0.7,-2.3714,-31.4815,-7.7403
D1,DLC2.4.1-b-s3,0.71,-1.1482,-30.4637,-6.5555
D1,DLC2.4.1-b-s3,0.72,0.0885,-29.4313,-5.3571
D1,DLC2.4.1-b-s3,0.73,1.3388,-28.384,-4.1448
D1,DLC2.4.1-b-s3,0.74,2.6028,-27.3218,-2.9187
D1,DLC2.4.1-b-s3,0.75,3.8806,-26.2444,-1.6784
D1,DLC2.4.1-b-s3,0.76,5.1723,-25.1516,-0.4241
D1,DLC2.4.1-b-s3,0.77,6.4781,-24.0432,0.8446
D1,DLC2.4.1-b-s3,0.78,7.7979,-22.9192,2.1277
D1,DLC2.4.1-b-s3,0.79,9.1321,-21.7792,3.4254
D1,DLC2.4.1-b-s3,0.8,10.4806,-20.6232,4.7377
D1,DLC2.4.1-b-s3,0.81,11.8436,-19.4508,6.0649
D1,DLC2.4.1-b-s3,0.82,13.2212,-18.262,7.407
D1,DLC2.4.1-b-s3,0.83,14.6135,-17.0565,8.7641
D1,DLC2.4.1-b-s3,0.84,16.0207,-15.8341,10.1365
D1,DLC2.4.1-b-s3,0.85,17.4428,-14.5947,11.5242
D1,DLC2.4.1-b-s3,0.86,18.88,-13.3381,12.9273
D1,DLC2.4.1-b-s3,0.87,20.3324,-12.0639,14.3461
D1,DLC2.4.1-b-s3,0.88,21.8001,-10.7722,15.7806
D1,DLC2.4.1-b-s3,0.89,23.2832,-9.4626,17.2309
D1,DLC2.4.1-b-s3,0.9,24.7819,-8.1349,18.6973
D1,DLC2.4.1-b-s3,0.91,26.2962,-6.789,20.1798
D1,DLC2.4.1-b-s3,0.92,27.8264,-5.4247,21.6786
