model,DLC,brg,nbin,k,ScaleFactor,rev_total,rpm_tw,dur_total,nbin_all,kappa_w,kappa_m,lambda_in_w,lambda_in_m,lambda_out_w,lambda_out_m,hmin_in_um_w,hmin_in_um_m,hmin_out_um_w,hmin_out_um_m,nu_mm2s_w,nu_mm2s_m,nu1_mm2s_w,nu1_mm2s_m,a_iso_w,a_iso_m,cap_pct,lam_min,lam_max,regime_w,D30_UW,D30_DW,dmg_pct
B1,DLC1.2-d-s4,DW,30,0.25,38180.0,2195756.617,5.7501,22911812.3,30,1.75448,1.74559,4.47343,4.46036,4.68042,4.66674,1.35098,1.34703,1.41349,1.40936,294.63725,294.63725,168.63721,169.55909,8.12904,8.16024,0.0,3.9047,4.8627,유체 (λ≥3),0.001578,8.4e-05,2.41
B1,DLC1.2-d-s4,UW,30,0.25,38180.0,2195756.617,5.7501,22911812.3,30,1.75448,1.74559,4.09824,4.07872,4.28787,4.26744,1.23767,1.23177,1.29494,1.28877,294.63725,294.63725,168.63721,169.55909,2.73488,2.71928,0.0,3.3763,4.4975,유체 (λ≥3),0.001578,8.4e-05,2.41
B1,DLC1.2-d-s5,DW,30,0.27,38180.0,2231423.9912,5.8435,22911822.4,30,1.77379,1.76952,4.51423,4.50495,4.7231,4.71339,1.3633,1.36049,1.42638,1.42344,294.63725,294.63725,166.4364,166.866,9.5123,9.43394,0.0,4.053,5.062,유체 (λ≥3),0.001667,0.000107,2.547
B1,DLC1.2-d-s5,UW,30,0.27,38180.0,2231423.9912,5.8435,22911822.4,30,1.77379,1.76952,4.14127,4.13135,4.33288,4.32251,1.25066,1.24767,1.30853,1.3054,294.63725,294.63725,166.4364,166.866,2.79719,2.78535,0.0,3.6683,4.4585,유체 (λ≥3),0.001667,0.000107,2.547
B1,DLC1.2-d-s6,DW,30,0.25,38180.0,2196936.7608,5.7532,22911818.8,30,1.75318,1.74657,4.47918,4.46959,4.68643,4.6764,1.35271,1.34982,1.4153,1.41227,294.63725,294.63725,168.58254,169.24821,8.95498,9.04838,0.0,4.0626,4.9117,유체 (λ≥3),0.001619,7.9e-05,2.473
B1,DLC1.2-d-s6,UW,30,0.25,38180.0,2196936.7608,5.7532,22911818.8,30,1.75318,1.74657,4.09936,4.08465,4.28904,4.27365,1.23801,1.23356,1.29529,1.29064,294.63725,294.63725,168.58254,169.24821,2.76333,2.75166,0.0,3.6296,4.3999,유체 (λ≥3),0.001619,7.9e-05,2.473
B1,DLC1.2-e-s1,DW,30,0.29,28490.0,1749253.5214,6.1389,17096842.7,30,1.84562,1.84366,4.68346,4.67814,4.90016,4.8946,1.4144,1.4128,1.47985,1.47817,294.63725,294.63725,159.78205,159.95081,9.55697,9.51856,3.3,4.291,5.9136,유체 (λ≥3),0.001257,7.3e-05,1.921
B1,DLC1.2-e-s1,UW,30,0.29,28490.0,1749253.5214,6.1389,17096842.7,30,1.84562,1.84366,4.28848,4.28514,4.48691,4.48341,1.29512,1.29411,1.35505,1.35399,294.63725,294.63725,159.78205,159.95081,2.93661,2.93493,0.0,4.0091,4.6587,유체 (λ≥3),0.001257,7.3e-05,1.921
B1,DLC1.2-e-s2,DW,30,0.31,28490.0,1732417.071,6.0798,17096840.8,30,1.83063,1.82894,4.63544,4.62992,4.84992,4.84415,1.3999,1.39824,1.46468,1.46293,294.63725,294.63725,161.07184,161.2184,9.55544,9.46648,0.0,4.3161,5.33,유체 (λ≥3),0.001235,7.4e-05,1.886
B1,DLC1.2-e-s2,UW,30,0.31,28490.0,1732417.071,6.0798,17096840.8,30,1.83063,1.82894,4.27026,4.26645,4.46785,4.46386,1.28962,1.28847,1.34929,1.34809,294.63725,294.63725,161.07184,161.2184,2.9889,2.98222,0.0,4.0311,4.6745,유체 (λ≥3),0.001235,7.4e-05,1.886
B1,DLC1.2-e-s3,DW,30,0.27,28490.0,1729178.6127,6.0684,17096859.0,30,1.8297,1.82591,4.68297,4.67287,4.89965,4.88909,1.41426,1.41121,1.47969,1.4765,294.63725,294.63725,161.30564,161.65583,9.8859,9.7973,0.0,4.2072,5.2733,유체 (λ≥3),0.001114,4.3e-05,1.702
B1,DLC1.2-e-s3,UW,30,0.27,28490.0,1729178.6127,6.0684,17096859.0,30,1.8297,1.82591,4.25881,4.25013,4.45587,4.44678,1.28616,1.28354,1.34567,1.34293,294.63725,294.63725,161.30564,161.65583,2.9613,2.94867,0.0,3.7542,4.6059,유체 (λ≥3),0.001114,4.3e-05,1.702
B1,DLC1.2-e-s4,DW,30,0.31,28490.0,1754406.5077,6.1569,17096847.0,30,1.84997,1.84818,4.70931,4.70281,4.92722,4.92041,1.42221,1.42025,1.48802,1.48596,294.63725,294.63725,159.3937,159.54846,10.99796,10.90695,0.0,4.295,5.3448,유체 (λ≥3),0.001099,6.6e-05,1.678
B1,DLC1.2-e-s4,UW,30,0.31,28490.0,1754406.5077,6.1569,17096847.0,30,1.84997,1.84818,4.30108,4.29721,4.50009,4.49604,1.29893,1.29776,1.35903,1.3578,294.63725,294.63725,159.3937,159.54846,2.96352,2.95776,0.0,4.0791,4.5522,유체 (λ≥3),0.001099,6.6e-05,1.678
B1,DLC1.2-e-s5,DW,30,0.27,28490.0,1748415.3456,6.1359,17096847.7,30,1.84436,1.84299,4.71259,4.70849,4.93064,4.92635,1.4232,1.42196,1.48905,1.48776,294.63725,294.63725,159.84977,159.97022,12.08949,12.07978,0.0,4.206,5.3371,유체 (λ≥3),0.001172,7.6e-05,1.79
B1,DLC1.2-e-s5,UW,30,0.27,28490.0,1748415.3456,6.1359,17096847.7,30,1.84436,1.84299,4.28896,4.2866,4.48741,4.48495,1.29527,1.29455,1.3552,1.35445,294.63725,294.63725,159.84977,159.97022,2.97404,2.97276,0.0,4.0561,4.5736,유체 (λ≥3),0.001172,7.6e-05,1.79
B1,DLC1.2-e-s6,DW,30,0.29,28490.0,1748300.246,6.1355,17096845.0,30,1.8442,1.8429,4.70404,4.701,4.9217,4.91852,1.42062,1.4197,1.48635,1.48539,294.63725,294.63725,159.8591,159.97136,10.59624,10.58338,0.0,4.3148,5.332,유체 (λ≥3),0.001189,6e-05,1.816
B1,DLC1.2-e-s6,UW,30,0.29,28490.0,1748300.246,6.1355,17096845.0,30,1.8442,1.8429,4.28628,4.28472,4.4846,4.48297,1.29446,1.29398,1.35435,1.35386,294.63725,294.63725,159.8591,159.97136,2.95791,2.96074,0.0,4.0941,4.4798,유체 (λ≥3),0.001189,6e-05,1.816
B1,DLC1.2-f-s1,DW,30,0.34,18970.0,1169273.2394,6.1628,11383897.2,30,1.8514,1.84965,4.82145,4.818,5.04454,5.04093,1.45608,1.45504,1.52345,1.52236,294.63725,294.63725,159.26867,159.42196,13.2531,13.27329,3.3,4.3769,5.3501,유체 (λ≥3),0.000718,2.3e-05,1.097
B1,DLC1.2-f-s1,UW,30,0.34,18970.0,1169273.2394,6.1628,11383897.2,30,1.8514,1.84965,4.29573,4.29241,4.4945,4.49102,1.29731,1.29631,1.35734,1.35629,294.63725,294.63725,159.26867,159.42196,3.05186,3.04932,0.0,4.1083,4.5964,유체 (λ≥3),0.000718,2.3e-05,1.097
B1,DLC1.2-f-s2,DW,30,0.32,18970.0,1171495.9543,6.1745,11383897.4,30,1.85392,1.85259,4.857,4.85358,5.08174,5.07816,1.46681,1.46578,1.53468,1.5336,294.63725,294.63725,159.02113,159.13545,13.2295,13.22096,0.0,4.4078,5.2001,유체 (λ≥3),0.000669,1.6e-05,1.022
B1,DLC1.2-f-s2,UW,30,0.32,18970.0,1171495.9543,6.1745,11383897.4,30,1.85392,1.85259,4.29461,4.2922,4.49332,4.4908,1.29697,1.29624,1.35698,1.35622,294.63725,294.63725,159.02113,159.13545,3.02926,3.02777,0.0,4.1441,4.4957,유체 (λ≥3),0.000669,1.6e-05,1.022
B1,DLC1.2-f-s3,DW,30,0.35,18970.0,1172050.2577,6.1774,11383897.6,30,1.85458,1.85333,4.80918,4.80677,5.03171,5.02918,1.45237,1.45164,1.51958,1.51881,294.63725,294.63725,158.95925,159.06661,14.20942,14.20193,3.3,4.4131,5.4193,유체 (λ≥3),0.000777,3.6e-05,1.187
B1,DLC1.2-f-s3,UW,30,0.35,18970.0,1172050.2577,6.1774,11383897.6,30,1.85458,1.85333,4.30769,4.30565,4.50701,4.50487,1.30092,1.30031,1.36112,1.36047,294.63725,294.63725,158.95925,159.06661,3.13278,3.1321,0.0,4.1099,4.6373,유체 (λ≥3),0.000777,3.6e-05,1.187
B1,DLC1.2-f-s4,DW,30,0.33,18970.0,1171649.9907,6.1753,11383895.3,30,1.85446,1.85275,4.86462,4.85965,5.0897,5.08451,1.46911,1.46761,1.53709,1.53552,294.63725,294.63725,159.00109,159.14802,14.72383,14.67487,0.0,4.1898,5.5011,유체 (λ≥3),0.00073,2.7e-05,1.116
B1,DLC1.2-f-s4,UW,30,0.33,18970.0,1171649.9907,6.1753,11383895.3,30,1.85446,1.85275,4.3049,4.30156,4.50408,4.50059,1.30008,1.29907,1.36023,1.35918,294.63725,294.63725,159.00109,159.14802,3.10806,3.10583,0.0,3.987,4.5563,유체 (λ≥3),0.00073,2.7e-05,1.116
B1,DLC1.2-f-s5,DW,30,0.33,18970.0,1172313.5613,6.1788,11383901.7,30,1.85498,1.85366,4.87028,4.86582,5.09563,5.09097,1.47083,1.46948,1.53888,1.53747,294.63725,294.63725,158.92923,159.043,15.88585,15.83696,3.3,4.1226,5.4845,유체 (λ≥3),0.000732,2.9e-05,1.119
B1,DLC1.2-f-s5,UW,30,0.33,18970.0,1172313.5613,6.1788,11383901.7,30,1.85498,1.85366,4.31632,4.31348,4.51604,4.51306,1.30353,1.30267,1.36384,1.36294,294.63725,294.63725,158.92923,159.043,3.21007,3.20427,0.0,3.9946,4.7244,유체 (λ≥3),0.000732,2.9e-05,1.119
B1,DLC1.2-f-s6,DW,30,0.36,18970.0,1172662.799,6.1806,11383895.8,30,1.85576,1.8541,4.79622,4.79177,5.01814,5.01349,1.44846,1.44711,1.51548,1.51407,294.63725,294.63725,158.88712,159.03322,11.93603,11.89706,0.0,4.2993,5.3813,유체 (λ≥3),0.000718,2.7e-05,1.097
B1,DLC1.2-f-s6,UW,30,0.36,18970.0,1172662.799,6.1806,11383895.8,30,1.85576,1.8541,4.3135,4.31037,4.51308,4.50981,1.30268,1.30173,1.36295,1.36196,294.63725,294.63725,158.88712,159.03322,3.14622,3.14325,0.0,3.9819,4.7181,유체 (λ≥3),0.000718,2.7e-05,1.097
B1,DLC1.2-g-s1,DW,30,0.37,11340.0,701251.3116,6.1828,6805133.8,30,1.85616,1.85466,4.8985,4.89488,5.12516,5.12137,1.47935,1.47825,1.5478,1.54665,294.63725,294.63725,158.84155,158.97029,14.97327,14.97663,3.3,4.3604,5.3926,유체 (λ≥3),0.000379,1.1e-05,0.58
B1,DLC1.2-g-s1,UW,30,0.37,11340.0,701251.3116,6.1828,6805133.8,30,1.85616,1.85466,4.32965,4.32633,4.52998,4.52651,1.30755,1.30655,1.36805,1.36701,294.63725,294.63725,158.84155,158.97029,3.35739,3.34983,0.0,4.1652,4.8672,유체 (λ≥3),0.000379,1.1e-05,0.58
B1,DLC1.2-g-s2,DW,30,0.36,11340.0,701305.9704,6.1833,6805136.5,30,1.85597,1.85481,4.91316,4.90974,5.14049,5.13692,1.48377,1.48274,1.55243,1.55135,294.63725,294.63725,158.83373,158.93358,16.47989,16.43826,0.0,4.4847,5.4707,유체 (λ≥3),0.00041,1.3e-05,0.627
B1,DLC1.2-g-s2,UW,30,0.36,11340.0,701305.9704,6.1833,6805136.5,30,1.85597,1.85481,4.33648,4.33452,4.53713,4.53508,1.30962,1.30902,1.37021,1.36959,294.63725,294.63725,158.83373,158.93358,3.45374,3.45405,0.0,4.028,4.7852,유체 (λ≥3),0.00041,1.3e-05,0.627
B1,DLC1.2-g-s3,DW,30,0.38,11340.0,700911.1116,6.1798,6805132.4,30,1.85543,1.8539,4.99796,4.99415,5.22921,5.22523,1.50938,1.50823,1.57922,1.57802,294.63725,294.63725,158.90531,159.03712,20.16108,20.10228,3.3,4.4149,5.5023,유체 (λ≥3),0.000373,9e-06,0.57
B1,DLC1.2-g-s3,UW,30,0.38,11340.0,700911.1116,6.1798,6805132.4,30,1.85543,1.8539,4.3235,4.32018,4.52355,4.52008,1.3057,1.30469,1.36611,1.36506,294.63725,294.63725,158.90531,159.03712,3.348,3.34265,0.0,4.0472,4.7052,유체 (λ≥3),0.000373,9e-06,0.57
B1,DLC1.2-g-s4,DW,30,0.37,11340.0,701135.8704,6.1818,6805131.1,30,1.85534,1.85446,4.86089,4.86007,5.0858,5.08495,1.46799,1.46774,1.53591,1.53565,294.63725,294.63725,158.8677,158.94323,13.64489,13.68325,3.3,4.5455,5.35,유체 (λ≥3),0.000426,1.2e-05,0.65
B1,DLC1.2-g-s4,UW,30,0.37,11340.0,701135.8704,6.1818,6805131.1,30,1.85534,1.85446,4.34098,4.33912,4.54184,4.53989,1.31098,1.31041,1.37163,1.37105,294.63725,294.63725,158.8677,158.94323,3.53593,3.53388,0.0,4.0943,4.9051,유체 (λ≥3),0.000426,1.2e-05,0.65
B1,DLC1.2-g-s5,DW,30,0.39,11340.0,701324.7948,6.1835,6805136.5,30,1.8562,1.85482,4.92856,4.92342,5.1566,5.15123,1.48842,1.48687,1.55729,1.55567,294.63725,294.63725,158.82866,158.94793,16.985,16.83705,6.7,4.4453,5.576,유체 (λ≥3),0.000402,1e-05,0.615
B1,DLC1.2-g-s5,UW,30,0.39,11340.0,701324.7948,6.1835,6805136.5,30,1.8562,1.85482,4.344,4.34027,4.545,4.54109,1.31189,1.31076,1.37259,1.37141,294.63725,294.63725,158.82866,158.94793,3.54045,3.52695,0.0,4.0124,4.9129,유체 (λ≥3),0.000402,1e-05,0.615
B1,DLC1.2-g-s6,DW,30,0.38,11340.0,701776.467,6.1875,6805133.9,30,1.85669,1.85587,4.89927,4.898,5.12596,5.12463,1.47958,1.4792,1.54804,1.54764,294.63725,294.63725,158.74779,158.81884,15.70475,15.70774,6.7,4.3965,5.6396,유체 (λ≥3),0.000432,1.2e-05,0.661
B1,DLC1.2-g-s6,UW,30,0.38,11340.0,701776.467,6.1875,6805133.9,30,1.85669,1.85587,4.33617,4.33474,4.5368,4.53531,1.30952,1.30909,1.37011,1.36966,294.63725,294.63725,158.74779,158.81884,3.45293,3.45356,0.0,4.0086,4.8275,유체 (λ≥3),0.000432,1.2e-05,0.661
B1,DLC1.2-h-s1,DW,30,0.42,6126.0,379097.8309,6.1873,3676212.4,30,1.85678,1.85581,4.84054,4.83804,5.06451,5.06189,1.46184,1.46109,1.52948,1.52869,294.63725,294.63725,158.7502,158.83386,12.33717,12.31244,0.0,4.3603,5.3783,유체 (λ≥3),0.000213,1e-05,0.325
B1,DLC1.2-h-s1,UW,30,0.42,6126.0,379097.8309,6.1873,3676212.4,30,1.85678,1.85581,4.37968,4.37735,4.58232,4.57989,1.32266,1.32196,1.38386,1.38313,294.63725,294.63725,158.7502,158.83386,3.79648,3.79351,0.0,4.0474,4.762,유체 (λ≥3),0.000213,1e-05,0.325
B1,DLC1.2-h-s2,DW,30,0.45,6126.0,378825.469,6.1829,3676213.2,30,1.85586,1.8547,4.87643,4.87325,5.10206,5.09874,1.47268,1.47172,1.54082,1.53982,294.63725,294.63725,158.84343,158.94493,13.77176,13.75221,3.3,4.4038,5.4678,유체 (λ≥3),0.00019,6e-06,0.291
B1,DLC1.2-h-s2,UW,30,0.45,6126.0,378825.469,6.1829,3676213.2,30,1.85586,1.8547,4.39331,4.39022,4.59659,4.59336,1.32678,1.32585,1.38817,1.38719,294.63725,294.63725,158.84343,158.94493,3.9996,3.9877,0.0,4.0673,5.006,유체 (λ≥3),0.00019,6e-06,0.291
B1,DLC1.2-h-s3,DW,30,0.42,6126.0,379206.0161,6.1891,3676212.4,30,1.85694,1.85628,4.88483,4.8838,5.11085,5.10977,1.47522,1.47491,1.54348,1.54315,294.63725,294.63725,158.71488,158.77093,14.77846,14.78678,6.7,4.5265,5.4948,유체 (λ≥3),0.000186,6e-06,0.284
B1,DLC1.2-h-s3,UW,30,0.42,6126.0,379206.0161,6.1891,3676212.4,30,1.85694,1.85628,4.38527,4.38292,4.58818,4.58572,1.32435,1.32364,1.38563,1.38489,294.63725,294.63725,158.71488,158.77093,3.93747,3.92578,0.0,4.132,4.8459,유체 (λ≥3),0.000186,6e-06,0.284
B1,DLC1.2-h-s4,DW,30,0.43,6126.0,378921.0346,6.1844,3676212.2,30,1.85609,1.85511,4.90795,4.90564,5.13504,5.13263,1.4822,1.4815,1.55078,1.55005,294.63725,294.63725,158.81156,158.89474,15.83526,15.83502,3.3,4.5017,5.4454,유체 (λ≥3),0.000191,6e-06,0.292
B1,DLC1.2-h-s4,UW,30,0.43,6126.0,378921.0346,6.1844,3676212.2,30,1.85609,1.85511,4.39053,4.38829,4.59369,4.59134,1.32594,1.32526,1.38729,1.38658,294.63725,294.63725,158.81156,158.89474,4.0649,4.05917,0.0,4.1088,4.9599,유체 (λ≥3),0.000191,6e-06,0.292
B1,DLC1.2-h-s5,DW,30,0.43,6126.0,378979.9054,6.1854,3676212.1,30,1.85658,1.8553,4.86771,4.86585,5.09294,5.09099,1.47005,1.46949,1.53807,1.53748,294.63725,294.63725,158.78892,158.89997,13.67082,13.69007,3.3,4.5553,5.3996,유체 (λ≥3),0.000192,6e-06,0.294
B1,DLC1.2-h-s5,UW,30,0.43,6126.0,378979.9054,6.1854,3676212.1,30,1.85658,1.8553,4.38969,4.38703,4.5928,4.59002,1.32569,1.32488,1.38703,1.38619,294.63725,294.63725,158.78892,158.89997,3.96908,3.96768,0.0,4.0441,4.8364,유체 (λ≥3),0.000192,6e-06,0.294
B1,DLC1.2-h-s6,DW,30,0.44,6126.0,379000.06,6.1857,3676212.6,30,1.85632,1.85542,4.94402,4.94455,5.17278,5.17333,1.49309,1.49325,1.56218,1.56235,294.63725,294.63725,158.78468,158.86245,16.74829,16.88529,6.7,4.5496,5.7159,유체 (λ≥3),0.000181,5e-06,0.277
B1,DLC1.2-h-s6,UW,30,0.44,6126.0,379000.06,6.1857,3676212.6,30,1.85632,1.85542,4.37276,4.3719,4.57509,4.57419,1.32057,1.32031,1.38168,1.3814,294.63725,294.63725,158.78468,158.86245,3.78659,3.79261,0.0,4.1748,4.8652,유체 (λ≥3),0.000181,5e-06,0.277
B1,DLC1.2-i-s1,DW,30,0.54,2997.0,185401.3431,6.1852,1798500.0,30,1.85665,1.85525,4.85011,4.84651,5.07452,5.07076,1.46473,1.46365,1.53251,1.53137,294.63725,294.63725,158.79192,158.91418,12.50196,12.46572,0.0,4.3935,5.2909,유체 (λ≥3),7.7e-05,3e-06,0.117
B1,DLC1.2-i-s1,UW,30,0.54,2997.0,185401.3431,6.1852,1798500.0,30,1.85665,1.85525,4.47375,4.46953,4.68075,4.67633,1.35107,1.3498,1.41359,1.41225,294.63725,294.63725,158.79192,158.91418,4.81096,4.79592,0.0,4.0524,4.9357,유체 (λ≥3),7.7e-05,3e-06,0.117
B1,DLC1.2-i-s2,DW,30,0.44,2997.0,185469.5548,6.1875,1798499.9,30,1.85707,1.85584,4.90749,4.90738,5.13457,5.13445,1.48206,1.48203,1.55064,1.5506,294.63725,294.63725,158.74476,158.85066,15.80839,15.88951,3.3,4.5452,5.3479,유체 (λ≥3),7.5e-05,3e-06,0.115
B1,DLC1.2-i-s2,UW,30,0.44,2997.0,185469.5548,6.1875,1798499.9,30,1.85707,1.85584,4.46609,4.46232,4.67274,4.66879,1.34876,1.34762,1.41117,1.40997,294.63725,294.63725,158.74476,158.85066,4.91987,4.9003,0.0,4.0924,5.0406,유체 (λ≥3),7.5e-05,3e-06,0.115
B1,DLC1.2-i-s3,DW,30,0.44,2997.0,185477.6767,6.1877,1798499.5,30,1.8575,1.85586,4.89762,4.89262,5.12423,5.119,1.47908,1.47757,1.54752,1.54594,294.63725,294.63725,158.73595,158.87945,15.29737,15.22307,0.0,4.1979,5.6026,유체 (λ≥3),7.9e-05,3e-06,0.12
B1,DLC1.2-i-s3,UW,30,0.44,2997.0,185477.6767,6.1877,1798499.5,30,1.8575,1.85586,4.48098,4.4754,4.68832,4.68248,1.35326,1.35157,1.41587,1.41411,294.63725,294.63725,158.73595,158.87945,5.01789,4.99101,0.0,3.8342,5.0801,유체 (λ≥3),7.9e-05,3e-06,0.12
B1,DLC1.2-i-s4,DW,30,0.5,2997.0,185345.5989,6.1833,1798499.2,30,1.85642,1.85476,4.93467,4.93198,5.163,5.16018,1.49027,1.48946,1.55923,1.55838,294.63725,294.63725,158.82973,158.97318,16.60381,16.59794,0.0,4.4054,5.3475,유체 (λ≥3),6.6e-05,3e-06,0.102
B1,DLC1.2-i-s4,UW,30,0.5,2997.0,185345.5989,6.1833,1798499.2,30,1.85642,1.85476,4.42789,4.42417,4.63277,4.62888,1.33722,1.3361,1.3991,1.39792,294.63725,294.63725,158.82973,158.97318,4.37505,4.36811,0.0,4.107,4.8939,유체 (λ≥3),6.6e-05,3e-06,0.102
B1,DLC1.2-i-s5,DW,30,0.51,2997.0,185436.4979,6.1864,1798500.1,30,1.85701,1.85555,4.89134,4.89057,5.11766,5.11685,1.47718,1.47695,1.54553,1.54529,294.63725,294.63725,158.76658,158.89192,14.68166,14.77579,0.0,4.3538,5.4408,유체 (λ≥3),7.7e-05,6e-06,0.118
B1,DLC1.2-i-s5,UW,30,0.51,2997.0,185436.4979,6.1864,1798500.1,30,1.85701,1.85555,4.41289,4.41053,4.61707,4.61461,1.33269,1.33198,1.39436,1.39361,294.63725,294.63725,158.76658,158.89192,4.11664,4.12047,0.0,4.1309,5.0518,유체 (λ≥3),7.7e-05,6e-06,0.118
B1,DLC1.2-i-s6,DW,30,0.53,2997.0,185480.2541,6.1878,1798500.1,30,1.85695,1.85595,4.92497,4.92199,5.15285,5.14973,1.48734,1.48644,1.55616,1.55522,294.63725,294.63725,158.73891,158.82362,16.78619,16.68534,6.7,4.3901,5.6748,유체 (λ≥3),6.7e-05,3e-06,0.103
B1,DLC1.2-i-s6,UW,30,0.53,2997.0,185480.2541,6.1878,1798500.1,30,1.85695,1.85595,4.46326,4.45872,4.66977,4.66502,1.3479,1.34653,1.41027,1.40884,294.63725,294.63725,158.73891,158.82362,4.7365,4.70727,0.0,4.0945,5.0125,유체 (λ≥3),6.7e-05,3e-06,0.103
B1,DLC1.2-j-s1,DW,30,0.53,1332.0,82465.0391,6.19,799333.2,30,1.85745,1.85649,4.84432,4.84265,5.06847,5.06672,1.46298,1.46248,1.53068,1.53015,294.63725,294.63725,158.69223,158.77524,13.44086,13.43406,3.3,4.3488,5.3428,유체 (λ≥3),2.6e-05,2e-06,0.039
B1,DLC1.2-j-s1,UW,30,0.53,1332.0,82465.0391,6.19,799333.2,30,1.85745,1.85649,4.50057,4.49828,4.70881,4.70641,1.35917,1.35848,1.42206,1.42134,294.63725,294.63725,158.69223,158.77524,5.05887,5.05264,0.0,4.1717,5.1229,유체 (λ≥3),2.6e-05,2e-06,0.039
B1,DLC1.2-j-s2,DW,30,0.59,1332.0,82388.6888,6.1843,799333.1,30,1.85663,1.855,4.79891,4.79664,5.02096,5.01858,1.44927,1.44859,1.51633,1.51561,294.63725,294.63725,158.80948,158.94929,11.31232,11.31015,0.0,4.3768,5.2115,유체 (λ≥3),2.7e-05,3e-06,0.041
B1,DLC1.2-j-s2,UW,30,0.59,1332.0,82388.6888,6.1843,799333.1,30,1.85663,1.855,4.48862,4.48423,4.69631,4.69171,1.35556,1.35424,1.41829,1.4169,294.63725,294.63725,158.80948,158.94929,4.88268,4.87014,0.0,4.0129,4.9817,유체 (λ≥3),2.7e-05,3e-06,0.041
B1,DLC1.2-j-s3,DW,30,0.56,1332.0,82369.5613,6.1829,799333.5,30,1.85616,1.85466,4.81743,4.81496,5.04033,5.03775,1.45486,1.45412,1.52218,1.5214,294.63725,294.63725,158.84096,158.97129,11.9694,11.97931,0.0,4.3982,5.1951,유체 (λ≥3),2.8e-05,2e-06,0.042
B1,DLC1.2-j-s3,UW,30,0.56,1332.0,82369.5613,6.1829,799333.5,30,1.85616,1.85466,4.49165,4.48797,4.69948,4.69563,1.35648,1.35537,1.41924,1.41808,294.63725,294.63725,158.84096,158.97129,4.91519,4.90469,0.0,4.0712,4.9233,유체 (λ≥3),2.8e-05,2e-06,0.042
B1,DLC1.2-j-s4,DW,30,0.53,1332.0,82432.7248,6.1876,799333.2,30,1.85684,1.85589,4.83152,4.83018,5.05507,5.05368,1.45912,1.45872,1.52663,1.52621,294.63725,294.63725,158.744,158.82432,11.984,11.98573,0.0,4.3855,5.1812,유체 (λ≥3),2.7e-05,2e-06,0.041
B1,DLC1.2-j-s4,UW,30,0.53,1332.0,82432.7248,6.1876,799333.2,30,1.85684,1.85589,4.49757,4.49326,4.70567,4.70116,1.35827,1.35696,1.42111,1.41975,294.63725,294.63725,158.744,158.82432,5.03472,5.00981,0.0,4.1522,5.0521,유체 (λ≥3),2.7e-05,2e-06,0.041
B1,DLC1.2-j-s5,DW,30,0.59,1332.0,82351.2863,6.1815,799333.3,30,1.85616,1.85429,4.80868,4.80675,5.03118,5.02916,1.45222,1.45164,1.51942,1.51881,294.63725,294.63725,158.86729,159.03272,11.8323,11.88123,0.0,4.3625,5.2674,유체 (λ≥3),2.6e-05,3e-06,0.04
B1,DLC1.2-j-s5,UW,30,0.59,1332.0,82351.2863,6.1815,799333.3,30,1.85616,1.85429,4.49268,4.48902,4.70055,4.69673,1.35679,1.35568,1.41957,1.41841,294.63725,294.63725,158.86729,159.03272,4.849,4.84721,0.0,4.131,4.8979,유체 (λ≥3),2.6e-05,3e-06,0.04
B1,DLC1.2-j-s6,DW,30,0.61,1332.0,82338.952,6.1806,799332.8,30,1.85597,1.85407,4.81147,4.80747,5.0341,5.02992,1.45306,1.45186,1.5203,1.51903,294.63725,294.63725,158.88686,159.0508,12.28943,12.29206,0.0,4.4173,5.2124,유체 (λ≥3),2.6e-05,1e-06,0.04
B1,DLC1.2-j-s6,UW,30,0.61,1332.0,82338.952,6.1806,799332.8,30,1.85597,1.85407,4.56178,4.55959,4.77285,4.77057,1.37766,1.377,1.4414,1.44071,294.63725,294.63725,158.88686,159.0508,5.75011,5.76056,0.0,3.9909,4.9848,유체 (λ≥3),2.6e-05,1e-06,0.04
B1,DLC1.2-k-s1,DW,30,0.66,538.2,33311.3723,6.1884,322973.8,30,1.85747,1.85605,4.68126,4.679,4.89786,4.8955,1.41374,1.41306,1.47915,1.47844,294.63725,294.63725,158.72426,158.84583,8.29597,8.30402,0.0,4.3365,5.0729,유체 (λ≥3),9e-06,2e-06,0.013
B1,DLC1.2-k-s1,UW,30,0.66,538.2,33311.3723,6.1884,322973.8,30,1.85747,1.85605,4.60667,4.60308,4.81983,4.81607,1.39122,1.39013,1.45559,1.45445,294.63725,294.63725,158.72426,158.84583,6.01953,6.01252,0.0,4.0549,5.1888,유체 (λ≥3),9e-06,2e-06,0.013
B1,DLC1.2-k-s2,DW,30,0.72,538.2,33322.5454,6.1905,322973.7,30,1.85739,1.85661,4.71237,4.71199,4.93041,4.93001,1.42314,1.42302,1.48898,1.48886,294.63725,294.63725,158.68484,158.75069,9.69334,9.71101,0.0,4.3787,5.2054,유체 (λ≥3),6e-06,1e-06,0.01
B1,DLC1.2-k-s2,UW,30,0.72,538.2,33322.5454,6.1905,322973.7,30,1.85739,1.85661,4.62133,4.61989,4.83516,4.83365,1.39564,1.39521,1.46022,1.45976,294.63725,294.63725,158.68484,158.75069,6.09437,6.09921,0.0,4.135,4.9677,유체 (λ≥3),6e-06,1e-06,0.01
