model,case,idx,bin,rpm,rev,brg,kappa,lambda_in,lambda_out,hmin_in_um,hmin_out_um,nu_mm2s,nu1_mm2s,a_iso,a_iso_capped
B1,C1,2759,13,0.05399,8.998e-05,DW,0.1,0.16904,0.176862,0.05105,0.053412,294.637248,8125.663122,0.099969,0
B1,C1,2760,13,0.05885,9.809e-05,UW,0.1,0.159724,0.167115,0.048237,0.050469,294.637248,7564.382697,0.099975,0
B1,C1,2761,13,0.06481,0.00010801,UW,0.1,0.170868,0.178774,0.051602,0.05399,294.637248,6983.023027,0.099975,0
B1,C1,2762,13,0.07103,0.00011839,UW,0.1,0.182202,0.190633,0.055025,0.057571,294.637248,6470.983759,0.099975,0
B1,C1,2763,13,0.0771,0.0001285,UW,0.1,0.192964,0.201892,0.058275,0.060971,294.637248,6045.328897,0.099975,0
B1,C1,2764,13,0.0828,0.00013799,UW,0.1,0.202834,0.212219,0.061256,0.06409,294.637248,5698.136915,0.099975,0
B1,C1,2765,13,0.08783,0.00014638,UW,0.1,0.211389,0.22117,0.06384,0.066793,294.637248,5425.725885,0.099975,0
B1,C1,2766,13,0.09207,0.00015346,UW,0.1,0.21849,0.228599,0.065984,0.069037,294.637248,5217.289375,0.099975,0
B1,C1,2767,13,0.09494,0.00015823,UW,0.1,0.223228,0.233556,0.067415,0.070534,294.637248,5086.250332,0.099975,0
B1,C1,2768,13,0.09657,0.00016095,UW,0.1,0.225902,0.236355,0.068222,0.071379,294.637248,5014.925869,0.099975,0
B1,C1,2769,13,0.09666,0.0001611,UW,0.1,0.226054,0.236514,0.068268,0.071427,294.637248,5010.92515,0.099975,0
B1,C1,2770,13,0.0957,0.00015951,UW,0.1,0.224485,0.234872,0.067794,0.070931,294.637248,5052.49159,0.099975,0
B1,C1,2771,13,0.09366,0.0001561,UW,0.1,0.221117,0.231348,0.066777,0.069867,294.637248,5143.855067,0.099975,0
B1,C1,2772,13,0.09063,0.00015105,UW,0.1,0.216085,0.226083,0.065258,0.068277,294.637248,5286.200986,0.099975,0
B1,C1,2773,13,0.08694,0.0001449,UW,0.1,0.209887,0.219598,0.063386,0.066319,294.637248,5471.802332,0.099975,0
B1,C1,2774,13,0.08196,0.0001366,UW,0.1,0.201397,0.210715,0.060822,0.063636,294.637248,5746.371118,0.099975,0
B1,C1,2775,13,0.07601,0.00012668,UW,0.1,0.191047,0.199886,0.057696,0.060366,294.637248,6117.328045,0.099975,0
B1,C1,2776,13,0.06977,0.00011628,UW,0.1,0.179926,0.188251,0.054338,0.056852,294.637248,6568.163473,0.099975,0
B1,C1,2777,13,0.06366,0.0001061,UW,0.1,0.168747,0.176555,0.050962,0.05332,294.637248,7087.230639,0.099975,0
B1,C1,2778,13,0.05812,9.686e-05,UW,0.1,0.158323,0.165649,0.047814,0.050026,294.637248,7643.819533,0.099975,0
B1,C1,2779,13,0.05247,8.745e-05,UW,0.1,0.147392,0.154212,0.044512,0.046572,294.637248,8320.52236,0.099975,0
B1,C1,2760,13,0.05885,9.809e-05,DW,0.1,0.179559,0.187867,0.054227,0.056736,294.637248,7564.382697,0.099969,0
B1,C1,2761,13,0.06481,0.00010801,DW,0.1,0.192086,0.200974,0.05801,0.060694,294.637248,6983.023027,0.099969,0
B1,C1,2762,13,0.07103,0.00011839,DW,0.1,0.204828,0.214306,0.061858,0.06472,294.637248,6470.983759,0.099969,0
B1,C1,2763,13,0.0771,0.0001285,DW,0.1,0.216926,0.226963,0.065512,0.068543,294.637248,6045.328897,0.099969,0
B1,C1,2764,13,0.0828,0.00013799,DW,0.1,0.228021,0.238572,0.068862,0.072049,294.637248,5698.136915,0.099969,0
B1,C1,2765,13,0.08783,0.00014638,DW,0.1,0.237639,0.248635,0.071767,0.075088,294.637248,5425.725885,0.099969,0
B1,C1,2766,13,0.09207,0.00015346,DW,0.1,0.245622,0.256987,0.074178,0.07761,294.637248,5217.289375,0.099969,0
B1,C1,2767,13,0.09494,0.00015823,DW,0.1,0.250948,0.262559,0.075786,0.079293,294.637248,5086.250332,0.099969,0
B1,C1,2768,13,0.09657,0.00016095,DW,0.1,0.253955,0.265705,0.076694,0.080243,294.637248,5014.925869,0.099969,0
B1,C1,2769,13,0.09666,0.0001611,DW,0.1,0.254126,0.265884,0.076746,0.080297,294.637248,5010.92515,0.099969,0
B1,C1,2770,13,0.0957,0.00015951,DW,0.1,0.252361,0.264038,0.076213,0.079739,294.637248,5052.49159,0.099969,0
B1,C1,2771,13,0.09366,0.0001561,DW,0.1,0.248576,0.260077,0.07507,0.078543,294.637248,5143.855067,0.099969,0
B1,C1,2772,13,0.09063,0.00015105,DW,0.1,0.242918,0.254158,0.073361,0.076756,294.637248,5286.200986,0.099969,0
B1,C1,2773,13,0.08694,0.0001449,DW,0.1,0.235951,0.246868,0.071257,0.074554,294.637248,5471.802332,0.099969,0
B1,C1,2774,13,0.08196,0.0001366,DW,0.1,0.226406,0.236882,0.068375,0.071538,294.637248,5746.371118,0.099969,0
B1,C1,2775,13,0.07601,0.00012668,DW,0.1,0.214771,0.224708,0.064861,0.067862,294.637248,6117.328045,0.099969,0
B1,C1,2776,13,0.06977,0.00011628,DW,0.1,0.202269,0.211628,0.061085,0.063912,294.637248,6568.163473,0.099969,0
B1,C1,2777,13,0.06366,0.0001061,DW,0.1,0.189702,0.198479,0.05729,0.059941,294.637248,7087.230639,0.099969,0
B1,C1,2778,13,0.05812,9.686e-05,DW,0.1,0.177984,0.186219,0.053751,0.056238,294.637248,7643.819533,0.099969,0
B1,C1,2779,13,0.05247,8.745e-05,DW,0.1,0.165695,0.173362,0.05004,0.052355,294.637248,8320.52236,0.099969,0
B1,C1,2780,13,0.04725,7.875e-05,UW,0.1,0.136963,0.143301,0.041363,0.043277,294.637248,9076.928449,0.099975,0
B1,C1,2781,13,0.04247,7.078e-05,UW,0.1,0.127108,0.132989,0.038387,0.040163,294.637248,9917.31258,0.099975,0
B1,C1,2782,13,0.03913,6.521e-05,UW,0.1,0.120026,0.12558,0.036248,0.037925,294.637248,10614.866576,0.099975,0
B1,C1,2783,13,0.03689,6.149e-05,UW,0.1,0.115184,0.120514,0.034786,0.036395,294.637248,11146.015555,0.099975,0
B1,C1,2784,13,0.03659,6.099e-05,UW,0.1,0.114526,0.119825,0.034587,0.036187,294.637248,11221.985625,0.099975,0
B1,C1,2785,13,0.03832,6.387e-05,UW,0.1,0.118286,0.123759,0.035722,0.037375,294.637248,10800.260307,0.099975,0
B1,C1,2786,13,0.0419,6.983e-05,UW,0.1,0.12591,0.131736,0.038025,0.039784,294.637248,10029.268111,0.099975,0
B1,C1,2787,13,0.04631,7.718e-05,UW,0.1,0.135047,0.141296,0.040784,0.042671,294.637248,9229.842122,0.099975,0
B1,C1,2788,13,0.05047,8.412e-05,UW,0.1,0.143442,0.150079,0.04332,0.045324,294.637248,8592.870858,0.099975,0
B1,C1,2789,13,0.05477,9.129e-05,UW,0.1,0.151891,0.158919,0.045871,0.047994,294.637248,8029.096933,0.099975,0
B1,C1,2790,13,0.05855,9.759e-05,UW,0.1,0.159153,0.166517,0.048064,0.050288,294.637248,7596.569103,0.099975,0
B1,C1,2791,13,0.06312,0.0001052,UW,0.1,0.167743,0.175505,0.050658,0.053002,294.637248,7137.53846,0.099975,0
B1,C1,2792,13,0.06858,0.0001143,UW,0.1,0.177779,0.186005,0.053689,0.056173,294.637248,6662.332673,0.099975,0
B1,C1,2793,13,0.0749,0.00012484,UW,0.1,0.189097,0.197847,0.057107,0.05975,294.637248,6192.178367,0.099975,0
B1,C1,2794,13,0.08163,0.00013604,UW,0.1,0.200823,0.210115,0.060649,0.063455,294.637248,5765.839419,0.099975,0
B1,C1,2795,13,0.08808,0.0001468,UW,0.1,0.211812,0.221613,0.063967,0.066927,294.637248,5412.869349,0.099975,0
B1,C1,2796,13,0.09321,0.00015535,UW,0.1,0.220375,0.230572,0.066553,0.069633,294.637248,5164.398596,0.099975,0
B1,C1,2797,13,0.09646,0.00016077,UW,0.1,0.22573,0.236174,0.06817,0.071325,294.637248,5019.464797,0.099975,0
B1,C1,2798,13,0.0971,0.00016183,UW,0.1,0.226767,0.23726,0.068484,0.071653,294.637248,4992.242511,0.099975,0
B1,C1,2799,13,0.09503,0.00015838,UW,0.1,0.223372,0.233707,0.067458,0.07058,294.637248,5082.349527,0.099975,0
B1,C1,2780,13,0.04725,7.875e-05,DW,0.1,0.153971,0.161096,0.046499,0.048651,294.637248,9076.928449,0.099969,0
B1,C1,2781,13,0.04247,7.078e-05,DW,0.1,0.142892,0.149504,0.043153,0.04515,294.637248,9917.31258,0.099969,0
B1,C1,2782,13,0.03913,6.521e-05,DW,0.1,0.134931,0.141174,0.040749,0.042635,294.637248,10614.866576,0.099969,0
B1,C1,2783,13,0.03689,6.149e-05,DW,0.1,0.129487,0.135479,0.039105,0.040915,294.637248,11146.015555,0.099969,0
B1,C1,2784,13,0.03659,6.099e-05,DW,0.1,0.128748,0.134705,0.038882,0.040681,294.637248,11221.985625,0.099969,0
B1,C1,2785,13,0.03832,6.387e-05,DW,0.1,0.132975,0.139128,0.040158,0.042017,294.637248,10800.260307,0.099969,0
B1,C1,2786,13,0.0419,6.983e-05,DW,0.1,0.141546,0.148095,0.042747,0.044725,294.637248,10029.268111,0.099969,0
B1,C1,2787,13,0.04631,7.718e-05,DW,0.1,0.151817,0.158842,0.045849,0.04797,294.637248,9229.842122,0.099969,0
B1,C1,2788,13,0.05047,8.412e-05,DW,0.1,0.161255,0.168716,0.048699,0.050952,294.637248,8592.870858,0.099969,0
B1,C1,2789,13,0.05477,9.129e-05,DW,0.1,0.170753,0.178654,0.051567,0.053953,294.637248,8029.096933,0.099969,0
B1,C1,2790,13,0.05855,9.759e-05,DW,0.1,0.178917,0.187195,0.054033,0.056533,294.637248,7596.569103,0.099969,0
B1,C1,2791,13,0.06312,0.0001052,DW,0.1,0.188573,0.197299,0.056949,0.059584,294.637248,7137.53846,0.099969,0
B1,C1,2792,13,0.06858,0.0001143,DW,0.1,0.199855,0.209103,0.060356,0.063149,294.637248,6662.332673,0.099969,0
B1,C1,2793,13,0.0749,0.00012484,DW,0.1,0.212579,0.222415,0.064199,0.067169,294.637248,6192.178367,0.099969,0
B1,C1,2794,13,0.08163,0.00013604,DW,0.1,0.225761,0.236207,0.06818,0.071335,294.637248,5765.839419,0.099969,0
B1,C1,2795,13,0.08808,0.0001468,DW,0.1,0.238115,0.249133,0.071911,0.075238,294.637248,5412.869349,0.099969,0
B1,C1,2796,13,0.09321,0.00015535,DW,0.1,0.247741,0.259204,0.074818,0.07828,294.637248,5164.398596,0.099969,0
B1,C1,2797,13,0.09646,0.00016077,DW,0.1,0.253761,0.265502,0.076636,0.080182,294.637248,5019.464797,0.099969,0
B1,C1,2798,13,0.0971,0.00016183,DW,0.1,0.254927,0.266723,0.076988,0.08055,294.637248,4992.242511,0.099969,0
B1,C1,2799,13,0.09503,0.00015838,DW,0.1,0.25111,0.262729,0.075835,0.079344,294.637248,5082.349527,0.099969,0
B1,C1,2800,14,0.09235,0.00015392,UW,0.1,0.218645,0.228762,0.066031,0.069086,294.637248,5204.353679,0.099975,0
B1,C1,2801,14,0.0887,0.00014784,UW,0.1,0.212567,0.222402,0.064195,0.067165,294.637248,5381.276641,0.099975,0
B1,C1,2802,14,0.08491,0.00014151,UW,0.1,0.206158,0.215697,0.06226,0.06514,294.637248,5580.19617,0.099975,0
B1,C1,2803,14,0.08047,0.00013411,UW,0.1,0.19855,0.207736,0.059962,0.062736,294.637248,5834.631014,0.099975,0
B1,C1,2804,14,0.07629,0.00012716,UW,0.1,0.191282,0.200133,0.057767,0.06044,294.637248,6098.401668,0.099975,0
B1,C1,2805,14,0.07256,0.00012093,UW,0.1,0.184675,0.19322,0.055772,0.058352,294.637248,6357.953834,0.099975,0
B1,C1,2806,14,0.06831,0.00011386,UW,0.1,0.177049,0.185241,0.053469,0.055943,294.637248,6683.945888,0.099975,0
B1,C1,2807,14,0.06277,0.00010462,UW,0.1,0.166865,0.174586,0.050393,0.052725,294.637248,7170.319012,0.099975,0
B1,C1,2808,14,0.05625,9.376e-05,UW,0.1,0.154538,0.161689,0.046671,0.04883,294.637248,7853.39364,0.099975,0
B1,C1,2809,14,0.05002,8.336e-05,UW,0.1,0.142339,0.148925,0.042986,0.044975,294.637248,8657.727682,0.099975,0
B1,C1,2810,14,0.04517,7.529e-05,UW,0.1,0.132541,0.138674,0.040027,0.04188,294.637248,9421.661643,0.099975,0
B1,C1,2811,14,0.04242,7.071e-05,UW,0.1,0.126843,0.132712,0.038307,0.040079,294.637248,9925.596656,0.099975,0
B1,C1,2812,14,0.04174,6.956e-05,UW,0.1,0.125399,0.131202,0.037871,0.039623,294.637248,10061.209238,0.099975,0
B1,C1,2813,14,0.04288,7.147e-05,UW,0.1,0.127799,0.133712,0.038595,0.040381,294.637248,9837.643779,0.099975,0
B1,C1,2814,14,0.04582,7.637e-05,UW,0.1,0.133876,0.140071,0.040431,0.042301,294.637248,9310.348633,0.099975,0
B1,C1,2815,14,0.04983,8.305e-05,UW,0.1,0.141958,0.148526,0.042871,0.044855,294.637248,8685.278576,0.099975,0
B1,C1,2816,14,0.05328,8.88e-05,UW,0.1,0.148774,0.155658,0.04493,0.047009,294.637248,8215.498875,0.099975,0
B1,C1,2817,14,0.0563,9.383e-05,UW,0.1,0.154624,0.161779,0.046696,0.048857,294.637248,7848.24096,0.099975,0
B1,C1,2818,14,0.05913,9.854e-05,UW,0.1,0.160021,0.167426,0.048326,0.050563,294.637248,7535.360878,0.099975,0
B1,C1,2819,14,0.0628,0.00010467,UW,0.1,0.166923,0.174647,0.050411,0.052743,294.637248,7167.362276,0.099975,0
B1,C1,2800,14,0.09235,0.00015392,DW,0.1,0.24562,0.256985,0.074177,0.077609,294.637248,5204.353679,0.099969,0
B1,C1,2801,14,0.0887,0.00014784,DW,0.1,0.238792,0.249841,0.072115,0.075452,294.637248,5381.276641,0.099969,0
B1,C1,2802,14,0.08491,0.00014151,DW,0.1,0.231592,0.242308,0.069941,0.073177,294.637248,5580.19617,0.099969,0
B1,C1,2803,14,0.08047,0.00013411,DW,0.1,0.223045,0.233366,0.06736,0.070476,294.637248,5834.631014,0.099969,0
B1,C1,2804,14,0.07629,0.00012716,DW,0.1,0.214881,0.224824,0.064894,0.067897,294.637248,6098.401668,0.099969,0
B1,C1,2805,14,0.07256,0.00012093,DW,0.1,0.207459,0.217058,0.062653,0.065552,294.637248,6357.953834,0.099969,0
B1,C1,2806,14,0.06831,0.00011386,DW,0.1,0.198892,0.208095,0.060065,0.062845,294.637248,6683.945888,0.099969,0
B1,C1,2807,14,0.06277,0.00010462,DW,0.1,0.187452,0.196125,0.05661,0.05923,294.637248,7170.319012,0.099969,0
B1,C1,2808,14,0.05625,9.376e-05,DW,0.1,0.173604,0.181637,0.052429,0.054854,294.637248,7853.39364,0.099969,0
B1,C1,2809,14,0.05002,8.336e-05,DW,0.1,0.159899,0.167298,0.04829,0.050524,294.637248,8657.727682,0.099969,0
B1,C1,2810,14,0.04517,7.529e-05,DW,0.1,0.148893,0.155783,0.044966,0.047046,294.637248,9421.661643,0.099969,0
B1,C1,2811,14,0.04242,7.071e-05,DW,0.1,0.142492,0.149085,0.043033,0.045024,294.637248,9925.596656,0.099969,0
B1,C1,2812,14,0.04174,6.956e-05,DW,0.1,0.14087,0.147389,0.042543,0.044511,294.637248,10061.209238,0.099969,0
B1,C1,2813,14,0.04288,7.147e-05,DW,0.1,0.143566,0.150208,0.043357,0.045363,294.637248,9837.643779,0.099969,0
B1,C1,2814,14,0.04582,7.637e-05,DW,0.1,0.150393,0.157352,0.045419,0.04752,294.637248,9310.348633,0.099969,0
B1,C1,2815,14,0.04983,8.305e-05,DW,0.1,0.159472,0.16685,0.04816,0.050389,294.637248,8685.278576,0.099969,0
B1,C1,2816,14,0.05328,8.88e-05,DW,0.1,0.167128,0.174862,0.050473,0.052808,294.637248,8215.498875,0.099969,0
B1,C1,2817,14,0.0563,9.383e-05,DW,0.1,0.173701,0.181738,0.052458,0.054885,294.637248,7848.24096,0.099969,0
B1,C1,2818,14,0.05913,9.854e-05,DW,0.1,0.179764,0.188081,0.054289,0.056801,294.637248,7535.360878,0.099969,0
B1,C1,2819,14,0.0628,0.00010467,DW,0.1,0.187517,0.196194,0.05663,0.05925,294.637248,7167.362276,0.099969,0
B1,C1,2820,14,0.06802,0.00011336,UW,0.1,0.17651,0.184678,0.053306,0.055773,294.637248,6708.136301,0.099975,0
B1,C1,2821,14,0.07464,0.0001244,UW,0.1,0.188369,0.197085,0.056887,0.05952,294.637248,6210.385886,0.099975,0
B1,C1,2822,14,0.08174,0.00013624,UW,0.1,0.200747,0.210035,0.060626,0.063431,294.637248,5758.988816,0.099975,0
B1,C1,2823,14,0.08896,0.00014827,UW,0.1,0.213002,0.222858,0.064327,0.067303,294.637248,5368.230121,0.099975,0
B1,C1,2824,14,0.09555,0.00015924,UW,0.1,0.223914,0.234274,0.067622,0.070751,294.637248,5059.47362,0.099975,0
B1,C1,2825,14,0.10056,0.0001676,UW,0.1,0.232075,0.242813,0.070087,0.073329,294.637248,4849.208136,0.099975,0
B1,C1,2826,14,0.10318,0.00017197,UW,0.1,0.236292,0.247226,0.07136,0.074662,294.637248,4746.745264,0.099975,0
B1,C1,2827,14,0.1039,0.00017317,UW,0.1,0.237445,0.248432,0.071709,0.075027,294.637248,4719.427358,0.099975,0
B1,C1,2828,14,0.10417,0.00017362,UW,0.1,0.23788,0.248887,0.07184,0.075164,294.637248,4709.197214,0.099975,0
B1,C1,2829,14,0.10369,0.00017282,UW,0.1,0.237108,0.248079,0.071607,0.07492,294.637248,4727.397061,0.099975,0
B1,C1,2830,14,0.10338,0.00017231,UW,0.1,0.236619,0.247568,0.071459,0.074765,294.637248,4738.969846,0.099975,0
B1,C1,2831,14,0.10288,0.00017146,UW,0.1,0.235807,0.246717,0.071214,0.074509,294.637248,4758.346112,0.099975,0
B1,C1,2832,14,0.10054,0.00016756,UW,0.1,0.232041,0.242777,0.070076,0.073319,294.637248,4850.048815,0.099975,0
B1,C1,2833,14,0.09625,0.00016041,UW,0.1,0.225062,0.235476,0.067969,0.071114,294.637248,5028.873435,0.099975,0
B1,C1,2834,14,0.09121,0.00015201,UW,0.1,0.216749,0.226778,0.065458,0.068487,294.637248,5258.367077,0.099975,0
B1,C1,2835,14,0.08648,0.00014413,UW,0.1,0.208819,0.218481,0.063063,0.065981,294.637248,5495.975399,0.099975,0
B1,C1,2836,14,0.08109,0.00013514,UW,0.1,0.199616,0.208852,0.060284,0.063073,294.637248,5797.691898,0.099975,0
B1,C1,2837,14,0.07542,0.0001257,UW,0.1,0.189742,0.198521,0.057302,0.059953,294.637248,6157.137024,0.099975,0
B1,C1,2838,14,0.07002,0.0001167,UW,0.1,0.180129,0.188464,0.054399,0.056916,294.637248,6548.646156,0.099975,0
B1,C1,2839,14,0.06577,0.00010961,UW,0.1,0.172399,0.180376,0.052065,0.054474,294.637248,6898.21669,0.099975,0
B1,C1,2820,14,0.06802,0.00011336,DW,0.1,0.198287,0.207462,0.059883,0.062653,294.637248,6708.136301,0.099969,0
B1,C1,2821,14,0.07464,0.0001244,DW,0.1,0.211609,0.2214,0.063906,0.066863,294.637248,6210.385886,0.099969,0
B1,C1,2822,14,0.08174,0.00013624,DW,0.1,0.225514,0.235948,0.068105,0.071256,294.637248,5758.988816,0.099969,0
B1,C1,2823,14,0.08896,0.00014827,DW,0.1,0.239281,0.250353,0.072263,0.075606,294.637248,5368.230121,0.099969,0
B1,C1,2824,14,0.09555,0.00015924,DW,0.1,0.251539,0.263177,0.075965,0.07948,294.637248,5059.47362,0.099969,0
B1,C1,2825,14,0.10056,0.0001676,DW,0.1,0.260707,0.272769,0.078733,0.082376,294.637248,4849.208136,0.099969,0
B1,C1,2826,14,0.10318,0.00017197,DW,0.1,0.265445,0.277727,0.080164,0.083874,294.637248,4746.745264,0.099969,0
B1,C1,2827,14,0.1039,0.00017317,DW,0.1,0.26674,0.279082,0.080555,0.084283,294.637248,4719.427358,0.099969,0
B1,C1,2828,14,0.10417,0.00017362,DW,0.1,0.267229,0.279593,0.080703,0.084437,294.637248,4709.197214,0.099969,0
B1,C1,2829,14,0.10369,0.00017282,DW,0.1,0.266361,0.278685,0.080441,0.084163,294.637248,4727.397061,0.099969,0
B1,C1,2830,14,0.10338,0.00017231,DW,0.1,0.265812,0.278111,0.080275,0.08399,294.637248,4738.969846,0.099969,0
B1,C1,2831,14,0.10288,0.00017146,DW,0.1,0.264899,0.277156,0.079999,0.083701,294.637248,4758.346112,0.099969,0
B1,C1,2832,14,0.10054,0.00016756,DW,0.1,0.260668,0.27273,0.078722,0.082364,294.637248,4850.048815,0.099969,0
B1,C1,2833,14,0.09625,0.00016041,DW,0.1,0.252829,0.264527,0.076354,0.079887,294.637248,5028.873435,0.099969,0
B1,C1,2834,14,0.09121,0.00015201,DW,0.1,0.24349,0.254757,0.073534,0.076937,294.637248,5258.367077,0.099969,0
B1,C1,2835,14,0.08648,0.00014413,DW,0.1,0.234582,0.245436,0.070844,0.074122,294.637248,5495.975399,0.099969,0
B1,C1,2836,14,0.08109,0.00013514,DW,0.1,0.224243,0.234619,0.067721,0.070855,294.637248,5797.691898,0.099969,0
B1,C1,2837,14,0.07542,0.0001257,DW,0.1,0.213151,0.223014,0.064372,0.06735,294.637248,6157.137024,0.099969,0
B1,C1,2838,14,0.07002,0.0001167,DW,0.1,0.202352,0.211715,0.06111,0.063938,294.637248,6548.646156,0.099969,0
B1,C1,2839,14,0.06577,0.00010961,DW,0.1,0.193669,0.20263,0.058488,0.061194,294.637248,6898.21669,0.099969,0
B1,C1,2840,14,0.06279,0.00010464,UW,0.1,0.166891,0.174613,0.050401,0.052733,294.637248,7169.010894,0.099975,0
B1,C1,2841,14,0.06172,0.00010286,UW,0.1,0.164897,0.172527,0.049799,0.052103,294.637248,7271.897096,0.099975,0
B1,C1,2842,14,0.06128,0.00010213,UW,0.1,0.164081,0.171674,0.049553,0.051845,294.637248,7314.784311,0.099975,0
B1,C1,2843,14,0.06167,0.00010278,UW,0.1,0.164809,0.172435,0.049772,0.052075,294.637248,7276.526137,0.099975,0
B1,C1,2844,14,0.06224,0.00010373,UW,0.1,0.165869,0.173544,0.050092,0.05241,294.637248,7221.402768,0.099975,0
B1,C1,2845,14,0.06229,0.00010382,UW,0.1,0.165969,0.173648,0.050123,0.052442,294.637248,7216.27368,0.099975,0
B1,C1,2846,14,0.06243,0.00010405,UW,0.1,0.166229,0.173921,0.050201,0.052524,294.637248,7202.849154,0.099975,0
B1,C1,2847,14,0.06345,0.00010576,UW,0.1,0.168135,0.175914,0.050777,0.053126,294.637248,7106.164558,0.099975,0
B1,C1,2848,14,0.06681,0.00011134,UW,0.1,0.174302,0.182367,0.052639,0.055075,294.637248,6809.009034,0.099975,0
B1,C1,2849,14,0.07256,0.00012093,UW,0.1,0.184675,0.19322,0.055772,0.058352,294.637248,6357.946561,0.099975,0
B1,C1,2850,14,0.07975,0.00013291,UW,0.1,0.197299,0.206429,0.059584,0.062341,294.637248,5878.491363,0.099975,0
B1,C1,2851,14,0.0866,0.00014434,UW,0.1,0.209027,0.218698,0.063126,0.066047,294.637248,5489.50625,0.099975,0
B1,C1,2852,14,0.09179,0.00015299,UW,0.1,0.217721,0.227795,0.065752,0.068794,294.637248,5230.551553,0.099975,0
B1,C1,2853,14,0.09537,0.00015895,UW,0.1,0.223629,0.233976,0.067536,0.070661,294.637248,5067.111881,0.099975,0
B1,C1,2854,14,0.09731,0.00016218,UW,0.1,0.226795,0.237289,0.068492,0.071661,294.637248,4983.341172,0.099975,0
B1,C1,2855,14,0.09881,0.00016468,UW,0.1,0.229235,0.239841,0.069229,0.072432,294.637248,4920.521693,0.099975,0
B1,C1,2856,14,0.10084,0.00016807,UW,0.1,0.232533,0.243293,0.070225,0.073474,294.637248,4837.87042,0.099975,0
B1,C1,2857,14,0.10337,0.00017229,UW,0.1,0.2366,0.247548,0.071453,0.074759,294.637248,4739.426446,0.099975,0
B1,C1,2858,14,0.10606,0.00017677,UW,0.1,0.240895,0.252041,0.07275,0.076116,294.637248,4639.403731,0.099975,0
B1,C1,2859,14,0.10892,0.00018154,UW,0.1,0.245421,0.256776,0.074117,0.077546,294.637248,4538.136616,0.099975,0
B1,C1,2840,14,0.06279,0.00010464,DW,0.1,0.187481,0.196156,0.056619,0.059239,294.637248,7169.010894,0.099969,0
B1,C1,2841,14,0.06172,0.00010286,DW,0.1,0.185241,0.193812,0.055943,0.058531,294.637248,7271.897096,0.099969,0
B1,C1,2842,14,0.06128,0.00010213,DW,0.1,0.184325,0.192854,0.055666,0.058242,294.637248,7314.784311,0.099969,0
B1,C1,2843,14,0.06167,0.00010278,DW,0.1,0.185142,0.193708,0.055913,0.0585,294.637248,7276.526137,0.099969,0
B1,C1,2844,14,0.06224,0.00010373,DW,0.1,0.186333,0.194955,0.056273,0.058876,294.637248,7221.402768,0.099969,0
B1,C1,2845,14,0.06229,0.00010382,DW,0.1,0.186445,0.195072,0.056306,0.058912,294.637248,7216.27368,0.099969,0
B1,C1,2846,14,0.06243,0.00010405,DW,0.1,0.186738,0.195378,0.056395,0.059004,294.637248,7202.849154,0.099969,0
B1,C1,2847,14,0.06345,0.00010576,DW,0.1,0.188878,0.197618,0.057041,0.059681,294.637248,7106.164558,0.099969,0
B1,C1,2848,14,0.06681,0.00011134,DW,0.1,0.195807,0.204867,0.059134,0.06187,294.637248,6809.009034,0.099969,0
B1,C1,2849,14,0.07256,0.00012093,DW,0.1,0.207459,0.217058,0.062653,0.065552,294.637248,6357.946561,0.099969,0
B1,C1,2850,14,0.07975,0.00013291,DW,0.1,0.221641,0.231896,0.066936,0.070033,294.637248,5878.491363,0.099969,0
B1,C1,2851,14,0.0866,0.00014434,DW,0.1,0.234815,0.24568,0.070914,0.074195,294.637248,5489.50625,0.099969,0
B1,C1,2852,14,0.09179,0.00015299,DW,0.1,0.244582,0.255899,0.073864,0.077281,294.637248,5230.551553,0.099969,0
B1,C1,2853,14,0.09537,0.00015895,DW,0.1,0.251219,0.262843,0.075868,0.079379,294.637248,5067.111881,0.099969,0
B1,C1,2854,14,0.09731,0.00016218,DW,0.1,0.254776,0.266564,0.076942,0.080502,294.637248,4983.341172,0.099969,0
B1,C1,2855,14,0.09881,0.00016468,DW,0.1,0.257516,0.269432,0.07777,0.081368,294.637248,4920.521693,0.099969,0
B1,C1,2856,14,0.10084,0.00016807,DW,0.1,0.261222,0.273308,0.078889,0.082539,294.637248,4837.87042,0.099969,0
B1,C1,2857,14,0.10337,0.00017229,DW,0.1,0.26579,0.278089,0.080269,0.083983,294.637248,4739.426446,0.099969,0
B1,C1,2858,14,0.10606,0.00017677,DW,0.1,0.270615,0.283136,0.081726,0.085507,294.637248,4639.403731,0.099969,0
B1,C1,2859,14,0.10892,0.00018154,DW,0.1,0.275699,0.288456,0.083261,0.087114,294.637248,4538.136616,0.099969,0
B1,C1,2860,14,0.11042,0.00018404,UW,0.1,0.247786,0.259252,0.074831,0.078294,294.637248,4486.808418,0.099975,0
B1,C1,2861,14,0.11092,0.00018487,UW,0.1,0.248571,0.260073,0.075069,0.078542,294.637248,4470.015477,0.099975,0
B1,C1,2862,14,0.1095,0.00018249,UW,0.1,0.246328,0.257726,0.074391,0.077833,294.637248,4518.313566,0.099975,0
B1,C1,2863,14,0.10601,0.00017668,UW,0.1,0.240811,0.251953,0.072725,0.07609,294.637248,4641.32882,0.099975,0
B1,C1,2864,14,0.10169,0.00016948,UW,0.1,0.233897,0.24472,0.070637,0.073905,294.637248,4804.440394,0.099975,0
