design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_Sys,D30_UW,D30_DW,life_UW_yr,life_DW_yr,life_Sys_yr,t_s
a02,DLC1.2-c-s4,0.19,center,30,45040.0,1.668,1.4074,0.01731344763511036,0.0006486382382159946,1732.7571395521638,46250.74229745008,1695.360179656831,2.544
a02,DLC1.2-c-s5,0.17,center,30,45040.0,1.5553,1.2896,0.017710783586891068,0.0006855171002221093,1693.883269072578,43762.58446401982,1655.991735617612,2.535
a02,DLC1.2-c-s6,0.18,center,30,45040.0,1.5832,1.3232,0.018494878832280567,0.0007952306655595935,1622.0706430170626,37724.90335101626,1581.350961175896,2.481
a02,DLC1.2-d-s1,0.18,center,30,38180.0,1.9191,1.6606,0.02076965878982656,0.0010521286746145067,1444.4146773703699,28513.622643154187,1401.0449180591295,2.559
a02,DLC1.2-d-s2,0.18,center,30,38180.0,1.6906,1.5154,0.020168521896230446,0.0008209942457144486,1487.4664665241078,36541.06000937107,1452.3002210519517,2.545
a02,DLC1.2-d-s3,0.17,center,30,38180.0,1.4825,1.3054,0.01963152258918713,0.0008669684582933077,1528.154521062148,34603.33500374079,1488.653579042043,2.572
a02,DLC1.2-d-s4,0.17,center,30,38180.0,1.4774,1.2463,0.019472837438376845,0.0008526182073780793,1540.6075306147395,35185.73699270886,1501.1566088757947,2.569
a02,DLC1.2-d-s5,0.19,center,30,38180.0,1.806,1.5564,0.020616159074202892,0.0010876869438590131,1455.169214208245,27581.465576448645,1409.4998186450343,2.617
a02,DLC1.2-d-s6,0.18,center,30,38180.0,1.6051,1.379,0.019397620254389382,0.0008874971418011211,1546.581467549426,33802.92576392622,1505.0268119292573,2.539
a02,DLC1.2-e-s1,0.21,center,30,28490.0,2.021,1.6709,0.014469996815953014,0.0007073456671549768,2073.2554665751777,42412.07855370535,2013.3755338538745,2.496
a02,DLC1.2-e-s2,0.21,center,30,28490.0,1.535,1.1579,0.014298276302826162,0.0007097270724458808,2098.1550058639077,42269.769837880325,2036.5366644925036,2.556
a02,DLC1.2-e-s3,0.19,center,30,28490.0,1.8879,1.6235,0.012050136272888525,0.0004800292660223917,2489.5984012642816,62496.18955232743,2432.1198214573005,2.58
a02,DLC1.2-e-s4,0.21,center,30,28490.0,1.6419,1.2767,0.013591358015368865,0.0006081684094148354,2207.28495019236,49328.441819043604,2149.4025303014523,2.492
a02,DLC1.2-e-s5,0.2,center,30,28490.0,2.0174,1.7807,0.013518646531910605,0.0007459122398692624,2219.157067919881,40219.20863674011,2146.035844784733,2.588
a02,DLC1.2-e-s6,0.2,center,30,28490.0,1.9167,1.6044,0.01334090704788114,0.0005852646192971406,2248.7226612349964,51258.86481234381,2191.0165221804814,2.505
a02,DLC1.2-f-s1,0.25,center,30,18970.0,1.8762,1.3825,0.005982809188455077,0.00025842022484023295,5014.366839225038,116089.98490171331,4887.85871723756,2.603
a02,DLC1.2-f-s2,0.25,center,30,18970.0,1.9142,1.5504,0.005669785042418223,0.00019829469883872594,5291.205887975726,151289.97484899557,5185.332676859708,2.616
a02,DLC1.2-f-s3,0.25,center,30,18970.0,2.4018,1.8021,0.006392738843847588,0.0003778704102165357,4692.824270284745,79392.29743553812,4526.211702467217,2.688
a02,DLC1.2-f-s4,0.25,center,30,18970.0,1.8776,1.3698,0.006125547981330051,0.00029401811168041183,4897.52102039466,102034.53055507352,4758.8614730585,2.53
a02,DLC1.2-f-s5,0.24,center,30,18970.0,1.7123,1.2656,0.0062446412525920675,0.00031504830334221583,4804.11904968078,95223.49329211595,4660.5102323378605,2.708
a02,DLC1.2-f-s6,0.27,center,30,18970.0,2.2261,1.6032,0.0061581639126826486,0.00028244355417645517,4871.581923666475,106215.91307853906,4740.338534618807,2.539
a02,DLC1.2-g-s1,0.29,center,30,11340.0,2.1606,1.4189,0.002666467252896165,0.00013152134118978864,11250.841339759829,228099.86370736014,10922.699004868231,2.702
a02,DLC1.2-g-s2,0.28,center,30,11340.0,1.8369,1.093,0.0027839694496469046,0.00015953752038486388,10775.980319685243,188043.53939831103,10406.023256751578,2.801
a02,DLC1.2-g-s3,0.29,center,30,11340.0,1.9357,1.0191,0.002579653395301227,0.00010433422724119936,11629.46931345282,287537.47253666,11356.466683022538,2.6
a02,DLC1.2-g-s4,0.29,center,30,11340.0,1.8588,1.0399,0.0029171185746283295,0.00013973117481288485,10284.120865337914,214697.97301978778,9993.605210749707,2.62
a02,DLC1.2-g-s5,0.32,center,30,11340.0,2.1943,1.4016,0.0027872370998924595,0.00011848121982561895,10763.346972224752,253204.68546959676,10496.511782640151,2.611
a02,DLC1.2-g-s6,0.31,center,30,11340.0,2.18,1.2706,0.002861689252591306,0.00015036025828802112,10483.318540905346,199520.8065054916,10155.77538441803,2.534
a02,DLC1.2-h-s1,0.37,center,30,6126.0,2.4829,1.133,0.0013823458171850266,0.00011254398973446467,21702.239502624045,266562.4354599632,20615.37536234684,2.5
