design,DLC,k,eps_UW,eps_DW,eps_Sys
1,DLC1.2-a-s2,1.21,38.6559,63.5318,39.5246
1,DLC1.2-a-s2,1.22,39.0689,64.3277,39.9511
1,DLC1.2-a-s2,1.23,39.4831,65.1271,40.3788
1,DLC1.2-a-s2,1.24,39.8983,65.93,40.8077
1,DLC1.2-a-s2,1.25,40.3147,66.7364,41.2378
1,DLC1.2-a-s2,1.26,40.7323,67.5464,41.6692
1,DLC1.2-a-s2,1.27,41.1509,68.3599,42.1018
1,DLC1.2-a-s2,1.28,41.5707,69.1769,42.5355
1,DLC1.2-a-s2,1.29,41.9916,69.9975,42.9706
1,DLC1.2-a-s2,1.3,42.4137,70.8217,43.4068
1,DLC1.2-a-s2,1.31,42.8369,71.6495,43.8443
1,DLC1.2-a-s2,1.32,43.2612,72.4809,44.283
1,DLC1.2-a-s2,1.33,43.6867,73.3159,44.7229
1,DLC1.2-a-s2,1.34,44.1134,74.1545,45.1641
1,DLC1.2-a-s2,1.35,44.5412,74.9968,45.6065
1,DLC1.2-a-s2,1.36,44.9701,75.8427,46.0501
1,DLC1.2-a-s2,1.37,45.4002,76.6923,46.495
1,DLC1.2-a-s2,1.38,45.8314,77.5456,46.9412
1,DLC1.2-a-s2,1.39,46.2638,78.4025,47.3886
1,DLC1.2-a-s2,1.4,46.6974,79.2632,47.8372
1,DLC1.2-a-s2,1.41,47.1322,80.1276,48.2871
1,DLC1.2-a-s2,1.42,47.5681,80.9958,48.7383
1,DLC1.2-a-s2,1.43,48.0051,81.8677,49.1907
1,DLC1.2-a-s2,1.44,48.4434,82.7433,49.6444
1,DLC1.2-a-s2,1.45,48.8828,83.6227,50.0994
1,DLC1.2-a-s2,1.46,49.3234,84.5059,50.5557
1,DLC1.2-a-s2,1.47,49.7652,85.3929,51.0132
1,DLC1.2-a-s2,1.48,50.2081,86.2837,51.472
1,DLC1.2-a-s2,1.49,50.6523,87.1784,51.932
1,DLC1.2-a-s2,1.5,51.0976,88.0768,52.3934
1,DLC1.2-a-s2,1.51,51.5441,88.9792,52.8561
1,DLC1.2-a-s2,1.52,51.9918,89.8854,53.32
1,DLC1.2-a-s2,1.53,52.4407,90.7954,53.7852
1,DLC1.2-a-s2,1.54,52.8908,91.7094,54.2517
1,DLC1.2-a-s2,1.55,53.3421,92.6273,54.7196
1,DLC1.2-a-s2,1.56,53.7947,93.5491,55.1887
1,DLC1.2-a-s2,1.57,54.2484,94.4748,55.6591
1,DLC1.2-a-s2,1.58,54.7033,95.4044,56.1309
1,DLC1.2-a-s2,1.59,55.1594,96.3381,56.6039
1,DLC1.2-a-s2,1.6,55.6168,97.2757,57.0783
1,DLC1.2-a-s2,1.61,56.0753,98.2172,57.554
1,DLC1.2-a-s2,1.62,56.5351,99.1628,58.0309
1,DLC1.2-a-s2,1.63,56.9961,100.1124,58.5093
1,DLC1.2-a-s2,1.64,57.4583,101.066,58.9889
1,DLC1.2-a-s2,1.65,57.9217,102.0237,59.4699
1,DLC1.2-a-s2,1.66,58.3864,102.9854,59.9522
1,DLC1.2-a-s2,1.67,58.8523,103.9512,60.4358
1,DLC1.2-a-s2,1.68,59.3194,104.9211,60.9208
1,DLC1.2-a-s2,1.69,59.7878,105.8951,61.4071
1,DLC1.2-a-s2,1.7,60.2574,106.8731,61.8948
1,DLC1.2-a-s2,1.71,60.7283,107.8553,62.3838
1,DLC1.2-a-s2,1.72,61.2004,108.8417,62.8741
1,DLC1.2-a-s2,1.73,61.6737,109.8322,63.3658
1,DLC1.2-a-s2,1.74,62.1483,110.8268,63.8589
1,DLC1.2-a-s2,1.75,62.6241,111.8256,64.3533
1,DLC1.2-a-s2,1.76,63.1012,112.8287,64.8491
1,DLC1.2-a-s2,1.77,63.5795,113.8359,65.3462
1,DLC1.2-a-s2,1.78,64.0592,114.8474,65.8447
1,DLC1.2-a-s2,1.79,64.54,115.8631,66.3446
1,DLC1.2-a-s2,1.8,65.0221,116.883,66.8459
1,DLC1.2-a-s2,1.81,65.5055,117.9072,67.3485
1,DLC1.2-a-s2,1.82,65.9902,118.9357,67.8525
1,DLC1.2-a-s2,1.83,66.4762,119.9685,68.3579
1,DLC1.2-a-s2,1.84,66.9634,121.0056,68.8647
1,DLC1.2-a-s2,1.85,67.4519,122.047,69.3729
1,DLC1.2-a-s2,1.86,67.9416,123.0927,69.8824
1,DLC1.2-a-s2,1.87,68.4327,124.1428,70.3934
1,DLC1.2-a-s2,1.88,68.925,125.1973,70.9057
1,DLC1.2-a-s2,1.89,69.4187,126.2561,71.4195
1,DLC1.2-a-s2,1.9,69.9136,127.3193,71.9347
1,DLC1.2-a-s2,1.91,70.4098,128.387,72.4512
1,DLC1.2-a-s2,1.92,70.9073,129.4591,72.9692
1,DLC1.2-a-s2,1.93,71.4061,130.5356,73.4886
1,DLC1.2-a-s2,1.94,71.9062,131.6165,74.0094
1,DLC1.2-a-s2,1.95,72.4076,132.7019,74.5316
1,DLC1.2-a-s2,1.96,72.9103,133.7918,75.0553
1,DLC1.2-a-s2,1.97,73.4144,134.8862,75.5804
1,DLC1.2-a-s2,1.98,73.9197,135.9852,76.1069
1,DLC1.2-a-s2,1.99,74.4264,137.0886,76.6348
1,DLC1.2-a-s2,2.0,74.9343,138.1966,77.1642
1,DLC1.2-a-s2,2.01,75.4436,139.3091,77.695
1,DLC1.2-a-s2,2.02,75.9542,140.4262,78.2273
1,DLC1.2-a-s2,2.03,76.4662,141.5479,78.761
1,DLC1.2-a-s2,2.04,76.9794,142.6742,79.2961
1,DLC1.2-a-s2,2.05,77.494,143.8051,79.8327
1,DLC1.2-a-s2,2.06,78.01,144.9407,80.3708
1,DLC1.2-a-s2,2.07,78.5272,146.0808,80.9103
1,DLC1.2-a-s2,2.08,79.0458,147.2257,81.4513
1,DLC1.2-a-s2,2.09,79.5658,148.3752,81.9937
1,DLC1.2-a-s2,2.1,80.0871,149.5294,82.5376
1,DLC1.2-a-s2,2.11,80.6097,150.6883,83.083
1,DLC1.2-a-s2,2.12,81.1337,151.852,83.6299
1,DLC1.2-a-s2,2.13,81.6591,153.0204,84.1782
1,DLC1.2-a-s2,2.14,82.1858,154.1935,84.728
1,DLC1.2-a-s2,2.15,82.7138,155.3714,85.2793
1,DLC1.2-a-s2,2.16,83.2432,156.5541,85.8321
1,DLC1.2-a-s2,2.17,83.774,157.7415,86.3864
1,DLC1.2-a-s2,2.18,84.3062,158.9338,86.9421
1,DLC1.2-a-s2,2.19,84.8397,160.131,87.4994
1,DLC1.2-a-s2,2.2,85.3746,161.3329,88.0581
1,DLC1.2-a-s2,2.21,85.9108,162.5397,88.6184
1,DLC1.2-a-s2,2.22,86.4485,163.7514,89.1802
1,DLC1.2-a-s2,2.23,86.9875,164.968,89.7435
1,DLC1.2-a-s2,2.24,87.5279,166.1895,90.3083
1,DLC1.2-a-s2,2.25,88.0697,167.416,90.8746
1,DLC1.2-a-s2,2.26,88.6129,168.6473,91.4424
1,DLC1.2-a-s2,2.27,89.1574,169.8836,92.0118
1,DLC1.2-a-s2,2.28,89.7034,171.1249,92.5826
1,DLC1.2-a-s2,2.29,90.2508,172.3712,93.155
1,DLC1.2-a-s2,2.3,90.7995,173.6225,93.729
1,DLC1.2-a-s2,2.31,91.3497,174.8788,94.3045
1,DLC1.2-a-s2,2.32,91.9013,176.1401,94.8815
1,DLC1.2-a-s2,2.33,92.4542,177.4064,95.46
1,DLC1.2-a-s2,2.34,93.0086,178.6779,96.0401
1,DLC1.2-a-s2,2.35,93.5644,179.9544,96.6218
1,DLC1.2-a-s2,2.36,94.1216,181.236,97.205
1,DLC1.2-a-s2,2.37,94.6803,182.5227,97.7898
1,DLC1.2-a-s2,2.38,95.2403,183.8146,98.3761
1,DLC1.2-a-s2,2.39,95.8018,185.1116,98.964
1,DLC1.2-a-s2,2.4,96.3647,186.4138,99.5534
1,DLC1.2-a-s2,2.41,96.9291,187.7211,100.1444
1,DLC1.2-a-s2,2.42,97.4948,189.0336,100.737
1,DLC1.2-a-s2,2.43,98.0621,190.3514,101.3312
1,DLC1.2-a-s2,2.44,98.6307,191.6744,101.9269
1,DLC1.2-a-s2,2.45,99.2008,193.0026,102.5243
1,DLC1.2-a-s2,2.46,99.7723,194.3361,103.1232
1,DLC1.2-a-s2,2.47,100.3453,195.6748,103.7237
1,DLC1.2-a-s2,2.48,100.9198,197.0188,104.3258
1,DLC1.2-a-s2,2.49,101.4957,198.3682,104.9295
1,DLC1.2-a-s2,2.5,102.073,199.7229,105.5348
1,DLC1.2-a-s2,2.51,102.6518,201.0829,106.1417
1,DLC1.2-a-s2,2.52,103.2321,202.4483,106.7502
1,DLC1.2-a-s2,2.53,103.8138,203.819,107.3603
1,DLC1.2-a-s2,2.54,104.397,205.1952,107.972
1,DLC1.2-a-s2,2.55,104.9817,206.5767,108.5853
1,DLC1.2-a-s2,2.56,105.5678,207.9637,109.2003
1,DLC1.2-a-s2,2.57,106.1555,209.3561,109.8169
1,DLC1.2-a-s2,2.58,106.7446,210.754,110.4351
1,DLC1.2-a-s2,2.59,107.3351,212.1573,111.0549
1,DLC1.2-a-s2,2.6,107.9272,213.5662,111.6764
1,DLC1.2-a-s2,2.61,108.5208,214.9805,112.2995
1,DLC1.2-a-s2,2.62,109.1158,216.4004,112.9243
1,DLC1.2-a-s2,2.63,109.7124,217.8258,113.5507
1,DLC1.2-a-s2,2.64,110.3104,219.2568,114.1787
1,DLC1.2-a-s2,2.65,110.9099,220.6933,114.8084
1,DLC1.2-a-s2,2.66,111.511,222.1355,115.4398
1,DLC1.2-a-s2,2.67,112.1135,223.5832,116.0728
1,DLC1.2-a-s2,2.68,112.7176,225.0366,116.7075
1,DLC1.2-a-s2,2.69,113.3231,226.4957,117.3438
1,DLC1.2-a-s2,2.7,113.9302,227.9603,117.9818
1,DLC1.2-a-s2,2.71,114.5388,229.4307,118.6215
1,DLC1.2-a-s2,2.72,115.1489,230.9068,119.2628
1,DLC1.2-a-s2,2.73,115.7606,232.3886,119.9058
1,DLC1.2-a-s2,2.74,116.3738,233.8761,120.5506
1,DLC1.2-a-s2,2.75,116.9885,235.3693,121.197
1,DLC1.2-a-s2,2.76,117.6047,236.8684,121.845
1,DLC1.2-a-s2,2.77,118.2225,238.3732,122.4948
1,DLC1.2-a-s2,2.78,118.8418,239.8838,123.1463
1,DLC1.2-a-s2,2.79,119.4626,241.4002,123.7995
1,DLC1.2-a-s2,2.8,120.085,242.9225,124.4543
1,DLC1.2-a-s2,2.81,120.7089,244.4506,125.1109
1,DLC1.2-a-s2,2.82,121.3344,245.9846,125.7692
1,DLC1.2-a-s2,2.83,121.9615,247.5245,126.4292
1,DLC1.2-a-s2,2.84,122.59,249.0703,127.091
1,DLC1.2-a-s2,2.85,123.2202,250.622,127.7544
1,DLC1.2-a-s2,2.86,123.8519,252.1796,128.4196
1,DLC1.2-a-s2,2.87,124.4852,253.7432,129.0865
1,DLC1.2-a-s2,2.88,125.12,255.3128,129.7551
1,DLC1.2-a-s2,2.89,125.7565,256.8884,130.4255
1,DLC1.2-a-s2,2.9,126.3945,258.47,131.0976
1,DLC1.2-a-s2,2.91,127.034,260.0576,131.7715
1,DLC1.2-a-s2,2.92,127.6752,261.6513,132.4471
1,DLC1.2-a-s2,2.93,128.3179,263.251,133.1244
1,DLC1.2-a-s2,2.94,128.9622,264.8568,133.8035
1,DLC1.2-a-s2,2.95,129.6081,266.4688,134.4844
1,DLC1.2-a-s2,2.96,130.2556,268.0868,135.167
1,DLC1.2-a-s2,2.97,130.9047,269.711,135.8514
1,DLC1.2-a-s2,2.98,131.5554,271.3413,136.5375
1,DLC1.2-a-s2,2.99,132.2077,272.9779,137.2255
1,DLC1.2-a-s2,3.0,132.8616,274.6206,137.9152
1,DLC1.2-a-s3,0.0,-3.9968,-10.8435,-4.2423
1,DLC1.2-a-s3,0.01,-3.6863,-10.3579,-3.9255
1,DLC1.2-a-s3,0.02,-3.3749,-9.87,-3.6078
1,DLC1.2-a-s3,0.03,-3.0626,-9.3796,-3.2891
1,DLC1.2-a-s3,0.04,-2.7493,-8.8867,-2.9694
1,DLC1.2-a-s3,0.05,-2.4351,-8.3914,-2.6488
1,DLC1.2-a-s3,0.06,-2.12,-7.8937,-2.3271
1,DLC1.2-a-s3,0.07,-1.8039,-7.3934,-2.0045
1,DLC1.2-a-s3,0.08,-1.4869,-6.8907,-1.6809
1,DLC1.2-a-s3,0.09,-1.169,-6.3855,-1.3562
1,DLC1.2-a-s3,0.1,-0.8501,-5.8778,-1.0306
1,DLC1.2-a-s3,0.11,-0.5303,-5.3676,-0.704
1,DLC1.2-a-s3,0.12,-0.2096,-4.8549,-0.3764
1,DLC1.2-a-s3,0.13,0.1121,-4.3396,-0.0478
1,DLC1.2-a-s3,0.14,0.4348,-3.8218,0.2819
1,DLC1.2-a-s3,0.15,0.7584,-3.3014,0.6125
1,DLC1.2-a-s3,0.16,1.0829,-2.7785,0.9442
1,DLC1.2-a-s3,0.17,1.4084,-2.253,1.2769
1,DLC1.2-a-s3,0.18,1.7349,-1.7249,1.6105
1,DLC1.2-a-s3,0.19,2.0623,-1.1942,1.9452
1,DLC1.2-a-s3,0.2,2.3907,-0.6609,2.281
1,DLC1.2-a-s3,0.21,2.72,-0.1251,2.6177
1,DLC1.2-a-s3,0.22,3.0503,0.4135,2.9555
1,DLC1.2-a-s3,0.23,3.3816,0.9546,3.2943
1,DLC1.2-a-s3,0.24,3.7138,1.4984,3.6342
1,DLC1.2-a-s3,0.25,4.0471,2.0449,3.975
1,DLC1.2-a-s3,0.26,4.3812,2.594,4.317
1,DLC1.2-a-s3,0.27,4.7164,3.1458,4.6599
1,DLC1.2-a-s3,0.28,5.0526,3.7003,5.0039
1,DLC1.2-a-s3,0.29,5.3897,4.2574,5.349
1,DLC1.2-a-s3,0.3,5.7278,4.8173,5.695
1,DLC1.2-a-s3,0.31,6.0669,5.3799,6.0422
1,DLC1.2-a-s3,0.32,6.407,5.9453,6.3904
1,DLC1.2-a-s3,0.33,6.7481,6.5133,6.7396
1,DLC1.2-a-s3,0.34,7.0901,7.0842,7.0899
1,DLC1.2-a-s3,0.35,7.4332,7.6577,7.4413
1,DLC1.2-a-s3,0.36,7.7773,8.2341,7.7937
1,DLC1.2-a-s3,0.37,8.1223,8.8132,8.1472
1,DLC1.2-a-s3,0.38,8.4684,9.3952,8.5018
1,DLC1.2-a-s3,0.39,8.8155,9.9799,8.8574
1,DLC1.2-a-s3,0.4,9.1635,10.5674,9.2141
1,DLC1.2-a-s3,0.41,9.5126,11.1578,9.5719
1,DLC1.2-a-s3,0.42,9.8627,11.751,9.9308
1,DLC1.2-a-s3,0.43,10.2138,12.3471,10.2907
1,DLC1.2-a-s3,0.44,10.5659,12.946,10.6518
1,DLC1.2-a-s3,0.45,10.9191,13.5477,11.0139
1,DLC1.2-a-s3,0.46,11.2732,14.1524,11.3771
1,DLC1.2-a-s3,0.47,11.6284,14.7599,11.7414
1,DLC1.2-a-s3,0.48,11.9846,15.3704,12.1068
1,DLC1.2-a-s3,0.49,12.3419,15.9837,12.4732
1,DLC1.2-a-s3,0.5,12.7001,16.6,12.8408
1,DLC1.2-a-s3,0.51,13.0594,17.2192,13.2095
1,DLC1.2-a-s3,0.52,13.4197,17.8414,13.5793
1,DLC1.2-a-s3,0.53,13.7811,18.4665,13.9502
1,DLC1.2-a-s3,0.54,14.1435,19.0946,14.3222
1,DLC1.2-a-s3,0.55,14.5069,19.7257,14.6954
1,DLC1.2-a-s3,0.56,14.8714,20.3597,15.0696
1,DLC1.2-a-s3,0.57,15.2369,20.9968,15.445
1,DLC1.2-a-s3,0.58,15.6035,21.6369,15.8214
1,DLC1.2-a-s3,0.59,15.9711,22.28,16.1991
1,DLC1.2-a-s3,0.6,16.3398,22.9261,16.5778
1,DLC1.2-a-s3,0.61,16.7096,23.5753,16.9576
1,DLC1.2-a-s3,0.62,17.0804,24.2275,17.3386
1,DLC1.2-a-s3,0.63,17.4522,24.8828,17.7208
1,DLC1.2-a-s3,0.64,17.8251,25.5412,18.104
1,DLC1.2-a-s3,0.65,18.1991,26.2027,18.4884
1,DLC1.2-a-s3,0.66,18.5741,26.8673,18.874
1,DLC1.2-a-s3,0.67,18.9502,27.535,19.2607
1,DLC1.2-a-s3,0.68,19.3274,28.2058,19.6485
1,DLC1.2-a-s3,0.69,19.7057,28.8798,20.0375
1,DLC1.2-a-s3,0.7,20.085,29.5569,20.4277
1,DLC1.2-a-s3,0.71,20.4654,30.2372,20.819
1,DLC1.2-a-s3,0.72,20.8469,30.9207,21.2114
1,DLC1.2-a-s3,0.73,21.2295,31.6073,21.6051
1,DLC1.2-a-s3,0.74,21.6132,32.2972,21.9999
1,DLC1.2-a-s3,0.75,21.9979,32.9902,22.3958
1,DLC1.2-a-s3,0.76,22.3837,33.6865,22.7929
1,DLC1.2-a-s3,0.77,22.7707,34.386,23.1912
1,DLC1.2-a-s3,0.78,23.1587,35.0888,23.5907
1,DLC1.2-a-s3,0.79,23.5478,35.7948,23.9914
1,DLC1.2-a-s3,0.8,23.9381,36.5041,24.3932
1,DLC1.2-a-s3,0.81,24.3294,37.2166,24.7962
1,DLC1.2-a-s3,0.82,24.7218,37.9325,25.2004
1,DLC1.2-a-s3,0.83,25.1153,38.6516,25.6058
1,DLC1.2-a-s3,0.84,25.51,39.3741,26.0124
1,DLC1.2-a-s3,0.85,25.9058,40.0999,26.4202
1,DLC1.2-a-s3,0.86,26.3026,40.8291,26.8292
1,DLC1.2-a-s3,0.87,26.7006,41.5616,27.2394
1,DLC1.2-a-s3,0.88,27.0997,42.2974,27.6508
1,DLC1.2-a-s3,0.89,27.5,43.0367,28.0634
1,DLC1.2-a-s3,0.9,27.9013,43.7793,28.4772
1,DLC1.2-a-s3,0.91,28.3038,44.5254,28.8922
1,DLC1.2-a-s3,0.92,28.7074,45.2748,29.3084
1,DLC1.2-a-s3,0.93,29.1122,46.0277,29.7259
1,DLC1.2-a-s3,0.94,29.518,46.784,30.1446
1,DLC1.2-a-s3,0.95,29.9251,47.5438,30.5645
1,DLC1.2-a-s3,0.96,30.3332,48.307,30.9856
1,DLC1.2-a-s3,0.97,30.7425,49.0737,31.4079
1,DLC1.2-a-s3,0.98,31.1529,49.8439,31.8315
1,DLC1.2-a-s3,0.99,31.5645,50.6176,32.2563
1,DLC1.2-a-s3,1.0,31.9773,51.3948,32.6824
1,DLC1.2-a-s3,1.01,32.3912,52.1756,33.1097
1,DLC1.2-a-s3,1.02,32.8062,52.9599,33.5382
1,DLC1.2-a-s3,1.03,33.2224,53.7477,33.968
1,DLC1.2-a-s3,1.04,33.6397,54.5391,34.3991
1,DLC1.2-a-s3,1.05,34.0583,55.3341,34.8314
1,DLC1.2-a-s3,1.06,34.4779,56.1326,35.2649
1,DLC1.2-a-s3,1.07,34.8988,56.9348,35.6997
1,DLC1.2-a-s3,1.08,35.3208,57.7406,36.1358
1,DLC1.2-a-s3,1.09,35.744,58.55,36.5731
1,DLC1.2-a-s3,1.1,36.1683,59.363,37.0117
1,DLC1.2-a-s3,1.11,36.5939,60.1797,37.4516
1,DLC1.2-a-s3,1.12,37.0206,61.0001,37.8927
1,DLC1.2-a-s3,1.13,37.4485,61.8242,38.3351
1,DLC1.2-a-s3,1.14,37.8776,62.6519,38.7788
1,DLC1.2-a-s3,1.15,38.3078,63.4833,39.2238
1,DLC1.2-a-s3,1.16,38.7393,64.3185,39.6701
1,DLC1.2-a-s3,1.17,39.1719,65.1574,40.1176
1,DLC1.2-a-s3,1.18,39.6058,66.0001,40.5665
1,DLC1.2-a-s3,1.19,40.0408,66.8465,41.0166
1,DLC1.2-a-s3,1.2,40.4771,67.6966,41.468
1,DLC1.2-a-s3,1.21,40.9145,68.5506,41.9208
1,DLC1.2-a-s3,1.22,41.3531,69.4083,42.3748
1,DLC1.2-a-s3,1.23,41.793,70.2699,42.8301
1,DLC1.2-a-s3,1.24,42.2341,71.1353,43.2868
1,DLC1.2-a-s3,1.25,42.6763,72.0045,43.7447
1,DLC1.2-a-s3,1.26,43.1198,72.8776,44.204
1,DLC1.2-a-s3,1.27,43.5645,73.7545,44.6646
1,DLC1.2-a-s3,1.28,44.0104,74.6353,45.1265
1,DLC1.2-a-s3,1.29,44.4576,75.52,45.5897
1,DLC1.2-a-s3,1.3,44.906,76.4086,46.0543
1,DLC1.2-a-s3,1.31,45.3555,77.3012,46.5202
1,DLC1.2-a-s3,1.32,45.8064,78.1976,46.9874
1,DLC1.2-a-s3,1.33,46.2584,79.098,47.4559
1,DLC1.2-a-s3,1.34,46.7117,80.0024,47.9258
1,DLC1.2-a-s3,1.35,47.1663,80.9107,48.3971
1,DLC1.2-a-s3,1.36,47.622,81.823,48.8696
1,DLC1.2-a-s3,1.37,48.079,82.7393,49.3436
1,DLC1.2-a-s3,1.38,48.5373,83.6596,49.8188
1,DLC1.2-a-s3,1.39,48.9968,84.584,50.2955
1,DLC1.2-a-s3,1.4,49.4576,85.5124,50.7735
1,DLC1.2-a-s3,1.41,49.9196,86.4448,51.2528
1,DLC1.2-a-s3,1.42,50.3828,87.3813,51.7335
1,DLC1.2-a-s3,1.43,50.8474,88.3219,52.2156
1,DLC1.2-a-s3,1.44,51.3132,89.2666,52.699
1,DLC1.2-a-s3,1.45,51.7802,90.2154,53.1839
1,DLC1.2-a-s3,1.46,52.2485,91.1683,53.67
1,DLC1.2-a-s3,1.47,52.7181,92.1254,54.1576
1,DLC1.2-a-s3,1.48,53.189,93.0866,54.6466
1,DLC1.2-a-s3,1.49,53.6611,94.0519,55.1369
1,DLC1.2-a-s3,1.5,54.1345,95.0215,55.6286
1,DLC1.2-a-s3,1.51,54.6092,95.9952,56.1217
1,DLC1.2-a-s3,1.52,55.0852,96.9731,56.6162
1,DLC1.2-a-s3,1.53,55.5624,97.9553,57.1121
1,DLC1.2-a-s3,1.54,56.041,98.9417,57.6094
1,DLC1.2-a-s3,1.55,56.5208,99.9323,58.1082
1,DLC1.2-a-s3,1.56,57.0019,100.9273,58.6083
1,DLC1.2-a-s3,1.57,57.4844,101.9264,59.1098
1,DLC1.2-a-s3,1.58,57.9681,102.9299,59.6127
1,DLC1.2-a-s3,1.59,58.4531,103.9377,60.1171
1,DLC1.2-a-s3,1.6,58.9394,104.9498,60.6228
1,DLC1.2-a-s3,1.61,59.4271,105.9663,61.13
1,DLC1.2-a-s3,1.62,59.916,106.987,61.6386
1,DLC1.2-a-s3,1.63,60.4063,108.0122,62.1487
1,DLC1.2-a-s3,1.64,60.8978,109.0417,62.6601
1,DLC1.2-a-s3,1.65,61.3907,110.0757,63.1731
1,DLC1.2-a-s3,1.66,61.8849,111.114,63.6874
1,DLC1.2-a-s3,1.67,62.3804,112.1567,64.2032
1,DLC1.2-a-s3,1.68,62.8773,113.2039,64.7204
1,DLC1.2-a-s3,1.69,63.3755,114.2556,65.2391
1,DLC1.2-a-s3,1.7,63.875,115.3117,65.7592
1,DLC1.2-a-s3,1.71,64.3758,116.3722,66.2808
1,DLC1.2-a-s3,1.72,64.878,117.4373,66.8038
1,DLC1.2-a-s3,1.73,65.3815,118.5069,67.3283
1,DLC1.2-a-s3,1.74,65.8864,119.581,67.8543
1,DLC1.2-a-s3,1.75,66.3926,120.6597,68.3817
1,DLC1.2-a-s3,1.76,66.9001,121.7429,68.9106
1,DLC1.2-a-s3,1.77,67.409,122.8307,69.441
1,DLC1.2-a-s3,1.78,67.9193,123.923,69.9728
1,DLC1.2-a-s3,1.79,68.4309,125.02,70.5061
1,DLC1.2-a-s3,1.8,68.9439,126.1215,71.0409
1,DLC1.2-a-s3,1.81,69.4582,127.2277,71.5772
1,DLC1.2-a-s3,1.82,69.9739,128.3386,72.115
1,DLC1.2-a-s3,1.83,70.4909,129.4541,72.6543
1,DLC1.2-a-s3,1.84,71.0094,130.5742,73.1951
1,DLC1.2-a-s3,1.85,71.5291,131.6991,73.7373
1,DLC1.2-a-s3,1.86,72.0503,132.8287,74.2811
1,DLC1.2-a-s3,1.87,72.5729,133.963,74.8264
1,DLC1.2-a-s3,1.88,73.0968,135.102,75.3731
1,DLC1.2-a-s3,1.89,73.6221,136.2457,75.9214
1,DLC1.2-a-s3,1.9,74.1488,137.3943,76.4712
1,DLC1.2-a-s3,1.91,74.6769,138.5476,77.0226
1,DLC1.2-a-s3,1.92,75.2064,139.7057,77.5754
1,DLC1.2-a-s3,1.93,75.7372,140.8686,78.1298
1,DLC1.2-a-s3,1.94,76.2695,142.0364,78.6857
1,DLC1.2-a-s3,1.95,76.8032,143.2089,79.2431
1,DLC1.2-a-s3,1.96,77.3382,144.3864,79.8021
1,DLC1.2-a-s3,1.97,77.8747,145.5687,80.3626
1,DLC1.2-a-s3,1.98,78.4126,146.7559,80.9246
1,DLC1.2-a-s3,1.99,78.9519,147.948,81.4882
1,DLC1.2-a-s3,2.0,79.4926,149.145,82.0534
1,DLC1.2-a-s3,2.01,80.0347,150.347,82.62
1,DLC1.2-a-s3,2.02,80.5782,151.5539,83.1883
1,DLC1.2-a-s3,2.03,81.1232,152.7658,83.7581
1,DLC1.2-a-s3,2.04,81.6696,153.9826,84.3294
1,DLC1.2-a-s3,2.05,82.2174,155.2045,84.9024
1,DLC1.2-a-s3,2.06,82.7666,156.4314,85.4769
1,DLC1.2-a-s3,2.07,83.3173,157.6633,86.0529
1,DLC1.2-a-s3,2.08,83.8694,158.9002,86.6306
1,DLC1.2-a-s3,2.09,84.423,160.1422,87.2098
1,DLC1.2-a-s3,2.1,84.978,161.3893,87.7906
1,DLC1.2-a-s3,2.11,85.5344,162.6415,88.373
1,DLC1.2-a-s3,2.12,86.0923,163.8987,88.957
1,DLC1.2-a-s3,2.13,86.6516,165.1611,89.5425
1,DLC1.2-a-s3,2.14,87.2124,166.4287,90.1297
1,DLC1.2-a-s3,2.15,87.7747,167.7014,90.7184
1,DLC1.2-a-s3,2.16,88.3384,168.9793,91.3088
1,DLC1.2-a-s3,2.17,88.9035,170.2623,91.9008
1,DLC1.2-a-s3,2.18,89.4702,171.5506,92.4943
1,DLC1.2-a-s3,2.19,90.0383,172.8441,93.0895
1,DLC1.2-a-s3,2.2,90.6078,174.1428,93.6863
1,DLC1.2-a-s3,2.21,91.1789,175.4468,94.2847
1,DLC1.2-a-s3,2.22,91.7514,176.756,94.8848
1,DLC1.2-a-s3,2.23,92.3254,178.0706,95.4864
1,DLC1.2-a-s3,2.24,92.9009,179.3904,96.0897
1,DLC1.2-a-s3,2.25,93.4778,180.7155,96.6947
1,DLC1.2-a-s3,2.26,94.0563,182.046,97.3012
1,DLC1.2-a-s3,2.27,94.6362,183.3819,97.9094
1,DLC1.2-a-s3,2.28,95.2177,184.7231,98.5193
1,DLC1.2-a-s3,2.29,95.8006,186.0697,99.1308
1,DLC1.2-a-s3,2.3,96.385,187.4217,99.7439
1,DLC1.2-a-s3,2.31,96.971,188.7791,100.3587
1,DLC1.2-a-s3,2.32,97.5584,190.1419,100.9752
1,DLC1.2-a-s3,2.33,98.1474,191.5102,101.5933
1,DLC1.2-a-s3,2.34,98.7378,192.884,102.2131
1,DLC1.2-a-s3,2.35,99.3298,194.2632,102.8345
1,DLC1.2-a-s3,2.36,99.9233,195.648,103.4576
1,DLC1.2-a-s3,2.37,100.5183,197.0382,104.0824
1,DLC1.2-a-s3,2.38,101.1148,198.434,104.7089
1,DLC1.2-a-s3,2.39,101.7129,199.8354,105.337
1,DLC1.2-a-s3,2.4,102.3125,201.2423,105.9668
1,DLC1.2-a-s3,2.41,102.9136,202.6548,106.5984
1,DLC1.2-a-s3,2.42,103.5163,204.0729,107.2316
1,DLC1.2-a-s3,2.43,104.1205,205.4966,107.8665
1,DLC1.2-a-s3,2.44,104.7262,206.926,108.5031
